product_a,product_b,category_a,category_b,same_category,target,hedge,intercept,beta,residual_mean,residual_std,loo_edge_mean,loo_edge_min,loo_positive_days,loo_mr_ic_mean,activation_mean,residual_std_mean,edge_efficiency,spread_score,day_edges,return_corr_mean,rolling_return_corr_mean,price_level_corr_mean,spread_corr_mean,relationship_score
MICROCHIP_TRIANGLE,PEBBLES_M,microchips,pebbles,False,MICROCHIP_TRIANGLE,PEBBLES_M,17171.891504541545,-0.729350390270792,9.313225746154786e-14,665.4529299403594,10.82646558265273,-2.198600987434166,2,0.08017552048134702,0.5930193720774883,511.4718592302426,0.02116727516338122,0.15242914977851466,"[31.62403060564328,3.0539671297490814,-2.198600987434166]",-0.006599416681276255,-0.006394298729371971,-0.023222194127710413,-0.014360332070318458,0.16542240345925713
ROBOT_MOPPING,OXYGEN_SHAKE_EVENING_BREATH,robotics,oxygen_shakes,False,OXYGEN_SHAKE_EVENING_BREATH,ROBOT_MOPPING,8002.568316229726,0.11435155857714119,-8.575928707917531e-13,390.0721729809761,4.762927062888418,1.2327464346003878,3,0.08760895020606642,0.3557448229792919,351.7460520984905,0.013540811714795813,0.1472710801406708,"[1.2327464346003878,10.171533361300265,2.884501392764603]",0.005110177438193086,0.005315347132196217,0.056666500074300775,0.744954268654986,0.16491787009487396
SLEEP_POD_POLYESTER,ROBOT_DISHES,sleep_pods,robotics,False,ROBOT_DISHES,SLEEP_POD_POLYESTER,5021.011415779787,0.4220495553650448,5.568532894055048e-13,373.66874825833946,3.812452703243198,0.9286331262740072,3,0.08989474300345328,0.4677688710754843,326.92804787507674,0.011661442718123662,0.12709745114318882,"[3.991640202094543,6.517084781361044,0.9286331262740072]",-0.009010187641342296,-0.008261157736225213,-0.17014165948233365,0.7547826276182077,0.16472825251020123
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,False,SLEEP_POD_SUEDE,GALAXY_SOUNDS_SOLAR_WINDS,3432.1074870875827,0.7631405406946087,-6.20881716410319e-14,799.5998753244813,5.4144574651975255,2.633035997646666,3,0.0677884217505214,0.6096192384769539,414.44523870757735,0.013064349543698913,0.13949961180463408,"[2.633035997646666,6.978722959871993,6.631613438073916]",-0.004140392949371152,-0.004446121906346073,-0.14252516850164254,0.7664555550974897,0.16421012243086447
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,False,TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_SOLAR_FLAMES,8203.876502623278,0.14513004055768744,-2.813370277484258e-13,349.57891067302626,4.584068124137461,1.749615909921886,3,0.06479002492861852,0.4370407481629927,355.4526514269228,0.012896424054611097,0.13731983690599386,"[2.140012480811707,1.749615909921886,9.86257598167879]",0.009982226679122427,0.010136790331203675,0.05663197369177947,0.7788054681195059,0.16387776593903738
UV_VISOR_MAGENTA,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,False,UV_VISOR_MAGENTA,TRANSLATOR_ECLIPSE_CHARCOAL,4119.6945452435575,0.7124803604862601,3.4148494402567546e-13,558.7796354666121,5.104132942990407,2.6802978014843317,3,0.05612337525276503,0.6810287241148965,454.804409246748,0.011222698899168387,0.11852554640835207,"[2.6802978014843317,9.791185303984436,2.8409157235024547]",0.013828440304546974,0.012341030048789439,0.1812532706306742,0.8158378397196451,0.16374333837630725
SLEEP_POD_COTTON,PEBBLES_L,sleep_pods,pebbles,False,SLEEP_POD_COTTON,PEBBLES_L,4080.7099302850756,0.7319464414492111,7.761021455128988e-13,761.8968623481153,7.0531725668147045,1.625096185621793,3,0.05500557678275387,0.5519706078824315,583.7879829015125,0.012081736475217245,0.12746299358573807,"[6.110746962532571,13.423674552289748,1.625096185621793]",0.0027714847143059176,0.002221714692719595,0.22561297267989414,0.05404960124503752,0.16374037977738776
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,microchips,snackpacks,False,SNACKPACK_PISTACHIO,MICROCHIP_SQUARE,10451.053913262547,-0.07026316159129488,8.032657206058502e-13,136.44040498887225,2.09372725031089,-0.5174770618485759,2,0.09590272835448987,0.31436205744822976,124.3892228746003,0.01683206311548088,0.12297535928060312,"[4.358821568188334,2.439837244592912,-0.5174770618485759]",0.002594839550782832,0.001610129490691936,-0.2773567616902807,-0.021590364904627696,0.16373084917016284
PEBBLES_L,TRANSLATOR_SPACE_GRAY,pebbles,translators,False,TRANSLATOR_SPACE_GRAY,PEBBLES_L,7843.5543743313365,0.15611659574488415,-6.20881716410319e-13,493.2202768909805,3.5655784667291868,-0.8861105923817555,2,0.09154255065027843,0.5645290581162324,315.4579906407883,0.01130286305154751,0.08225037309957973,"[4.353447787428589,7.229398205140726,-0.8861105923817555]",0.0011052262088504263,0.0009783167206450373,0.5474375694066644,0.09926737607554503,0.16366944186111126
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,True,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,14556.351817521805,-0.3820254977226454,7.761021455128988e-13,541.7567729805401,5.296301403731024,0.23682808091801963,3,0.0784192751419761,0.4352037408149632,459.072811054906,0.011536952910717197,0.12441672395322752,"[0.23682808091801963,2.67147039362683,12.980605736648222]",0.012868922810660675,0.015204993075990611,-0.10926182489116269,0.7317008963015296,0.1636154626818617
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_4X4,galaxy_sounds,panels,False,PANEL_4X4,GALAXY_SOUNDS_SOLAR_FLAMES,14944.903932875433,-0.4567186765363676,-1.3737007975578308e-12,408.17846805489313,3.8655718885513135,1.1549603734073919,3,0.06180022248206413,0.4356713426853707,398.32102017034026,0.009704664561509252,0.10304414990524327,"[7.195205356148775,3.2465499360977748,1.1549603734073919]",-6.267974274282451e-05,0.001178292761352941,-0.4071683449777999,0.7131683332695483,0.16215644537087426
MICROCHIP_TRIANGLE,PEBBLES_S,microchips,pebbles,False,PEBBLES_S,MICROCHIP_TRIANGLE,858.4855362148983,0.8335272783906646,-4.656612873077393e-14,460.2526341482713,6.838121806403021,-1.1577009385876138,2,0.09272327603067666,0.6791583166332665,445.1969240005257,0.015359768762452064,0.1118931789412018,"[8.6524688773772,13.019597480419478,-1.1577009385876138]",0.0018582615213949538,0.0019411357487663227,0.31250126431923647,0.04880222290628111,0.16190292837965645
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,False,GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_NYLON,12332.13268717191,-0.21848979031894267,-2.949188152949015e-13,311.45598856369355,3.3854060901938374,0.698961296001364,3,0.0820083785677402,0.322745490981964,290.34069764415875,0.011660115573404689,0.12616342745492062,"[2.2342125658280865,0.698961296001364,7.22304440875206]",0.00017319845356712887,-0.002207170796189543,-0.24614831438690218,0.756891967101668,0.16176632239844338
SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,sleep_pods,sleep_pods,True,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,1198.4191791630801,0.9337324908812263,4.501392443974813e-13,499.455283108705,3.706923225193085,2.8627896973879032,3,0.07723954991932191,0.6868737474949901,412.4798169652774,0.00898692026307104,0.09681065939351481,"[4.741739495895574,3.5162404822957756,2.8627896973879032]",0.004542467243249123,0.004570565114668477,0.4251270616393663,0.7974029330612414,0.1610685035550902
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,microchips,uv_visors,False,UV_VISOR_ORANGE,MICROCHIP_RECTANGLE,13738.5819683725,-0.3792841403136495,4.579002658526102e-13,470.95773386423855,4.652617942710941,0.06132004381570505,3,0.05701505872621095,0.6289913159652638,382.74758847476215,0.012155838685363077,0.128489045418754,"[0.37899621998244193,13.517537564334674,0.06132004381570505]",-0.000792870468060367,-0.0006419579773077125,0.21677426351790974,0.02784049246213685,0.16071489088003446
UV_VISOR_YELLOW,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,False,SNACKPACK_STRAWBERRY,UV_VISOR_YELLOW,9689.488633411118,0.09282441341064199,-1.1331091324488322e-12,358.0163521434673,3.9089177476745984,-0.40612304796964077,2,0.09856992762102552,0.6294589178356714,285.262012234241,0.01370290322591154,0.10035731603391702,"[1.9240298463520624,10.208846444641374,-0.40612304796964077]",0.010684578730787766,0.010405854183132283,0.2766016988685072,0.8357294202409978,0.16060897474274052
ROBOT_IRONING,UV_VISOR_AMBER,robotics,uv_visors,False,UV_VISOR_AMBER,ROBOT_IRONING,-1065.15816228711,1.0316361457971535,1.0710209608078003e-12,600.9461334076597,2.958421153286133,0.29309223533376755,3,0.051103893551983616,0.631128924515698,426.4714100026002,0.006936974164969454,0.07291480554268914,"[2.5075082063204452,0.29309223533376755,6.074663018204186]",0.013695472105015183,0.014571055137163863,0.43066648337950025,0.6671628984127215,0.1604547159437436
SLEEP_POD_LAMB_WOOL,ROBOT_LAUNDRY,sleep_pods,robotics,False,ROBOT_LAUNDRY,SLEEP_POD_LAMB_WOOL,15154.868041248465,-0.4982605598780323,-6.20881716410319e-14,578.7918462496605,5.201177138038351,-0.4275711089675014,2,0.09242261374574069,0.6342685370741483,312.3904450516163,0.016649603790471118,0.12125602460411633,"[3.489944347266989,12.541158175815566,-0.4275711089675014]",-0.002594357698656675,-0.002808936527901021,-0.2518715857966706,0.6837407947023048,0.16011792701541
MICROCHIP_TRIANGLE,PANEL_1X4,microchips,panels,False,MICROCHIP_TRIANGLE,PANEL_1X4,3621.515931655763,0.6453655891944654,-4.1133413712183633e-13,636.2164097486982,9.896821704782376,-2.1551287023243257,2,0.07014584411732787,0.5036072144288577,514.04654858502,0.019252773376311278,0.13735516944261497,"[27.428675056251393,4.416918760420062,-2.1551287023243257]",-0.0006845287466440293,-0.0014297005977868913,-0.15042986381692933,-0.009292516426278121,0.1598889576771512
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,microchips,robotics,False,ROBOT_VACUUMING,MICROCHIP_TRIANGLE,4831.2868034191715,0.4475855809057638,1.272807518641154e-12,383.881190816183,2.344540844588531,0.8406557858167792,3,0.11417717402435705,0.7159318637274549,257.64326914508194,0.009099949912793151,0.10138956477599068,"[0.8406557858167792,1.060010276275528,5.132956471673286]",-0.008354051221906666,-0.009169539816873887,0.2888257615889693,0.02405062853528639,0.15951989408344897
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_CHOCOLATE,galaxy_sounds,snackpacks,False,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_PLANETARY_RINGS,10263.885088215491,-0.03905695204591531,1.249524454275767e-12,198.48897192592594,1.2319306258878369,0.01217955312753212,3,0.09918951954645873,0.7753507014028056,149.03057332247644,0.008266294616086267,0.09086224407485342,"[2.465202495508769,1.2184098290272096,0.01217955312753212]",0.015438248357812066,0.014273117692737064,-0.2819171755519764,0.8379508439112531,0.15947574974391834
SLEEP_POD_COTTON,MICROCHIP_TRIANGLE,sleep_pods,microchips,False,MICROCHIP_TRIANGLE,SLEEP_POD_COTTON,16719.718911963373,-0.6101286744132535,2.1730860074361165e-13,633.3667905855078,6.907272792502725,-2.222612546638655,2,0.07276504065075237,0.5241482965931864,405.3768956486214,0.017039137816304936,0.1218599424810809,"[17.006866428863866,5.937564495282963,-2.222612546638655]",-0.009081287368369073,-0.007580678654960107,0.1461605056861298,0.02734584200028195,0.15945570519195057
ROBOT_VACUUMING,PANEL_1X2,robotics,panels,False,ROBOT_VACUUMING,PANEL_1X2,9951.713082748463,-0.08797054106977298,-3.104408582051595e-14,532.7281150055833,3.6228395580317057,-1.0475419268467463,2,0.09958102842779974,0.7190046760187041,276.53281837841854,0.013100938902210396,0.09603695914308184,"[1.391501716465186,10.524558884476678,-1.0475419268467463]",0.0026939542685509173,0.0017187643118868883,-0.4074300771199056,0.6499025035579056,0.15931435341033978
PEBBLES_XL,UV_VISOR_MAGENTA,pebbles,uv_visors,False,PEBBLES_XL,UV_VISOR_MAGENTA,-9867.018700636172,2.078207200685214,1.1331091324488322e-12,1237.0138476286068,14.43076930115003,5.301838738999908,3,0.06731957712837842,0.5219438877755511,1283.0538020577803,0.011247205127334297,0.12004362220382571,"[9.388018814654645,28.602450349795546,5.301838738999908]",-0.004450713270922421,-0.0042706729559028956,0.22179267170646758,0.06855536277179562,0.15931237494862666
MICROCHIP_CIRCLE,TRANSLATOR_SPACE_GRAY,microchips,translators,False,TRANSLATOR_SPACE_GRAY,MICROCHIP_CIRCLE,15423.761966121016,-0.6502370782222288,-9.701276818911234e-13,364.43634301758505,4.4052070107901935,-0.5597776093916392,2,0.09609504084169417,0.5090180360721442,343.1885972959785,0.012836111238832857,0.09379731915051351,"[5.3225091134489375,8.452889528313282,-0.5597776093916392]",0.0038170356756364247,0.003679581971278524,-0.4104136630523713,-0.06745554011839511,0.15867544545631151
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,galaxy_sounds,microchips,False,MICROCHIP_SQUARE,GALAXY_SOUNDS_PLANETARY_RINGS,-3451.198832552429,1.5832139456911654,2.545615037282308e-12,1371.0014748773087,8.157550739614118,-1.7403621071447688,2,0.0941293532428581,0.7919505678022712,671.3623642381432,0.01215074179630436,0.08862988842007637,"[4.283100883188501,21.929913442798625,-1.7403621071447688]",0.004521155599856981,0.004292243579291795,0.4224794623893639,0.052944966666591674,0.15859362934582857
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_CHOCOLATE,galaxy_sounds,snackpacks,False,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_DARK_MATTER,9693.801896590676,0.014625471741479323,2.483526865641276e-13,200.67170313127065,2.7326370894359173,-0.0865529308695597,2,0.09003491586580788,0.5085504342017368,175.1257001675585,0.015603861037079982,0.11339168901823488,"[2.7145015453225656,5.5699626538547475,-0.0865529308695597]",0.017644245566132043,0.018544402986927857,-0.08214932087508253,0.8699322639835629,0.15828835409188055
MICROCHIP_CIRCLE,ROBOT_LAUNDRY,microchips,robotics,False,MICROCHIP_CIRCLE,ROBOT_LAUNDRY,12081.153435084856,-0.29179860402716706,-3.14321368932724e-13,501.4252675174284,7.319679773882629,-2.4412795425423353,2,0.08264729744214853,0.3401469605878424,404.03087518688017,0.018116634701486587,0.13075950398874067,"[22.883710160214967,1.5166087039752536,-2.4412795425423353]",0.004308038634811602,0.004017623570408887,0.141640802195394,0.02493032727527213,0.1574437831649101
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy_sounds,galaxy_sounds,True,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_FLAMES,10410.289691187296,-0.016554130050890695,5.044663945833842e-13,330.6110371588473,3.9661595743080746,1.689625763511038,3,0.07385330089791853,0.4010688042752171,336.17966190577744,0.01179773800658913,0.12669039901504567,"[3.6171204690167778,1.689625763511038,6.591732490396408]",0.004225543425678178,0.003852059943299039,-0.15526717880829202,0.8026319631169009,0.15720191482036264
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,galaxy_sounds,panels,False,PANEL_2X2,GALAXY_SOUNDS_SOLAR_WINDS,17550.18786487676,-0.7639334940296184,3.286792586247126e-12,533.3493518800133,3.2119750226151105,0.2903268109216677,3,0.07920401081354994,0.6003340013360053,350.16018650033016,0.009172873291841481,0.09899401647239817,"[8.396387917922961,0.9492103390007018,0.2903268109216677]",-0.008382250136595269,-0.007766383131161079,-0.32271749811672173,0.7479632823575768,0.15705784074490878
SLEEP_POD_SUEDE,UV_VISOR_AMBER,sleep_pods,uv_visors,False,SLEEP_POD_SUEDE,UV_VISOR_AMBER,17760.5211550581,-0.8042650426227839,1.9014502565066018e-12,408.70203497152926,2.136560988659049,2.0220687963466477,3,0.08368180145545778,0.7989645958583834,345.3112137758321,0.006187348986720293,0.06705117496162649,"[2.178552386085217,2.0220687963466477,2.2090617835452826]",0.014405073166095262,0.015106218606841068,-0.4303394987939599,0.7121065684724295,0.15705476333439142
SLEEP_POD_COTTON,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,False,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_COTTON,7214.278193764107,0.20321646321113018,-4.190951585769653e-13,530.7756911513004,6.4726907418662165,-2.223373607285607,2,0.09152976142768725,0.360253841015364,383.597022939695,0.01687367303391138,0.12278744200742726,"[16.740852355583712,4.9005934773005455,-2.223373607285607]",0.004063729719352892,0.002857075759866231,-0.19638482314523578,0.7352232680213757,0.15693015910113564
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_IRONING,galaxy_sounds,robotics,False,GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_IRONING,10486.624722598932,0.06963650913930852,-4.889443516731262e-13,446.9294579927625,4.8087048960156,3.41724328294136,3,0.06920780309856533,0.5149632598530394,459.80049746260875,0.010458242047479836,0.11182034003858957,"[6.556923201837057,3.41724328294136,4.451948203268383]",0.0028865379436001037,0.002536342742468367,-0.2861499265690706,0.5780213208483972,0.1566811730229669
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,galaxy_sounds,panels,False,GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,13635.386731916276,-0.284981761428211,-4.656612873077393e-13,417.572490906398,4.54809922671128,4.24128463272669,3,0.07036725015444337,0.42695390781563125,432.09029939170614,0.010525807297951524,0.11266479413163945,"[4.508119128095384,4.24128463272669,4.894893919311767]",0.009533188912683708,0.011180873719626188,-0.20426876130372193,0.7329698013288363,0.1566349946915886
SLEEP_POD_SUEDE,TRANSLATOR_VOID_BLUE,sleep_pods,translators,False,TRANSLATOR_VOID_BLUE,SLEEP_POD_SUEDE,4854.350526918047,0.526805941882699,1.5522042910257975e-13,332.81162662205594,4.830586857110696,2.8671351285374653,3,0.05113334576550441,0.6145958583834336,397.7447270820457,0.012144942542793925,0.1276595408913679,"[2.8671351285374653,3.85104004893615,7.773585393858472]",0.003927838125845122,0.003935536726085132,0.15624861642458798,0.7995105057881539,0.15630107620316658
SLEEP_POD_COTTON,ROBOT_LAUNDRY,sleep_pods,robotics,False,SLEEP_POD_COTTON,ROBOT_LAUNDRY,22695.53655861895,-1.1369432480431938,-3.104408582051595e-13,547.8656770862877,5.509878905288068,0.8598735884713596,3,0.07147731978564333,0.4920841683366734,506.52317350805924,0.01087784171280448,0.11655360683488215,"[8.631485373702775,7.038277753690068,0.8598735884713596]",0.0016926880257688067,0.002229822600053584,-0.26740159532275937,0.6717805258116863,0.15621163393274493
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,sleep_pods,microchips,False,SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,11277.390999595707,-0.07041290201137781,1.0011717677116394e-12,398.45003775496775,2.7984140887631472,1.9525407160550334,3,0.07246219452287815,0.5289913159652638,374.2882209663503,0.007476628790342652,0.08018401720123812,"[1.9525407160550334,3.527028830064448,2.9156727201699595]",0.008807228464180033,0.00757615080093068,-0.40755826010669277,-0.04675843518427166,0.15585395638194344
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,False,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_POLYESTER,8382.563750319474,0.12087080494390429,-6.20881716410319e-13,335.42950729059027,2.977236005300224,1.4071309528425102,3,0.06801018167710086,0.6204742818971276,327.00670219744137,0.009104510657713116,0.09723710081625286,"[1.4071309528425102,3.119114784314272,4.405462278743889]",0.008695012389078632,0.00850929837703344,0.2899794679522236,0.7671167329454764,0.15564680405588666
PANEL_4X4,SNACKPACK_CHOCOLATE,panels,snackpacks,False,PANEL_4X4,SNACKPACK_CHOCOLATE,9283.458568153817,0.060473252425945895,-2.7939677238464353e-13,456.8687095518264,5.535092813297569,1.2347639319638526,3,0.04579416626171213,0.47140948563794255,390.3371150014523,0.01418028827024808,0.14829662748934827,"[13.79045804878654,1.5800564591423156,1.2347639319638526]",0.00482404394674286,0.003926477440113137,0.0014568112930842074,0.8186932475162326,0.155349413190526
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,False,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,20407.26045935866,-1.1217960619206875,1.0089327891667683e-12,546.812605412839,4.961145122403529,-1.8364173664745418,2,0.086231875371367,0.5712424849699399,374.03766337343626,0.013263758193918458,0.09605011291634921,"[5.52559531840084,11.19425741528429,-1.8364173664745418]",-0.006228559800265247,-0.00666069266493619,-0.3533052278596482,-0.043632196053241645,0.15481437318737995
PEBBLES_L,PANEL_2X2,pebbles,panels,False,PANEL_2X2,PEBBLES_L,13915.623074393416,-0.4264770473566538,4.346172014872233e-13,620.397098313223,4.274620878448552,-0.03540449113239403,2,0.07812807046160893,0.6233466933867735,300.42736019462467,0.014228467326275945,0.10226740016069288,"[11.916055974716143,0.9432111517619064,-0.03540449113239403]",0.0024935192574756008,0.001867743459246596,-0.3589442417567212,-0.048380475971816495,0.15479699253874651
PEBBLES_XS,ROBOT_MOPPING,pebbles,robotics,False,ROBOT_MOPPING,PEBBLES_XS,13936.40703631655,-0.38302927520537317,-1.5522042910257976e-14,529.3942366651352,5.493148057789493,2.4148706681220946,3,0.039822594374936654,0.6518036072144288,527.2668820723893,0.010418154912743657,0.10833032869969102,"[2.4148706681220946,2.5416945134442126,11.52287899180217]",0.0009330054240019002,0.0003653203842339398,-0.3135074961254184,-0.11589934087874366,0.15432839355781658
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,False,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS_SOLAR_WINDS,8129.89541786201,0.26142969305668523,1.0865430037180583e-13,561.7056562422174,2.5665585632701178,0.5174296058550202,3,0.05123138531277568,0.689311957247829,381.82963934505455,0.006721737389670663,0.07066101307852173,"[2.1439099280862544,5.038336155869078,0.5174296058550202]",0.011990446739849128,0.01198791273473116,-0.41530501373215706,0.7440772273507505,0.15409450588886375
PEBBLES_M,TRANSLATOR_VOID_BLUE,pebbles,translators,False,TRANSLATOR_VOID_BLUE,PEBBLES_M,8314.305938726138,0.24790150142197598,1.4590720335642497e-12,553.5803347317409,3.661886243889217,1.9611779617059246,3,0.04746969859599487,0.6532398129592518,433.2636947401614,0.008451864968943077,0.08853072451592851,"[2.2694081601620035,6.755072609799722,1.9611779617059246]",0.003945935427102113,0.0035049071360560833,-0.44291640931584486,-0.0500320671569822,0.15407075993927666
UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,False,UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,18313.71568858807,-0.7697340142066113,-2.0178655783335367e-12,527.8716635071235,4.867404992011152,2.0446557460698243,3,0.06430140509234995,0.4064128256513026,503.3638433557866,0.009669754902460848,0.10291533729587721,"[2.710866609265686,2.0446557460698243,9.846692620697945]",0.007733007926230228,0.007635788488263226,-0.2516948073676027,0.6834909588597767,0.15406844515758558
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,False,OXYGEN_SHAKE_GARLIC,TRANSLATOR_SPACE_GRAY,25756.179079619273,-1.4663574201712057,-2.60770320892334e-12,604.5463105050125,4.336725543844504,0.6190287622004222,3,0.0649910105423977,0.6622912491649967,559.4113543611487,0.007752301611391266,0.08256131527145041,"[5.969507656779511,6.421640212553579,0.6190287622004222]",0.0006733247556403687,-0.0014553677387686183,-0.47666862347795863,0.6435513778621834,0.1538748553536235
UV_VISOR_AMBER,UV_VISOR_ORANGE,uv_visors,uv_visors,True,UV_VISOR_ORANGE,UV_VISOR_AMBER,13531.766731869368,-0.3924898551562443,3.22082390387853e-13,387.3746080212785,4.747914895717195,0.40186409783757004,3,0.04676613971021241,0.3433867735470942,377.17594424454364,0.012588063921274005,0.1317675907729739,"[6.3436729241078975,7.498207665206118,0.40186409783757004]",0.004415094455558989,0.004820918428213257,-0.09391379323147687,0.7748214763184974,0.15383770568944632
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,galaxy_sounds,oxygen_shakes,False,GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,12419.504833001685,-0.22945178920246312,-1.7850349346796672e-13,304.65356264657254,3.4624519452457228,1.1428193412082819,3,0.07873726170929544,0.4174014696058785,304.78777292883956,0.01136020619191348,0.1225467771991773,"[3.679566030031304,1.1428193412082819,5.564970464497582]",0.004641063393908443,0.004701672466495669,-0.16421551009491683,0.7994605167624456,0.1532363147469965
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,False,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_YELLOW,13082.509545765857,-0.2413849010683603,5.587935447692871e-13,515.4667973448813,2.9334672683042506,1.671468172824812,3,0.06111100851785497,0.6048430193720775,362.49822186364867,0.00809236319346045,0.08586895669505588,"[1.671468172824812,4.174930081506684,2.954003550581257]",0.01896997323463512,0.019314023291487067,-0.23739089303708316,0.7040638370477895,0.1529513478668113
PEBBLES_XS,ROBOT_LAUNDRY,pebbles,robotics,False,PEBBLES_XS,ROBOT_LAUNDRY,-8146.693043399983,1.5831935340614698,-8.071462313334147e-13,1074.8088358335087,6.3809379607073184,0.9600172020863609,3,0.07430889220111873,0.6863393453573815,606.7184869694997,0.010517131252386073,0.11298647624884646,"[4.205428400475034,0.9600172020863609,13.97736827956056]",-0.01471934689315857,-0.016072016627798693,0.09121059118525858,0.01191884129004863,0.1528870158176961
PEBBLES_L,ROBOT_DISHES,pebbles,robotics,False,PEBBLES_L,ROBOT_DISHES,9235.763777509499,0.09366313748271528,-6.674478451410929e-13,620.133566472433,3.1846385522370704,2.3757155365810068,3,0.045221917807482914,0.4580828323313293,550.8079371461181,0.005781758644832765,0.06043220859052096,"[3.9025815478709243,3.275618572259281,2.3757155365810068]",0.009275227454895198,0.00860000939889179,-0.5174166142619128,-0.026874018837447968,0.1528747736614185
ROBOT_IRONING,OXYGEN_SHAKE_MINT,robotics,oxygen_shakes,False,OXYGEN_SHAKE_MINT,ROBOT_IRONING,7272.142995929664,0.29491815945384875,3.3372392257054647e-13,454.4049285598441,4.026958663023105,1.0907259693804705,3,0.08989076354785108,0.581128924515698,307.65699312247807,0.013089117923674095,0.14265708728001025,"[8.800719351309235,2.1894306683796114,1.0907259693804705]",-7.907485603868916e-05,0.0011986674276203155,0.0655907745201697,0.6457089364816256,0.15269631126336314
PEBBLES_L,ROBOT_MOPPING,pebbles,robotics,False,PEBBLES_L,ROBOT_MOPPING,6595.401172104683,0.32240005989092,9.97291256984075e-13,571.0624847369127,7.328744746920429,0.028423220981383557,3,0.05100323856958728,0.4388777555110221,575.6423291270712,0.012731420842581283,0.1338076453714527,"[3.836273249545569,18.121537770234333,0.028423220981383557]",2.7322754333430552e-05,0.0001483533224852462,0.12712643339179885,0.041907429499931315,0.15260882351909813
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_STRAWBERRY,translators,snackpacks,False,SNACKPACK_STRAWBERRY,TRANSLATOR_GRAPHITE_MIST,8121.761864911614,0.25631521960673587,-4.656612873077393e-13,340.27536554014756,2.156787865096856,1.7787869537774608,3,0.08983861171181518,0.6190714762859052,211.12461012534337,0.010215710351419403,0.11133475587040943,"[1.878498036837797,2.8130786046753102,1.7787869537774608]",0.0032084582563371936,0.003587979968238319,-0.24571715612638467,0.8078508576483716,0.15211337917058115
