product_a,product_b,category_a,category_b,same_category,return_corr_mean,return_corr_day1,return_corr_day2,return_corr_day3,return_corr_min,return_corr_max,return_corr_std,return_corr_stable_days,rolling_return_corr_mean,rolling_return_corr_std,price_level_corr_mean,spread_corr_mean,relationship_score
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_LAMB_WOOL,galaxy_sounds,sleep_pods,False,-0.0012852905734579612,0.002663052076296774,-0.009706349060693288,0.0031874252640226313,-0.009706349060693288,0.0031874252640226313,0.005958434433309925,1,-0.0019733072138238415,0.07548718082598092,-0.21258914395514691,0.7660045314450535,0.03267659776942811
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,oxygen_shakes,oxygen_shakes,True,0.006824375492505415,0.010434767895707105,0.006576200345257305,0.0034621582365518336,0.0034621582365518336,0.010434767895707105,0.0028519600911794053,3,0.007255318797986836,0.07265889103408525,0.1353220489264665,0.8494500914487647,0.032609231029522255
MICROCHIP_CIRCLE,PANEL_2X4,microchips,panels,False,0.004985146663892628,0.002866221507511542,0.01739503817318515,-0.005305819689018807,-0.005305819689018807,0.01739503817318515,0.009387922020119087,2,0.004842199615904504,0.0695733639559134,0.177439319568964,0.04829343149553414,0.03259660052296633
MICROCHIP_OVAL,SNACKPACK_VANILLA,microchips,snackpacks,False,-0.001763488345646977,-0.003339934111496307,-0.003313833887155149,0.0013633029617105248,-0.003339934111496307,0.0013633029617105248,0.002211001012400264,2,-0.001963463454407574,0.06794121484051802,-0.20136322276364005,-0.0160163596748473,0.03258882902368856
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,False,0.0011003732305129152,-0.006121079033862493,2.974240500821892e-05,0.00939245632039302,-0.006121079033862493,0.00939245632039302,0.006378460241067829,2,0.002134662608015956,0.06515057957736271,0.21021037690773983,0.8027896745470917,0.03252515517239003
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ASTRO_BLACK,galaxy_sounds,translators,False,0.003842791923055825,-0.01421183054829587,0.018402680456646548,0.007337525860816797,-0.01421183054829587,0.018402680456646548,0.013542192239926329,2,0.003642076749076424,0.0684861895058757,0.19300210890056366,0.797531814515822,0.032507206259107566
ROBOT_DISHES,OXYGEN_SHAKE_GARLIC,robotics,oxygen_shakes,False,0.0028319918834193943,0.009265446975112309,0.004976016485869695,-0.00574548781072382,-0.00574548781072382,0.009265446975112309,0.0063129323301769685,2,0.0034154096750648264,0.06790422454497602,0.19326302676830567,0.7730408293592119,0.032464119000140984
PEBBLES_L,UV_VISOR_ORANGE,pebbles,uv_visors,False,0.007419598711824006,-0.0010039615305325043,-0.003204195959635533,0.02646695362564006,-0.003204195959635533,0.02646695362564006,0.013498433360836285,1,0.007451694580994542,0.0649460074954847,0.17241474622361386,0.048253663962613165,0.03246234964623108
MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,microchips,snackpacks,False,0.008886847291435195,-0.0010922795531553117,0.0014258786037809601,0.026326942823679936,-0.0010922795531553117,0.026326942823679936,0.012374785634674064,2,0.008197357098811505,0.06685014184543416,-0.141554694191639,-0.006425241548870422,0.03246173270239325
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen_shakes,False,0.004686040098135319,0.015031962563132965,-0.0035232522833680436,0.0025494100146410373,-0.0035232522833680436,0.015031962563132965,0.0077243291223347225,2,0.004501673694721234,0.06801708291220257,0.17775426897098692,0.7924136571606925,0.03245240753682546
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_4X4,translators,panels,False,-0.006812873391080638,0.01369597914187662,-0.005472663597306809,-0.028661935717811726,-0.028661935717811726,0.01369597914187662,0.017318494151891444,2,-0.007115239783674247,0.06282208954353859,0.16500915948492692,0.7405552235618221,0.03238570216856329
PEBBLES_S,TRANSLATOR_VOID_BLUE,pebbles,translators,False,-0.005677493585799875,-0.018791603035526266,0.007943849517811505,-0.006184727239684864,-0.018791603035526266,0.007943849517811505,0.010920594315105411,2,-0.005021648264989068,0.06892092284185092,-0.17100204116989792,-0.037343661302226584,0.032269609039841544
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,microchips,microchips,True,0.007326635503944611,0.004094035210997822,0.01133754480347981,0.006548326497356201,0.004094035210997822,0.01133754480347981,0.0030079263606231144,3,0.006212219622958623,0.07280603727875408,0.1303502151012851,0.6561449985345023,0.032232004903125965
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,microchips,uv_visors,False,-0.000792870468060367,0.0007461333831298109,0.007274222619445603,-0.010398967406756514,-0.010398967406756514,0.007274222619445603,0.007296657274215646,1,-0.0006419579773077125,0.06790396649203868,0.21677426351790974,0.02784049246213685,0.032225845461280454
TRANSLATOR_VOID_BLUE,PANEL_1X4,translators,panels,False,0.0007781337316604469,0.004723568813822786,0.0029861409422972745,-0.00537530856113872,-0.00537530856113872,0.004723568813822786,0.004408575199940492,2,0.0016356717109748,0.07532599403498752,0.20920030036062756,0.7402383533397661,0.03215163826442254
UV_VISOR_AMBER,UV_VISOR_RED,uv_visors,uv_visors,True,-0.0014436937171396797,0.01012748961778659,-0.0035517226337572327,-0.010906848135448396,-0.010906848135448396,0.01012748961778659,0.008715644195516608,2,-0.0011784657221520789,0.06683793011313859,-0.20961567653896052,0.79529596994701,0.03213858160899729
TRANSLATOR_VOID_BLUE,SNACKPACK_PISTACHIO,translators,snackpacks,False,0.017404163157896422,0.009843793937442547,0.02484320532780893,0.017525490208437796,0.009843793937442547,0.02484320532780893,0.00612408500399627,3,0.01616020409548378,0.06802693293957439,-0.008460615520072615,0.8421080221564644,0.03205002316700103
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,False,0.010199391232597029,-0.0011014465398514039,0.01388320782393221,0.01781641241371028,-0.0011014465398514039,0.01781641241371028,0.008150632914306339,2,0.009089207461455088,0.0691390142960354,-0.12160396004493257,0.8328157605694102,0.03201633924728958
UV_VISOR_ORANGE,TRANSLATOR_VOID_BLUE,uv_visors,translators,False,0.007596085026558618,0.011417441895707307,0.006302113879395604,0.005068699304572943,0.005068699304572943,0.011417441895707307,0.0027486243976928585,3,0.006048763066644969,0.06616125629377181,0.12585023342190954,0.8080597177151062,0.03194964180168185
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,robotics,translators,False,-0.007024022534484462,-0.024431937273215538,-0.0012744647206467427,0.004634334390408893,-0.024431937273215538,0.004634334390408893,0.01254339396912178,2,-0.0069516466813523935,0.06387676046615912,0.15528121448949117,0.6327377494873422,0.03191814230060091
SLEEP_POD_NYLON,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,False,0.004676786246392253,0.009955734264131414,0.005077959062685841,-0.0010033345876404975,-0.0010033345876404975,0.009955734264131414,0.004483005111594158,2,0.004051197477449263,0.0712828592151457,-0.17152873567016672,0.800817264178375,0.03188869419307512
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy_sounds,galaxy_sounds,True,0.004091715810142942,-0.003504160553623434,0.002791579974559436,0.012987728009492827,-0.003504160553623434,0.012987728009492827,0.006795261191339523,2,0.004027532076500136,0.06867762173999785,-0.17812115614766044,0.7608078610494112,0.03182034047061498
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,False,-0.0021220254189395853,-0.0064955642357038944,-0.006436744859146211,0.00656623283803135,-0.0064955642357038944,0.00656623283803135,0.006143573259085865,2,-0.0021371994457262396,0.06832766205249684,-0.19588688080852598,0.7342700107716004,0.03163498889038697
UV_VISOR_ORANGE,PANEL_1X4,uv_visors,panels,False,-0.0008346729187933256,-0.010566087598851318,0.005173801840343673,0.002888267002127668,-0.010566087598851318,0.005173801840343673,0.006944121788995875,1,-0.00022092992865394476,0.06834179592810563,-0.21256896989977395,0.7019186578387293,0.0315623671195213
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_L,galaxy_sounds,pebbles,False,0.0017014551513982528,0.007486778985572934,0.0013759758912762455,-0.003758389422654422,-0.003758389422654422,0.007486778985572934,0.00459658610231012,2,0.001447577153257856,0.06766409357050533,-0.19834863608866282,-0.05495653878251324,0.03151956642207162
PEBBLES_M,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen_shakes,False,-0.004495075583399605,0.004439142536988998,-0.015032013957256557,-0.0028923553299312556,-0.015032013957256557,0.004439142536988998,0.00802944655477609,2,-0.005559992133556149,0.062240720545350674,-0.1700784579972782,-0.0024854310649065764,0.03143979983143893
PANEL_2X2,SNACKPACK_RASPBERRY,panels,snackpacks,False,0.005238289348747295,0.0011405509555663237,0.016976041541250528,-0.0024017244505749676,-0.0024017244505749676,0.016976041541250528,0.008424885702991236,2,0.00552541584124516,0.07357981366266497,0.16469835621609724,0.8370395213351044,0.03142617681178259
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_RASPBERRY,translators,snackpacks,False,0.01591322807549912,0.011050961692923841,0.020087148374872767,0.016601574158700744,0.011050961692923841,0.020087148374872767,0.003720979502357952,3,0.015834952482822334,0.07166753363414811,-0.017307514194616274,0.821347188012461,0.031423570306423405
PEBBLES_M,ROBOT_MOPPING,pebbles,robotics,False,0.004408642649857189,0.01586033950081683,-0.011720303916774881,0.009085892365529617,-0.011720303916774881,0.01586033950081683,0.01173542987450551,2,0.004375527193519821,0.07027502092258418,0.1770231795588362,0.08880139671068848,0.03138664879664684
SLEEP_POD_NYLON,SNACKPACK_VANILLA,sleep_pods,snackpacks,False,0.0029835356267756304,-0.0005021644217332587,-0.002132207367901837,0.011584978669961986,-0.002132207367901837,0.011584978669961986,0.00611843535666174,1,0.0027216447106904883,0.06863484779364715,0.19256077413759418,0.819375571263285,0.031363493908179246
UV_VISOR_YELLOW,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,False,-0.0035982952210679396,-0.003090921272814779,-0.0028537669623582705,-0.00485019742803077,-0.00485019742803077,-0.0028537669623582705,0.0008905073061990488,3,-0.0028931780675245434,0.07170033622915493,0.16720403915787727,0.7423574285311018,0.03135106924780547
PEBBLES_S,UV_VISOR_ORANGE,pebbles,uv_visors,False,-0.010251009352010218,-0.011237094885283521,-0.022402014370369407,0.0028860811996222766,-0.022402014370369407,0.0028860811996222766,0.010347341619902714,2,-0.008783079968813804,0.07976837593539243,0.11934454561071177,0.015355221534743608,0.03131512905058165
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,False,0.010016100670398919,0.01713190799561451,0.005234278809379928,0.00768211520620232,0.005234278809379928,0.01713190799561451,0.005129913005993766,3,0.010146060173410583,0.06659408636828036,0.09015556095647854,0.8571972078657697,0.031295880488016355
PANEL_1X4,PANEL_4X4,panels,panels,True,0.0003604378640055701,-0.005725350456185572,0.0016088264269591456,0.005197837621243136,-0.005725350456185572,0.005197837621243136,0.004545904013270638,2,-0.0010724598706334577,0.07046580476819687,-0.20792378595274807,0.6532734656697144,0.031273605641986994
SLEEP_POD_LAMB_WOOL,UV_VISOR_MAGENTA,sleep_pods,uv_visors,False,0.006383206475981972,0.007746273643178768,0.000730071179154406,0.010673274605612744,0.000730071179154406,0.010673274605612744,0.0041721527354353196,3,0.005306569982395661,0.07399365517994912,-0.13616538959463836,0.7627833993214851,0.031205937950105414
PANEL_2X2,PANEL_2X4,panels,panels,True,-0.008114532019391486,-0.01436833081435573,0.0016592591246392993,-0.011634524368458025,-0.01436833081435573,0.0016592591246392993,0.007000650894322084,2,-0.009028304882014487,0.06923521697369034,0.13107724889905212,0.7603312715083524,0.0311964700851788
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,microchips,translators,False,-0.007478319030798775,-0.023468279795741193,-0.012675778018928342,0.01370910072227321,-0.023468279795741193,0.01370910072227321,0.015616222131601397,2,-0.005610900733696265,0.07106991296508042,0.15226936610578243,0.035075636188466215,0.031100559482141903
SLEEP_POD_LAMB_WOOL,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,False,0.005465013442658232,0.01385725865470983,-0.0027768043551492853,0.00531458602841415,-0.0027768043551492853,0.01385725865470983,0.006791660786543447,2,0.0053898104675117785,0.06656350492093362,-0.1587240233570452,0.8078039456978593,0.031017581716435882
PANEL_1X4,SNACKPACK_STRAWBERRY,panels,snackpacks,False,0.007711152939609784,0.0010722255199851715,0.008836959984408812,0.013224273314435368,0.0010722255199851715,0.013224273314435368,0.005024516396380174,3,0.0074075226872824,0.07203364437411047,0.11703200697262918,0.777941703220623,0.03093694739856762
MICROCHIP_SQUARE,PEBBLES_M,microchips,pebbles,False,0.0011687361055728737,-0.0028007791522507036,-0.001674741060230814,0.007981728529200139,-0.0028007791522507036,0.007981728529200139,0.004839396640730594,1,-3.565109494955773e-05,0.06816113274844506,0.20465750683772024,0.08759335214348864,0.030936481148796876
SLEEP_POD_NYLON,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,False,0.0003535984453577904,0.006555385230208704,-0.0010738824879464118,-0.004420707406188921,-0.004420707406188921,0.006555385230208704,0.004593250755322482,1,0.0003000255825609699,0.07028712209019171,-0.20791528483567215,0.7942253035297151,0.030877819218146342
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_ORANGE,galaxy_sounds,uv_visors,False,-0.002840880519846423,-0.004936088007224724,0.015962595413235133,-0.019549148965549677,-0.019549148965549677,0.015962595413235133,0.014573112639776337,2,-0.004279046781343161,0.06658056764695407,0.18862565018837174,0.8179553466183925,0.03085743045895153
SLEEP_POD_COTTON,UV_VISOR_RED,sleep_pods,uv_visors,False,0.0069140009859639286,-0.00025100647957621046,0.0006817557645952293,0.020311253672872766,-0.00025100647957621046,0.020311253672872766,0.009480938632108197,2,0.005155980918666023,0.07112414362006819,-0.14962248759623595,0.7755485679190525,0.030851781699664495
MICROCHIP_SQUARE,ROBOT_DISHES,microchips,robotics,False,-0.0035001128527988833,-0.004113194428177347,-0.004393726492989533,-0.0019934176372297693,-0.004393726492989533,-0.0019934176372297693,0.0010715323651391622,3,-0.004352247906141405,0.06711998807716625,-0.16137899874829062,0.010244343410475431,0.030815208392933724
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,False,0.005211694170479039,0.0024853106217085533,0.0035837610393611584,0.009566010850367405,0.0024853106217085533,0.009566010850367405,0.0031114523555809998,3,0.006007084839719186,0.07502384852185857,0.14186049770858097,0.7713762594543262,0.030721158500987052
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_GARLIC,galaxy_sounds,oxygen_shakes,False,0.008768967546900042,0.015279674415444262,0.0013734989501015499,0.009653729275154312,0.0013734989501015499,0.015279674415444262,0.005711539868550484,3,0.008233921800961663,0.0648598803617526,-0.10365530318261879,0.7469708421574771,0.030706706535045505
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,galaxy_sounds,oxygen_shakes,False,0.004641063393908443,0.004260296788233322,0.012829697843378809,-0.0031668044498868024,-0.0031668044498868024,0.012829697843378809,0.006536092553945412,2,0.004701672466495669,0.07146023630155775,-0.16421551009491683,0.7994605167624456,0.03068953754781921
UV_VISOR_RED,PANEL_4X4,uv_visors,panels,False,-0.001610803284514492,0.00447718673461203,-0.0025353987595488027,-0.006774197828606704,-0.006774197828606704,0.00447718673461203,0.004639653093475822,2,-0.0032314365791337334,0.07322070639847678,-0.18918389147390854,0.7717467749192828,0.030676221883591544
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_VANILLA,oxygen_shakes,snackpacks,False,0.007057771754081776,0.006680694125488974,0.012047509625534898,0.002445111511221455,0.002445111511221455,0.012047509625534898,0.003929219858100033,3,0.006725765236105769,0.06975932767003344,-0.12135058518446228,0.8116431943414854,0.03054320833777467
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XS,galaxy_sounds,pebbles,False,-0.003628253458164686,-0.007364831846117416,-0.00504138007223299,0.0015214515438563485,-0.007364831846117416,0.0015214515438563485,0.0037629069651243497,2,-0.002600256116117708,0.06852153767204912,-0.17308208781613676,-0.057740784292325764,0.030530939751703134
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy_sounds,galaxy_sounds,True,0.004225543425678178,0.00011228380729278032,0.007401266561790407,0.005163079907951344,0.00011228380729278032,0.007401266561790407,0.0030486661991255353,3,0.003852059943299039,0.07095078474230371,-0.15526717880829202,0.8026319631169009,0.030511515805316962
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,False,0.01030867954146293,0.0032551826701497605,0.004824110651083111,0.022846745303155915,0.0032551826701497605,0.022846745303155915,0.008888858326982243,3,0.009519898243546591,0.0722491832103701,0.0860839910082677,0.767907524614853,0.030358327966963833
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,False,0.011632499302195615,0.016981984035654988,0.005820870401543138,0.012094643469388724,0.005820870401543138,0.016981984035654988,0.00456820878914572,3,0.011459625984395552,0.07436301553125596,-0.06325884791804211,0.810933249333905,0.030257336092176113
PEBBLES_S,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translators,False,0.004533075625241362,0.012733393319528583,0.011534655410027893,-0.01066882185383239,-0.01066882185383239,0.012733393319528583,0.010760499008476022,2,0.00604756010475471,0.0751671997771472,0.16261156738107718,0.009430855656518041,0.030173556736545037
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_VANILLA,oxygen_shakes,snackpacks,False,0.015548607506085915,0.006576849934510011,0.02893971611314266,0.01112925647060507,0.006576849934510011,0.02893971611314266,0.00964960944328706,3,0.0177784679893494,0.07740604364058108,-0.012973547408059782,0.9188052202933434,0.0300419421245132
UV_VISOR_RED,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,False,0.012352514088124815,0.008402845837020287,0.01903097705952617,0.009623719367827984,0.008402845837020287,0.01903097705952617,0.004748616204737333,3,0.012846896145593076,0.07556020266299124,-0.05123578179200994,0.8328421914829595,0.029998299984833526
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,False,0.012207393924308833,0.00676643491106022,0.010429582311886858,0.01942616454997942,0.00676643491106022,0.01942616454997942,0.005319000484400499,3,0.011808177308652253,0.0758049821018192,0.055176995999020984,0.8738671268027379,0.029924656044367146
SLEEP_POD_NYLON,PEBBLES_XS,sleep_pods,pebbles,False,0.0008786835726835801,0.011350198058659835,-0.009198336109820427,0.00048418876921133285,-0.009198336109820427,0.011350198058659835,0.008393540521566774,2,-0.00012457273335886123,0.06873775875169104,-0.20018151200082365,-0.05841323341804344,0.029843495161865175
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_PISTACHIO,galaxy_sounds,snackpacks,False,0.015485228887686686,0.017863286733338247,0.010606164141124938,0.017986235788596875,0.010606164141124938,0.017986235788596875,0.003450384878860472,3,0.016429208401753517,0.06748059570302413,0.009149386058079667,0.8512713275050737,0.029835750076292217
PEBBLES_XS,ROBOT_DISHES,pebbles,robotics,False,0.0038498032484671116,0.019101581599911467,-0.004964973045893758,-0.0025871988086163746,-0.004964973045893758,0.019101581599911467,0.010828234997513215,1,0.002180661339485577,0.0686039360307525,-0.18297100373526018,-0.0471409666517634,0.029803457210749923
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,robotics,snackpacks,False,0.0015532321897135572,0.0032707479003826288,0.0053901106337981685,-0.0040011619650401255,-0.0040011619650401255,0.0053901106337981685,0.004021723960253783,2,0.0004808365942657958,0.06813507425478943,-0.1885406594368556,0.7707573627239551,0.02966497425612304
PEBBLES_S,SNACKPACK_RASPBERRY,pebbles,snackpacks,False,0.0010616650744892766,-0.007669168787402095,0.006831768240084974,0.004022395770784951,-0.007669168787402095,0.006831768240084974,0.006279264201097502,2,0.001143486269335529,0.06783891977330612,-0.1927758214901467,-0.012943055643228599,0.029625084023542577
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,translators,translators,True,0.006914786654110191,0.010383694918096296,-0.012910662971632474,0.02327132801586675,-0.012910662971632474,0.02327132801586675,0.014973512421669407,2,0.007888528480802593,0.06862058189478276,-0.13992935457793465,0.7322469288266596,0.02960145079550346
PANEL_4X4,SNACKPACK_VANILLA,panels,snackpacks,False,0.016313559376644825,0.0258277550665308,0.013505148467414132,0.009607774595989542,0.009607774595989542,0.0258277550665308,0.006913143061950882,3,0.01744075982394898,0.07372492518688822,6.679244253808096e-05,0.8032560123658152,0.029562765725880343
UV_VISOR_RED,PANEL_2X2,uv_visors,panels,False,0.00583187727205351,0.013933290102132534,-0.006784848254308942,0.010347189968336936,-0.006784848254308942,0.013933290102132534,0.009040698748735322,2,0.0062148201103837284,0.0685004281401928,-0.14509508649246686,0.7926359903152308,0.029413704617255624
MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,microchips,oxygen_shakes,False,-0.0010196774586226085,0.0013284125386384086,-0.011087957061566903,0.006700512147060669,-0.011087957061566903,0.006700512147060669,0.007449499051300955,1,-0.0014262085583265863,0.07421777114034771,-0.19437210434497046,-0.02525482076213387,0.029409297204554916
PEBBLES_L,UV_VISOR_YELLOW,pebbles,uv_visors,False,-0.001749688678559751,-0.007108933533100149,-0.007808298608154188,0.009668166105575084,-0.007808298608154188,0.009668166105575084,0.008078689406116332,2,-0.0008566242695411339,0.06893714083223738,0.18787965886840108,0.04303689860685972,0.029338007529782207
ROBOT_MOPPING,SNACKPACK_PISTACHIO,robotics,snackpacks,False,-0.00967994716724401,0.0020734314040545495,-0.012527566359903777,-0.018585706545882798,-0.018585706545882798,0.0020734314040545495,0.008671089762670687,2,-0.009573962599917015,0.06837888757539805,-0.10612980130597664,0.7354655076462353,0.029293591973614173
SLEEP_POD_SUEDE,UV_VISOR_RED,sleep_pods,uv_visors,False,0.0043810435238775215,-0.001879303697196506,0.007220961958455822,0.007801472310373247,-0.001879303697196506,0.007801472310373247,0.004433073317949809,2,0.004426421615701891,0.06882649082541455,-0.15517451854288297,0.7947503330243851,0.02928747516786792
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,sleep_pods,sleep_pods,True,0.009035074834771811,0.010654681294435088,0.0070667381727552315,0.009383805037125114,0.0070667381727552315,0.010654681294435088,0.001485382897129554,3,0.007354604260341013,0.07200731866508145,-0.08902686880676303,0.7245025787183036,0.029263417167431176
ROBOT_MOPPING,PANEL_1X2,robotics,panels,False,0.009491528617868998,0.004839362727000686,0.024555203049289088,-0.0009199799226827786,-0.0009199799226827786,0.024555203049289088,0.010908046646733786,2,0.007107658261433779,0.06295846287069672,0.11472905382044268,0.7236078116843201,0.029179055999023686
SLEEP_POD_COTTON,ROBOT_DISHES,sleep_pods,robotics,False,0.005218948106939781,0.008970847169098182,-0.004067062511812493,0.010753059663533654,-0.004067062511812493,0.010753059663533654,0.006606389092008607,2,0.0036916262002150272,0.06644926943823715,-0.15133217288095704,0.7471214845831283,0.029118816727640162
MICROCHIP_SQUARE,PANEL_1X2,microchips,panels,False,-0.0013083972786953936,-0.0030143874775201817,0.0015536898977626277,-0.002464494256328627,-0.0030143874775201817,0.0015536898977626277,0.0020362142802943886,2,-0.002137332990646282,0.06969940995700176,-0.18039689249762403,-0.030760828864528966,0.029038421668785144
SLEEP_POD_SUEDE,PEBBLES_M,sleep_pods,pebbles,False,-0.007565410400233716,-0.009261143265754038,-0.021130876344430036,0.00769578840948293,-0.021130876344430036,0.00769578840948293,0.011829364104409172,2,-0.006704854593580912,0.06824892519302776,0.13048313070483933,0.02574219638930016,0.029028535280813093
PEBBLES_XL,SNACKPACK_RASPBERRY,pebbles,snackpacks,False,-0.0018068766490627684,0.006426150097488736,0.0014783253076011992,-0.01332510535227824,-0.01332510535227824,0.006426150097488736,0.008391362101690803,1,-0.0027170692424117178,0.06853750830301618,0.1852012400852209,0.012931743363142076,0.02901933216767198
MICROCHIP_SQUARE,PEBBLES_L,microchips,pebbles,False,0.002996726264035467,0.0021846922708517224,0.0014333162532800567,0.005372170267974622,0.0014333162532800567,0.005372170267974622,0.0017074722334166625,3,0.002687837905038088,0.06782140342578104,0.15867942324860698,0.031522013497924994,0.028990245950108923
MICROCHIP_OVAL,UV_VISOR_MAGENTA,microchips,uv_visors,False,-0.004783500472700468,0.0005430261726643804,-0.00642339672266296,-0.008470130868102822,-0.008470130868102822,0.0005430261726643804,0.003857995571395733,2,-0.00497443778615611,0.06655569439122387,-0.1479882246195442,-0.011626635710350275,0.028961373221421238
MICROCHIP_CIRCLE,PEBBLES_S,microchips,pebbles,False,0.0032848016148922313,0.017179529303198066,-0.014572447946704125,0.007247323488182752,-0.014572447946704125,0.017179529303198066,0.013262056138141024,2,0.003973064667443922,0.07563225551594167,-0.17088853244907343,-0.07285375343342286,0.0289372817747634
SLEEP_POD_LAMB_WOOL,TRANSLATOR_VOID_BLUE,sleep_pods,translators,False,0.009889220833008463,0.02335497676553291,0.003685366893394345,0.0026273188400981356,0.0026273188400981356,0.02335497676553291,0.00953151976502205,3,0.009638424049646084,0.06880764441062028,-0.08059391814112644,0.7433011069121176,0.028918195622342147
UV_VISOR_MAGENTA,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,False,0.006656340245123331,0.008922062451235543,0.0006683791723408915,0.010378579111793554,0.0006683791723408915,0.010378579111793554,0.00427567683160527,3,0.006471599857502207,0.07213363003892113,0.11414629013474482,0.8179586183370215,0.02875674117798656
ROBOT_DISHES,UV_VISOR_RED,robotics,uv_visors,False,0.013735937561280486,0.021936584750467843,0.010669330090439813,0.008601897842933803,0.008601897842933803,0.021936584750467843,0.005859836730697753,3,0.01393711124312987,0.07348306248180823,0.027211829226210276,0.7963071957578335,0.028722134565395973
TRANSLATOR_ASTRO_BLACK,PANEL_1X4,translators,panels,False,-0.0012350366176879623,-0.006166374385687027,0.005263669063284367,-0.0028024045306612264,-0.006166374385687027,0.005263669063284367,0.004796106402927767,2,-0.001243559373221127,0.07584988213613851,-0.1830779448591685,0.7204494333938998,0.028650753257731414
SLEEP_POD_SUEDE,TRANSLATOR_VOID_BLUE,sleep_pods,translators,False,0.003927838125845122,0.005091684303471799,-0.003037690658031874,0.00972952073209544,-0.003037690658031874,0.00972952073209544,0.005276761956220962,2,0.003935536726085132,0.07191870236118914,0.15624861642458798,0.7995105057881539,0.028641535311798673
SLEEP_POD_SUEDE,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,False,0.0037540058098149407,0.00223156152716586,0.0007513003016843933,0.008279155600594569,0.0007513003016843933,0.008279155600594569,0.0032563301220505537,3,0.0033780736398375776,0.06823533125160973,0.14861142799276408,0.7742358822723966,0.0286387623648457
PANEL_2X4,SNACKPACK_RASPBERRY,panels,snackpacks,False,0.011527057712401005,0.003913020449890714,0.013535278431532521,0.01713287425577978,0.003913020449890714,0.01713287425577978,0.005580671793779654,3,0.010967955223042314,0.0640354176133872,0.05497971274220109,0.8259686455663054,0.028578881031641162
SLEEP_POD_POLYESTER,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,False,0.012629006968262723,0.0090401797243561,0.019141910843931523,0.009704930336500545,0.0090401797243561,0.019141910843931523,0.004613307635840967,3,0.01261911636039078,0.06726582735418725,0.03820917254588766,0.814343303209425,0.02843566471462309
SLEEP_POD_NYLON,UV_VISOR_MAGENTA,sleep_pods,uv_visors,False,-0.003920635536136313,-0.0005692139626236355,0.0069670492406079055,-0.01815974188639321,-0.01815974188639321,0.0069670492406079055,0.010528150455090712,2,-0.004024382624245357,0.0716425935946741,-0.15935620146673665,0.7587687795955779,0.028391489561896487
