name,q,expected_pnl,mc_mean_path,std_path,std_100,p01_path,p05_path,prob_gt_0_norm,prob_gt_250k_norm,prob_gt_500k_norm,prob_gt_1m_norm,objective_lambda_0,objective_lambda_0.25,objective_lambda_0.5,objective_lambda_1,objective_lambda_2
grid_ko_300_ac_-85,"(-85, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",138738.4367323428,129266.60176999509,13083197.968318868,1308319.7968318867,-54242905.481194474,-25412025.13092065,0.542225967339344,0.46611417307497627,0.3912255133954168,0.25517400475725305,138738.4367323428,-188341.5124756289,-515421.46168360056,-1169581.360099544,-2477901.1569314306
grid_ko_300_ac_+90,"(90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",138363.43673234282,151813.7370644995,6755624.9837821415,675562.4983782142,-11659455.413448181,-10081647.924260708,0.581140569801314,0.43437368725424297,0.29621714108588537,0.10107752549991345,138363.43673234282,-30527.187862210732,-199417.81245676428,-537199.0616458714,-1212761.5600240855
grid_ko_300_ac_-90,"(-90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",138363.43673234282,128236.68361872353,13562566.85997613,1356256.685997613,-56058506.69339443,-26376132.089442715,0.5406290525831333,0.46719919969683077,0.3948719622132418,0.26261477840230185,138363.43673234282,-200700.73476706044,-539764.9062664637,-1217893.2492652703,-2574149.935262883
grid_ko_300_ac_+95,"(95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137988.43673234282,152093.65521577102,7158099.285420088,715809.9285420089,-12231208.405216578,-10596821.096499637,0.5764314114371285,0.43782644636720813,0.30652064638776055,0.11424716928460321,137988.43673234282,-40964.0454031594,-219916.5275386616,-577821.491809666,-1293631.4203516748
grid_ko_300_ac_-95,"(-95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137988.43673234282,127206.765467452,14043743.573653033,1404374.3573653032,-57912531.99192969,-27332050.057115775,0.5391355570008498,0.46821444731605705,0.3982905647264056,0.26967219973835377,137988.43673234282,-213105.152608983,-564198.7419503088,-1266385.9206329603,-2670760.2779982635
grid_ko_300_ac_+100,"(100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137613.43673234285,152373.57336704255,7572890.123094335,757289.0123094335,-12814800.493193112,-11107890.064646078,0.5720981835189367,0.4410110105991123,0.31613601923413026,0.12739719236351138,137613.43673234285,-51708.81634501554,-241031.06942237393,-619675.5755770907,-1376964.5878865242
grid_ko_300_ac_-100,"(-100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137613.43673234285,126176.84731618038,14526548.463823633,1452654.8463823632,-59754634.56891623,-28268371.554719567,0.5377362970697404,0.46916606562040264,0.4015005497238626,0.2763689679348683,137613.43673234285,-225550.27486324796,-588713.9864588388,-1315041.4096500203,-2767696.2560323835
grid_ko_300_ac_+105,"(105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137238.43673234287,152653.49151831417,7998081.471895992,799808.1471895992,-13393428.933964036,-11621250.953361297,0.5681197489946183,0.4439405940557625,0.3250725134875327,0.14035836912228666,137238.43673234287,-62713.60006505693,-262665.63686245674,-662569.7104572563,-1462377.8576468555
grid_ko_300_ac_-105,"(-105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",137238.43673234287,125146.92916490891,15010824.426366827,1501082.4426366827,-61599487.364294745,-29222387.185881034,0.5364230736489424,0.4700595512401678,0.4045192370762548,0.2827269422928714,137238.43673234287,-238032.1739268278,-613302.7845859984,-1363844.0059043397,-2864926.4485410224
partial_AC_40_BP_-12,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -12, 500)",136999.16428601637,138047.68598494775,5926260.331754868,592626.0331754868,-24266750.7211731,-10162877.12000748,0.5914098148460585,0.4243888791394164,0.27009379455598326,0.07266428491113246,136999.16428601637,-11157.34400785534,-159313.85230172705,-455626.86888947047,-1048252.9020649573
grid_ko_300_ac_+110,"(110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136863.4367323429,152933.40966958573,8432100.13127277,843210.013127277,-13974450.015232883,-12135699.846502585,0.5644700728505805,0.44663263176454904,0.33335791623932287,0.15300461530203302,136863.4367323429,-73939.06654947635,-284741.56983129564,-706346.5763949341,-1549556.589522211
grid_ko_300_ac_-110,"(-110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136863.4367323429,124117.01101363736,15496433.54532594,1549643.354532594,-63407844.38487895,-30159654.867948152,0.5351885553770092,0.4708998240417161,0.40736223572206903,0.2887669739913642,136863.4367323429,-250547.40190080562,-637958.2405339541,-1412779.9178002512,-2962423.2723328453
grid_ko_300_ac_+115,"(115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136488.4367323429,153213.3278208573,8873650.939417925,887365.0939417925,-14551875.586955113,-12653915.629830409,0.5611214747873225,0.4491062217465266,0.34103034269243127,0.16524715647036659,136488.4367323429,-85352.83675310522,-307194.1102385534,-750876.6572094496,-1638241.751151242
grid_ko_300_ac_-115,"(-115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136488.4367323429,123087.0928623658,15983254.307815207,1598325.4307815207,-65252465.55935006,-31107885.94204857,0.5340261758465628,0.4716912946462935,0.4100436246264598,0.2945088124444103,136488.4367323429,-263092.9209630373,-662674.2786584174,-1461836.9940491777,-3060162.4248306984
partial_AC_50_CO_-20,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -20, -50, 500)",136242.67914984157,137591.84022784504,4031335.268693948,403133.5268693948,-15156996.129456662,-6228086.72107845,0.632303028117713,0.38890169836020005,0.18344221591717252,0.016072274075594018,136242.67914984157,35459.297432492865,-65324.08428485584,-266890.8477195533,-670024.3745889481
grid_ko_300_ac_+120,"(120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136113.43673234293,153493.24597212885,9321663.603861332,932166.3603861332,-15136336.877402205,-13171318.981535785,0.5580465669087866,0.4513805787007386,0.34813276060597276,0.1770277884715286,136113.43673234293,-96928.15336419037,-329969.74346072366,-796052.9236537903,-1728219.2840399235
grid_ko_300_ac_-120,"(-120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",136113.43673234293,122057.17471109428,16471179.280488133,1647117.9280488132,-67073253.98222185,-32056668.58154569,0.532930043300234,0.4724379239016276,0.412576116399101,0.2999710647751453,136113.43673234293,-275666.0452798604,-687445.5272920637,-1511004.4913164703,-3158122.4193652836
grid_ko_200_ac_+0,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",135943.449100296,137570.69251994297,5595130.1724829115,559513.0172482912,-23539250.7211731,-9435377.12000748,0.5959846920966829,0.41923548345470174,0.25763079581829734,0.061257706814179955,135943.449100296,-3934.80521177678,-143813.05952384957,-423569.56814799516,-983082.5853962863
grid_ko_300_ac_+125,"(125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",135738.43673234296,153773.16412340038,9775249.698630286,977524.9698630286,-15722543.544277472,-13687673.438558359,0.5552193348874928,0.4534741506194219,0.3547094712223161,0.18831235430725357,135738.43673234296,-108642.80573341419,-353024.0481991713,-841786.5331306857,-1819311.5029937143
grid_ko_300_ac_-125,"(-125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",135738.43673234296,121027.25655982277,16960113.16264629,1696011.316264629,-68874023.87346928,-33008356.285396088,0.5318948615237346,0.4731432751090137,0.4149712041346229,0.3051711924657313,135738.43673234296,-288264.3923338143,-712267.2213999715,-1560272.879532286,-3256284.195796915
partial_AC_40_BP_-10,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -10, 500)",135606.8354591522,136619.44598494776,5931148.547682838,593114.8547682838,-24296750.7211731,-10192877.12000748,0.5904237040529536,0.4235309827587887,0.26948476425638423,0.07250588818342735,135606.8354591522,-12671.878232918738,-160950.59192498968,-457508.01930913155,-1050622.8740774153
grid_ko_200_ac_-5,"(-5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",135568.449100296,136540.77436867144,5948290.112599368,594829.0112599368,-25313557.59462769,-10362293.478378076,0.5901425291140465,0.42372336790101595,0.27004858193608067,0.07307804260603992,135568.449100296,-13138.803714688198,-161846.0565296724,-459260.56215964083,-1054089.5734195777
grid_ko_200_ac_+5,"(5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",135568.449100296,137850.6106712146,5266798.933745998,526679.8933745997,-21792722.866860975,-8515033.57122891,0.6015657639840057,0.41399910781339055,0.24448710796829876,0.050369184967375864,135568.449100296,3898.4757566460758,-127771.49758700386,-391111.44427430374,-917791.3376489035
grid_ko_300_ac_+130,"(130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",135363.43673234296,154053.08227467208,10233668.158372544,1023366.8158372544,-16305361.825132193,-14205201.07770071,0.5526156787792189,0.45540415686587404,0.36080394238906266,0.19908499033893423,135363.43673234296,-120478.26722697064,-376319.9711862842,-888003.3791049115,-1911370.1949421659
grid_ko_300_ac_-130,"(-130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",135363.43673234296,119997.33840855121,17449971.14804641,1744997.114804641,-70703242.98286785,-33969781.77406966,0.5309158606440353,0.47381055980858117,0.4172392925223818,0.31012553343972094,135363.43673234296,-300885.8419688173,-737135.1206699776,-1609633.6780722982,-3354630.7928769393
grid_ko_200_ac_+10,"(10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",135193.44910029607,138130.5288224861,4968221.346526878,496822.1346526878,-20015599.287260137,-7597191.206466481,0.6072337388365603,0.4086256287651277,0.23138905609563976,0.0408701611050997,135193.44910029607,10987.915437124117,-113217.61822604784,-361628.68555239175,-858450.8202050796
grid_ko_200_ac_-10,"(-10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",135193.44910029607,135510.8562173999,6322119.253728469,632211.9253728469,-27058296.057532303,-11279345.875030043,0.584664856123494,0.42795027018341475,0.28195889842990496,0.08567073464561603,135193.44910029607,-22859.53224291565,-180912.51358612737,-497018.4762725508,-1129230.4016453978
grid_ko_300_ac_+135,"(135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134988.436732343,154333.0004259436,10696297.689336373,1069629.7689336373,-16891959.97222656,-14725650.926260931,0.5502136234934814,0.4571863866165287,0.36645755026206783,0.20934333450383907,134988.436732343,-132419.00550106633,-399826.44773447566,-934641.3322012944,-2004271.1011349317
grid_ko_300_ac_-135,"(-135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134988.436732343,118967.42025727962,17940677.540818654,1794067.7540818653,-72502532.75959136,-34921841.20627161,0.5299887366259189,0.4744426778840876,0.41938981450598173,0.3148493409849439,134988.436732343,-313528.50178812334,-762045.4403085897,-1659079.3173495224,-3453147.0714313877
grid_ko_200_ac_-15,"(-15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134818.44910029607,134480.93806612838,6713165.529850956,671316.5529850957,-28873418.576963864,-12206329.784117974,0.5795830515043146,0.4318855895020259,0.2932282470741858,0.09873671970390241,134818.44910029607,-33010.68914597784,-200839.82739225175,-536498.1038847996,-1207814.6568698953
grid_ko_200_ac_+15,"(15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134818.44910029607,138410.44697375776,4705065.2137628,470506.52137628,-18251179.405630864,-6678927.045690823,0.6127673208232709,0.40330436783481505,0.21883152067512912,0.03297009021391731,134818.44910029607,17191.818756226072,-100434.81158784393,-335688.0722759839,-806194.593652264
grid_ko_300_ac_+140,"(140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134613.43673234302,154612.9185772151,11162614.72595983,1116261.472595983,-17482793.566778067,-15243754.634046115,0.5479933347160839,0.4588351529562151,0.3717089166114854,0.21909468890683537,134613.43673234302,-144451.93141665272,-423517.2995656484,-981648.0358636399,-2097909.508459623
grid_ko_300_ac_-140,"(-140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134613.43673234302,117937.50210600816,18432164.581451498,1843216.4581451498,-74330053.99472494,-35879826.22357563,0.5291095983699543,0.47504225268671096,0.42143133485185347,0.3193568332787462,134613.43673234302,-326190.67780394445,-786994.7923402318,-1708603.0214128068,-3551819.4795579566
grid_ko_200_ac_+20,"(20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134443.44910029607,138690.3651250293,4483571.897665328,448357.18976653286,-16516797.683779933,-5803126.898790329,0.6178572289958201,0.3983063956120946,0.20744332651525466,0.026772044024834945,134443.44910029607,22354.151658662857,-89735.14578297036,-313913.7406662368,-762270.9304327697
grid_ko_200_ac_-20,"(-20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134443.44910029607,133451.01991485685,7118592.134831998,711859.2134831997,-30647839.772719998,-13126356.864794469,0.5748996734587841,0.43552274969724203,0.303792531297226,0.1120096537441963,134443.44910029607,-43521.354270503856,-221486.15764130378,-577415.7643829037,-1289274.9778661034
grid_ko_300_ac_-145,"(-145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134238.43673234305,116907.58395473659,18924371.44715496,1892437.144715496,-76173989.61796728,-36821498.47446157,0.5282749214322363,0.4756116618073963,0.423371641971989,0.323661249027248,134238.43673234305,-338870.849446531,-811980.135625405,-1758198.707983153,-3650635.8526986493
grid_ko_300_ac_+145,"(145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",134238.43673234305,154892.83672848673,11632175.796454674,1163217.5796454675,-18074139.31156198,-15762174.569976894,0.5459370262056243,0.46036333594969775,0.37659362686245,0.22835303354366898,134238.43673234305,-156565.95817902382,-447370.3530903907,-1028979.1429131244,-2192196.722558592
grid_ko_200_ac_+25,"(25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134068.44910029613,138970.28327630085,4310169.165520746,431016.9165520746,-14729642.4843528,-5256316.285726639,0.6221192563879298,0.3939755533949628,0.19794181530422505,0.022266282948013374,134068.44910029613,26314.21996227748,-81440.00917574117,-296948.4674517785,-727965.3840038531
grid_ko_200_ac_-25,"(-25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",134068.44910029613,132421.10176358532,7536078.523416733,753607.8523416733,-32468075.592682805,-14053590.103469366,0.5706000846222856,0.4388697680364132,0.31363500693526447,0.12526810649893255,134068.44910029613,-54333.513985122205,-242735.47707054054,-619539.4032413772,-1373147.2555830507
grid_ko_300_ac_+150,"(150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133863.43673234305,155172.75487975831,12104603.379588062,1210460.3379588062,-18664194.133778077,-16283221.652560689,0.5440288117173734,0.4617824730239809,0.38114418433592046,0.23713675405696222,133863.43673234305,-168751.6477573585,-471366.73224706005,-1076596.9012264633,-2287057.2391852695
grid_ko_300_ac_-150,"(-150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133863.43673234305,115877.66580346508,19417243.397562135,1941724.3397562136,-78016119.48609723,-37761813.49126758,0.5274815075013691,0.4761530640566508,0.42521782927849544,0.32777490602575454,133863.43673234305,-351567.64820671035,-836998.7331457637,-1807860.9030238707,-3749585.2427800843
grid_ko_200_ac_+30,"(30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",133693.44910029613,139250.20142757244,4190830.7633899287,419083.07633899286,-13002002.933437433,-5129552.183825825,0.6251421246265718,0.3906880296636857,0.19104097237653977,0.019360126758505916,133693.44910029613,28922.680015547914,-75848.0890692003,-285389.62723869673,-704472.7035776896
grid_ko_200_ac_-30,"(-30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",133693.44910029613,131391.1836123138,7963728.273755451,796372.827375545,-34260768.305921204,-14990800.586568521,0.5666603569968788,0.4419427927551712,0.32276935406330964,0.13833832555417502,133693.44910029613,-65399.75774359013,-264492.9645874764,-662679.3782752489,-1459052.2056507939
grid_ko_300_ac_+155,"(155, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133488.43673234308,155452.6730310299,12579574.522722993,1257957.4522722992,-19253359.38747319,-16802433.345529877,0.5422545337989446,0.46310287115412974,0.38539010510260435,0.24546694544732828,133488.43673234308,-181000.92633573172,-495490.28940380656,-1124469.015539956,-2382426.4678122555
grid_ko_300_ac_-155,"(-155, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133488.43673234308,114847.74765219355,19910731.04204225,1991073.1042042251,-79849940.59842208,-38709357.25701299,0.5267264488759599,0.47666842314332175,0.4269763672524203,0.33170926040259563,133488.43673234308,-364279.8393187132,-862048.1153697695,-1857584.667471882,-3848657.7716761073
grid_ko_200_ac_+35,"(35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",133318.4491002962,139530.11957884397,4130245.721194209,413024.5721194209,-11312595.69863792,-5236805.580375577,0.626571249743711,0.38877811562814824,0.18732525538192923,0.01793589688799127,133318.4491002962,30062.306070440958,-73193.83695941427,-279706.12301912473,-692730.6951385457
grid_ko_200_ac_-35,"(-35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",133318.4491002962,130361.2654610422,8399989.256149026,839998.9256149025,-36041918.06910518,-15919501.132625775,0.5630523613802542,0.4447619043003281,0.3312274920321858,0.15109109297167106,133318.4491002962,-76681.28230342944,-286681.01370715507,-706680.4765146063,-1546679.4021295088
grid_ko_300_ac_-160,"(-160, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133113.4367323431,113817.82950092196,20404789.70915941,2040478.970915941,-81663994.09659961,-39659682.05745559,0.5260070972839291,0.4771595284818684,0.428653167302275,0.3354749650097376,133113.4367323431,-377006.30599664216,-887126.0487256274,-1907365.534183598,-3947844.505099539
grid_ko_300_ac_+160,"(160, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",133113.4367323431,155732.5911823015,13056811.645514624,1305681.1645514625,-19845353.292269707,-17321950.745629553,0.5406015883889216,0.46433372564104286,0.3893580912451737,0.25336616795173206,133113.4367323431,-193306.85440552252,-519727.14554338815,-1172567.7278191193,-2478248.892370582
grid_ko_200_ac_-40,"(-40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132943.4491002962,129331.3473097707,8843587.166230917,884358.7166230917,-37870891.81131912,-16871477.79558077,0.5597468874768573,0.4473485097888376,0.33905121612707806,0.1634356328886351,132943.4491002962,-88146.23005547674,-309235.9092112497,-751415.2675227956,-1635773.9841458872
grid_ko_200_ac_+40,"(40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132943.4491002962,139810.0377301156,4130999.869959909,413099.9869959909,-9610074.988795152,-5477618.089162478,0.6262051126109112,0.3884499441840959,0.18712472666860303,0.01791275297482794,132943.4491002962,29668.45235129846,-73606.54439769927,-280156.5378956947,-693256.5248916857
grid_ko_300_ac_-165,"(-165, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",132738.43673234314,112787.91134965049,20899378.902244646,2089937.8902244647,-83487593.14871919,-40610912.78153764,0.5253210364724171,0.47762801350180906,0.4302536383786344,0.33908192593546566,132738.43673234314,-389746.035823773,-912230.5083798892,-1957199.4534921215,-4047137.3437165865
grid_ko_300_ac_+165,"(165, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",132738.43673234314,156012.509333573,13536075.077298047,1353607.5077298046,-20436276.65291617,-17843871.58252451,0.5390587558283627,0.46548323674871395,0.3930722427572068,0.26085755095830165,132738.43673234314,-205663.44020010802,-544065.3171325591,-1220869.0709974614,-2574476.5787272663
grid_ko_200_ac_-45,"(-45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132568.4491002962,128301.42915849914,9293471.440109309,929347.1440109309,-39662386.255046725,-17806507.5458491,0.556715455314363,0.4497238030274927,0.34628668140323715,0.1753125919153613,132568.4491002962,-99768.33690243654,-332105.12290516926,-796778.6949106348,-1726125.8389215656
grid_ko_200_ac_+45,"(45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132568.4491002962,140089.9558813871,4193060.1130764335,419306.0113076434,-8202568.23826401,-5801008.568628358,0.6240600643173728,0.3897150872942128,0.19043756989710242,0.019285645088658394,132568.4491002962,27741.946273385343,-77084.5565535255,-286737.5622073472,-706043.5735149905
grid_ko_300_ac_+170,"(170, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",132363.43673234314,156292.4274848446,14017156.973800011,1401715.6973800012,-21027672.11236636,-18363113.545819283,0.5376160437721832,0.4665587194923126,0.3965542832055551,0.2679641607514259,132363.43673234314,-218065.48761265716,-568494.4119576574,-1269352.260647658,-2671067.9580276594
grid_ko_300_ac_-170,"(-170, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",132363.43673234314,111757.99319837893,21394461.827824913,2139446.182782491,-85307662.70053044,-41567355.10793028,0.5246660580741117,0.47807537178350534,0.43178273720585014,0.34253935648595224,132363.43673234314,-402498.10896327964,-937359.6546589024,-2007082.746050148,-4146528.9288326395
grid_ko_200_ac_+50,"(50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132193.44910029625,140369.87403265867,4313781.319936649,431378.1319936649,-7843118.893105245,-6174231.449461034,0.6203668785004766,0.39239068314263637,0.19693186536882834,0.02212539864683094,132193.44910029625,24348.916101880022,-83495.6168965362,-299184.68289336865,-730562.8148870335
grid_ko_200_ac_-50,"(-50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",132193.44910029625,127271.51100722761,9748771.811240053,974877.1811240052,-41500048.75124941,-18752328.762475934,0.5539312891754824,0.4519079115326082,0.35298090392087156,0.18668726937628294,132193.44910029625,-111525.84618070506,-355245.1414617064,-842683.732023709,-1817560.9131477142
partial_AC_40_BP_-5,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -5, 500)",132126.01339199184,133048.84598494778,5944012.466247763,594401.2466247763,-24371750.7211731,-10267877.12000748,0.587953679598782,0.4214023990603303,0.267991642923104,0.07213390225315175,132126.01339199184,-16474.298264202225,-165074.6099203963,-462275.23323278443,-1056676.4798575607
grid_ko_300_ac_-175,"(-175, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131988.43673234317,110728.07504710737,21890004.985906787,2189000.498590679,-87124347.45489147,-42522088.15626884,0.5240401403231003,0.4785029713009831,0.4332450128934554,0.34585582825001604,131988.43673234317,-415261.68791532656,-962511.8125629963,-2057012.0618583357,-4246012.560449014
grid_ko_300_ac_+175,"(175, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131988.43673234317,156572.34563611622,14499876.335201941,1449987.633520194,-21621849.21819842,-18881762.966174163,0.5362645443935685,0.46756670432693337,0.39982378407192554,0.27470856576129776,131988.43673234317,-230508.47164770536,-593005.3800277539,-1317999.196787851,-2767986.8303080453
grid_ko_200_ac_+55,"(55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131818.44910029625,140649.79218393026,4488432.735231115,448843.2735231115,-8008505.6774663245,-6583421.808649106,0.6155006166596657,0.39615872087020026,0.2060254650513315,0.02654031590837524,131818.44910029625,19607.630719518376,-92603.1876612595,-317024.82442281523,-765868.0979459267
grid_ko_200_ac_-55,"(-55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131818.44910029625,126241.59285595604,10208763.648220481,1020876.3648220481,-43294591.37225966,-19681099.053849276,0.5513697727208591,0.4539194731668539,0.3591796415819528,0.1975436673386866,131818.44910029625,-123400.64210521578,-378619.7333107278,-889057.9157217519,-1909934.2805438
grid_ko_300_ac_-180,"(-180, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131613.4367323432,109698.15689583583,22385977.81294999,2238597.7812949987,-88940253.10726592,-43473531.65347086,0.523441429251708,0.4789120670146143,0.43464464659976565,0.3490393190519965,131613.4367323432,-428036.0085914065,-987685.4539151562,-2106984.3445626553,-4345582.125857654
grid_ko_300_ac_+180,"(180, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131613.4367323432,156852.26378738778,14984074.907122105,1498407.4907122105,-22214603.212942548,-19400127.933326177,0.5349963064563512,0.46851302795555494,0.40289837905077197,0.2811125480312114,131613.4367323432,-242988.43594570944,-617590.3086237621,-1366794.0539798674,-2865201.5446920777
grid_ko_200_ac_-60,"(-60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131443.44910029625,125211.67470468448,10672840.371753214,1067284.0371753215,-45089201.49710366,-20632815.601361807,0.5490085934031881,0.45577547337490937,0.3649261923954856,0.2078795524262152,131443.44910029625,-135377.56019353413,-402198.5694873645,-935840.5880750252,-2003124.6252503467
grid_ko_200_ac_+60,"(60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131443.44910029625,140929.7103352018,4711020.116625718,471102.0116625718,-8372081.716959672,-7028627.91776166,0.6098824647218789,0.400652743842761,0.2170107579361708,0.03261563852114324,131443.44910029625,13667.946184653294,-104107.55673098966,-339658.56256227556,-810760.5742248474
grid_ko_300_ac_+185,"(185, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131238.43673234322,157132.1819386593,15469613.792413874,1546961.3792413874,-22810452.84364802,-19922467.372182604,0.5338042218061136,0.4694029143228038,0.40579396366087317,0.2871969217775385,131238.43673234322,-255501.90807800362,-642242.2528883505,-1415722.9425090442,-2962684.3217504313
grid_ko_300_ac_-185,"(-185, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",131238.43673234322,108668.2387445643,22882352.36986906,2288235.2369869063,-90773255.84693553,-44432970.34058672,0.5228682220502194,0.47930381202364036,0.4359854868389951,0.3520972577316631,131238.43673234322,-440820.37251438334,-1012879.18176111,-2156996.800254563,-4445232.037241469
grid_ko_200_ac_-65,"(-65, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131068.44910029629,124181.75655341294,11140491.50418063,1114049.1504180632,-46928533.52335776,-21591920.364061695,0.546827708610479,0.45749123475896614,0.37026078765219883,0.21770251398261953,131068.44910029629,-147443.8385042195,-425956.1261087353,-982980.7013177669,-2097029.85173583
grid_ko_200_ac_+65,"(65, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",131068.44910029629,141209.62848647332,4975113.630652892,497511.3630652892,-8833573.57231329,-7497522.604907122,0.6038974094126772,0.4055322685963088,0.22917879555646725,0.040357176073478794,131068.44910029629,6690.608333973985,-117687.23243234832,-366442.9139649929,-863954.2770302822
grid_ko_300_ac_+190,"(190, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130863.43673234322,157412.1000899309,15956370.637733843,1595637.0637733843,-23401755.105757374,-20441440.94634633,0.5326819252947944,0.47024104632404146,0.4085248781011006,0.2929814295022729,130863.43673234322,-268045.82921100286,-666955.095154349,-1464773.6270410412,-3060410.6908144252
grid_ko_300_ac_-190,"(-190, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130863.43673234322,107638.32059329274,23379103.06863617,2337910.306863617,-92552217.76548292,-45383241.35993475,0.5223189523148217,0.4796792674601349,0.4372710809507906,0.3550365657824931,130863.43673234322,-453614.13998356106,-1038091.7166994654,-2207046.8701312738,-4544957.176994891
grid_ko_200_ac_+70,"(70, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",130693.44910029632,141489.54663774493,5274482.317219601,527448.2317219601,-9350159.471226543,-7990033.872405092,0.5978493912108354,0.4105245861123602,0.2419087238926821,0.04966235749748824,130693.44910029632,-1168.6088301937125,-133030.66676068376,-396754.7826216638,-924203.0143436239
