day,source_product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
1,VEV_5400,Mark 55,20,112,588004.0,0.1,0.25,3.0418138632972544,-15.0,1.0,0.5,10,-0.13392857142857142,-1.417366773784602,0.1470220123907217
1,VEV_5400,Mark 67,7,66,346277.0,3.0714285714285716,2.5,2.370453040886408,230.5,1.0,1.0,10,3.492424242424242,28.372588670736192,3.428136322270134
1,VEV_5500,Mark 01,38,150,357026.0,-0.06578947368421052,-0.25,3.3210447978121866,33.5,0.0,0.42105263157894735,10,0.22333333333333333,2.7352635461078822,-0.12211625482862316
1,VEV_5500,Mark 14,48,188,1427848.0,-0.3020833333333333,-0.25,3.1331100437264072,-57.0,0.0,0.4166666666666667,10,-0.30319148936170215,-4.157152257689995,-0.6679927281849252
1,VEV_5500,Mark 22,28,123,189691.0,-0.35714285714285715,-0.0,2.6170988420780654,-95.5,0.8214285714285714,0.4642857142857143,10,-0.7764227642276422,-8.610945011073978,-0.7221058427986438
1,VEV_5500,Mark 38,38,126,1128525.0,-0.10526315789473684,-0.25,3.2718246308998182,42.5,1.0,0.4473684210526316,10,0.3373015873015873,3.7862009270926786,-0.19832532538413997
1,VEV_5500,Mark 49,5,59,309852.0,-1.0,-0.0,4.315669125408017,-77.0,0.0,0.4,10,-1.305084745762712,-10.024546145523438,-0.5181277601508398
1,VEV_5500,Mark 55,24,117,613987.0,-0.0625,0.0,3.264807404932846,-5.5,1.0,0.4583333333333333,10,-0.04700854700854701,-0.5084751798731266,-0.09378385303380406
1,VEV_5500,Mark 67,1,6,31626.0,-2.5,-2.5,,-15.0,1.0,0.0,10,-2.5,-6.123724356957946,
1,VEV_6000,Mark 01,36,132,158361.0,0.2777777777777778,0.25,3.4109999464849943,56.5,0.0,0.5,10,0.42803030303030304,4.917693780748464,0.4886152720067182
1,VEV_6000,Mark 14,52,199,1443127.0,0.27884615384615385,0.0,3.139585119241921,4.5,0.0,0.4807692307692308,10,0.022613065326633167,0.3189965422537511,0.6404630341100537
1,VEV_6000,Mark 22,37,146,83990.0,-0.5,-1.0,2.552232138518926,-112.5,0.9459459459459459,0.43243243243243246,10,-0.7705479452054794,-9.31056624677664,-1.1916554216396786
1,VEV_6000,Mark 38,40,141,1181983.0,-0.275,0.0,2.9913336362025755,-8.5,1.0,0.45,10,-0.06028368794326241,-0.7158291329065412,-0.5814305338740307
1,VEV_6000,Mark 49,2,19,99550.0,-3.25,-3.25,0.3535533905932738,-60.5,0.0,0.0,10,-3.1842105263157894,-13.879651899168985,-13.0
1,VEV_6000,Mark 55,22,129,676330.0,-0.13636363636363635,0.75,3.5428728529186664,17.5,1.0,0.5909090909090909,10,0.13565891472868216,1.5407890860698417,-0.18053206412415235
1,VEV_6000,Mark 67,3,24,125635.0,1.6666666666666667,0.0,4.252450274057692,41.5,1.0,0.3333333333333333,10,1.7291666666666667,8.471152027125159,0.6788442333021306
1,VEV_6500,Mark 01,31,148,419687.0,0.532258064516129,1.0,3.6808864056342188,122.5,0.0,0.5161290322580645,10,0.8277027027027027,10.069437972453134,0.8051015861031916
1,VEV_6500,Mark 14,54,234,1685963.0,0.1388888888888889,0.25,3.2554984933572872,-0.5,0.0,0.5,10,-0.002136752136752137,-0.03268602252303067,0.3135067419758273
1,VEV_6500,Mark 22,31,121,168132.0,-1.1612903225806452,-1.5,2.457597393031771,-187.5,0.8709677419354839,0.2903225806451613,10,-1.5495867768595042,-17.045454545454547,-2.63093983225116
1,VEV_6500,Mark 38,38,136,1172980.0,-0.5526315789473685,0.0,2.4489089508976503,-52.5,1.0,0.3684210526315789,10,-0.3860294117647059,-4.501837859990856,-1.3910888122228073
1,VEV_6500,Mark 49,2,24,126214.0,-1.5,-1.5,2.1213203435596424,-39.0,0.0,0.0,10,-1.625,-7.960841664045329,-1.0000000000000002
1,VEV_6500,Mark 55,29,161,844646.0,0.6896551724137931,2.0,3.0630685860035154,93.5,1.0,0.5862068965517241,10,0.5807453416149069,7.368832298335591,1.2124791395502807
1,VEV_6500,Mark 67,6,57,299066.0,2.25,3.25,2.8240042492885875,143.0,1.0,0.8333333333333334,10,2.508771929824561,18.940812706030126,1.9516089335384497
2,HYDROGEL_PACK,Mark 01,153,668,1517661.0,-0.3888888888888889,0.0,2.948138475010334,-403.0,0.0,0.42483660130718953,10,-0.6032934131736527,-15.592538135562858,-1.6316363486070904
2,HYDROGEL_PACK,Mark 14,163,643,4460266.0,-0.5797546012269938,-0.5,3.2583825327194407,-411.0,0.0,0.39263803680981596,10,-0.6391912908242613,-16.208257788200786,-2.271621326857733
2,HYDROGEL_PACK,Mark 22,109,403,533628.0,-0.2706422018348624,-0.5,2.785986850634119,-120.0,0.8623853211009175,0.3577981651376147,10,-0.2977667493796526,-5.977625776640615,-1.0142142418078046
2,HYDROGEL_PACK,Mark 38,116,420,3707544.0,0.23275862068965517,0.5,3.1824457606517433,51.0,1.0,0.5172413793103449,10,0.12142857142857143,2.4885451860187597,0.7877234221508952
2,HYDROGEL_PACK,Mark 49,12,124,652506.0,-1.625,-1.75,3.105164320055455,-163.0,0.0,0.16666666666666666,10,-1.314516129032258,-14.637832115182155,-1.8128396903962622
2,HYDROGEL_PACK,Mark 55,96,544,2860546.0,0.4479166666666667,0.75,2.7904717264542116,273.5,1.0,0.5416666666666666,10,0.5027573529411765,11.726215759119041,1.5727337714555913
2,HYDROGEL_PACK,Mark 67,15,127,667261.0,1.6333333333333333,2.5,3.2975459850939948,201.0,1.0,0.8,10,1.5826771653543308,17.83586583926389,1.918357720377668
2,VELVETFRUIT_EXTRACT,Mark 01,199,846,1894804.0,0.32160804020100503,0.5,2.479631250513045,339.0,0.0,0.5175879396984925,10,0.40070921985815605,11.655060082724367,1.8296428999733978
2,VELVETFRUIT_EXTRACT,Mark 14,199,809,5424492.0,-0.12060301507537688,0.0,3.143942008324587,-128.5,0.0,0.40703517587939697,10,-0.1588380716934487,-4.517819409029998,-0.5411406722882399
2,VELVETFRUIT_EXTRACT,Mark 22,131,520,624806.0,0.04961832061068702,-0.0,3.478978056087549,-47.0,0.8778625954198473,0.4732824427480916,10,-0.09038461538461538,-2.061086345371519,0.16323978699317876
2,VELVETFRUIT_EXTRACT,Mark 38,125,409,3332562.0,0.132,0.5,3.0606398234735592,36.5,1.0,0.536,10,0.08924205378973105,1.804808843984643,0.4821883495833729
2,VELVETFRUIT_EXTRACT,Mark 49,13,129,677437.0,-2.230769230769231,-2.0,2.4291235097542954,-288.5,0.0,0.15384615384615385,10,-2.2364341085271318,-25.401008647494248,-3.3111337537873418
2,VELVETFRUIT_EXTRACT,Mark 55,123,699,3675128.0,0.052845528455284556,0.0,2.8735744920201496,41.0,1.0,0.4634146341463415,10,0.058655221745350504,1.5507624226680792,0.20395687119348269
2,VELVETFRUIT_EXTRACT,Mark 67,16,168,882730.0,0.96875,0.75,2.58501289487435,185.0,1.0,0.5625,10,1.1011904761904763,14.273059871493501,1.4990254043542606
2,VEV_4000,Mark 01,56,232,474104.0,-0.6696428571428571,-0.5,3.130897033402126,-223.0,0.0,0.2857142857142857,10,-0.9612068965517241,-14.640667263859065,-1.6005471378957148
2,VEV_4000,Mark 14,69,306,1867910.0,-0.8043478260869565,-1.0,2.786808990193997,-316.0,0.0,0.3188405797101449,10,-1.0326797385620916,-18.064517635010933,-2.3975144582101695
2,VEV_4000,Mark 22,42,171,126832.0,0.3333333333333333,-0.0,3.1866081567578157,-19.0,0.9285714285714286,0.47619047619047616,10,-0.1111111111111111,-1.4529663145135578,0.6779141937762468
2,VEV_4000,Mark 38,56,191,1592833.0,0.10714285714285714,0.0,3.437380458370067,-39.0,1.0,0.4642857142857143,10,-0.20418848167539266,-2.821940960640444,0.2332542863519571
2,VEV_4000,Mark 49,6,59,310391.0,-2.0833333333333335,-2.5,3.720439042192019,-144.5,0.16666666666666666,0.16666666666666666,10,-2.4491525423728815,-18.81229763672905,-1.3716401674442236
2,VEV_4000,Mark 55,51,272,1430051.0,0.30392156862745096,0.5,2.8373904055884682,62.0,1.0,0.5686274509803921,10,0.22794117647058823,3.759302188063161,0.7649402514255954
2,VEV_4000,Mark 67,8,74,389154.0,2.5,1.25,2.6859422395661667,195.0,1.0,0.875,10,2.635135135135135,22.66828955504476,2.632620950556105
2,VEV_4500,Mark 14,1,6,31590.0,3.5,3.5,,21.0,0.0,1.0,10,3.5,8.573214099741124,
2,VEV_4500,Mark 22,1,2,32.0,1.0,1.0,,2.0,1.0,1.0,10,1.0,1.414213562373095,
2,VEV_4500,Mark 55,2,7,36856.0,3.0,3.0,2.8284271247461903,23.0,1.0,1.0,10,3.2857142857142856,8.693182879212225,1.5
2,VEV_5000,Mark 14,2,10,99546.0,-2.0,-2.0,5.656854249492381,-12.0,0.0,0.5,10,-1.2,-3.794733192202055,-0.5
2,VEV_5000,Mark 22,2,4,12.0,1.0,1.0,0.0,4.0,1.0,1.0,10,1.0,2.0,
2,VEV_5100,Mark 22,3,12,330.0,2.3333333333333335,3.0,1.1547005383792517,32.0,1.0,1.0,10,2.6666666666666665,9.237604307034013,3.5
2,VEV_5100,Mark 38,1,5,49985.0,3.5,3.5,,17.5,1.0,1.0,10,3.5,7.826237921249263,
2,VEV_5200,Mark 01,6,25,94819.0,0.0,-0.5,1.224744871391589,9.5,0.0,0.3333333333333333,10,0.38,1.9,0.0
2,VEV_5200,Mark 14,9,38,221017.0,0.2222222222222222,1.0,2.251542681017716,-1.0,0.0,0.6666666666666666,10,-0.02631578947368421,-0.16222142113076254,0.29609328407904206
2,VEV_5200,Mark 22,9,39,89348.0,-0.1111111111111111,1.0,2.8370074217582,-13.5,0.6666666666666666,0.5555555555555556,10,-0.34615384615384615,-2.161730076368676,-0.11749469908920933
2,VEV_5200,Mark 38,6,17,143760.0,1.0,0.75,2.6267851073127395,18.5,1.0,0.5,10,1.088235294117647,4.48690906317216,0.9325048082403138
2,VEV_5200,Mark 49,1,9,47205.0,-2.0,-2.0,,-18.0,0.0,0.0,10,-2.0,-6.0,
2,VEV_5200,Mark 55,6,34,178297.0,0.6666666666666666,2.0,3.5023801430836525,19.0,1.0,0.6666666666666666,10,0.5588235294117647,3.2584731177076676,0.46625240412015684
2,VEV_5200,Mark 67,1,7,36925.0,0.5,0.5,,3.5,1.0,1.0,10,0.5,1.3228756555322951,
2,VEV_5300,Mark 01,19,78,258113.0,-0.39473684210526316,-0.5,2.695567077878981,1.5,0.0,0.42105263157894735,10,0.019230769230769232,0.16984155512168936,-0.6383139259079724
2,VEV_5300,Mark 14,30,121,897462.0,-0.3333333333333333,-0.5,3.1604597366722516,-27.5,0.0,0.4,10,-0.22727272727272727,-2.5,-0.5776823660069579
2,VEV_5300,Mark 22,18,83,226622.0,0.3888888888888889,0.5,2.5642081426227494,20.0,0.6666666666666666,0.5555555555555556,10,0.24096385542168675,2.195285199793807,0.6434406768091092
2,VEV_5300,Mark 38,25,80,605943.0,0.56,0.0,3.7647487742654664,59.5,1.0,0.44,10,0.74375,6.652302233061874,0.7437415264306192
2,VEV_5300,Mark 49,1,8,41952.0,-4.5,-4.5,,-36.0,0.0,0.0,10,-4.5,-12.727922061357855,
2,VEV_5300,Mark 55,15,83,435914.0,0.9666666666666667,1.0,3.187400792106918,132.0,1.0,0.6,10,1.5903614457831325,14.488882318639126,1.1745883701243216
2,VEV_5300,Mark 67,1,14,73766.0,2.5,2.5,,35.0,1.0,1.0,10,2.5,9.354143466934854,
2,VEV_5400,Mark 01,30,138,363202.0,-0.6,-0.25,2.5168398357107846,-132.0,0.0,0.3333333333333333,10,-0.9565217391304348,-11.236586206015481,-1.305738767482158
2,VEV_5400,Mark 14,58,235,1521513.0,-0.22413793103448276,-0.5,2.5992111046635227,-55.5,0.0,0.3793103448275862,10,-0.23617021276595745,-3.6204208054466043,-0.6567314305920406
2,VEV_5400,Mark 22,22,87,116844.0,-0.20454545454545456,-0.25,2.934438742916733,-48.0,0.8181818181818182,0.45454545454545453,10,-0.5517241379310345,-5.146140167221414,-0.3269460730492648
2,VEV_5400,Mark 38,23,81,660046.0,0.08695652173913043,-0.0,3.113942889040442,-31.5,1.0,0.4782608695652174,10,-0.3888888888888889,-3.5,0.13392308175653678
2,VEV_5400,Mark 49,1,14,73850.0,1.0,1.0,,14.0,0.0,1.0,10,1.0,3.7416573867739413,
2,VEV_5400,Mark 55,30,154,809530.0,0.35,0.25,3.277798882976406,75.0,1.0,0.5,10,0.487012987012987,6.043672230190352,0.5848525244255751
2,VEV_5400,Mark 67,2,22,115550.0,1.25,1.25,3.181980515339464,14.0,1.0,0.5,10,0.6363636363636364,2.9848100289785457,0.5555555555555556
2,VEV_5500,Mark 01,37,145,331698.0,0.04054054054054054,0.0,3.3048331155932704,40.5,0.0,0.43243243243243246,10,0.2793103448275862,3.3633419340764688,0.07461752903482619
2,VEV_5500,Mark 14,52,224,1595466.0,-0.18269230769230768,-0.5,2.968839553702076,-25.5,0.0,0.38461538461538464,10,-0.11383928571428571,-1.7037904171917055,-0.4437467711557988
2,VEV_5500,Mark 22,39,137,32791.0,0.10256410256410256,-0.0,2.206984985460002,34.0,0.9743589743589743,0.41025641025641024,10,0.24817518248175183,2.904816036236987,0.2902206491843652
2,VEV_5500,Mark 38,25,89,828040.0,-0.6,-1.0,2.6848339489311686,-33.0,1.0,0.28,10,-0.3707865168539326,-3.497993004020988,-1.1173875394395616
2,VEV_5500,Mark 49,3,38,199545.0,-2.1666666666666665,-2.0,2.254624876411447,-84.5,0.0,0.0,10,-2.223684210526316,-13.707710085549435,-1.6644794391276474
2,VEV_5500,Mark 55,28,153,804619.0,-0.23214285714285715,0.0,2.800403882435872,-25.5,1.0,0.4642857142857143,10,-0.16666666666666666,-2.0615528128088303,-0.43864549145371995
2,VEV_5500,Mark 67,6,50,262849.0,2.5833333333333335,1.75,2.15445275340785,115.5,1.0,1.0,10,2.31,16.334166645409248,2.9371024693768164
2,VEV_6000,Mark 01,34,137,347824.0,-0.7205882352941176,-1.0,2.884627953718217,-86.0,0.0,0.35294117647058826,10,-0.6277372262773723,-7.347475856364144,-1.4565883030342113
2,VEV_6000,Mark 14,43,167,1153537.0,-0.11627906976744186,-1.0,3.364445063741188,2.5,0.0,0.4186046511627907,10,0.014970059880239521,0.19345580813353422,-0.22663257601690434
2,VEV_6000,Mark 22,49,174,28182.0,0.2857142857142857,-0.0,1.960548392669765,105.5,0.9795918367346939,0.42857142857142855,10,0.6063218390804598,7.997934359757431,1.0201227409013414
2,VEV_6000,Mark 38,32,112,978572.0,0.78125,1.0,3.1544579310413505,146.0,1.0,0.625,10,1.3035714285714286,13.795703264836794,1.4010069175203688
2,VEV_6000,Mark 49,4,43,225657.0,-1.25,-1.5,2.598076211353316,-70.5,0.0,0.25,10,-1.6395348837209303,-10.751149208448629,-0.9622504486493763
2,VEV_6000,Mark 55,31,179,941114.0,0.3387096774193548,0.0,2.8177624006002633,36.0,1.0,0.3870967741935484,10,0.2011173184357542,2.690766333906969,0.6692741981649679
2,VEV_6000,Mark 67,3,28,147372.0,4.833333333333333,4.5,0.5773502691896258,131.0,1.0,1.0,10,4.678571428571429,24.756672982104384,14.499999999999998
2,VEV_6500,Mark 01,39,145,158783.0,-0.44871794871794873,-0.5,2.647727108182829,-55.5,0.0,0.41025641025641024,10,-0.38275862068965516,-4.609024131882568,-1.0583578205354562
2,VEV_6500,Mark 14,42,177,1303423.0,0.13095238095238096,0.25,3.034475732855163,62.5,0.0,0.5,10,0.3531073446327684,4.697787675017681,0.27967546934144916
2,VEV_6500,Mark 22,46,172,90354.0,0.5,-0.0,2.435843454192681,135.5,0.9565217391304348,0.4782608695652174,10,0.7877906976744186,10.331778140033967,1.3921933224918914
2,VEV_6500,Mark 38,30,96,845694.0,0.48333333333333334,0.75,3.4202322297977266,23.0,1.0,0.5666666666666667,10,0.23958333333333334,2.3474276701672125,0.7740192819494208
2,VEV_6500,Mark 49,2,16,84264.0,2.25,2.25,4.596194077712559,36.0,0.0,0.5,10,2.25,9.0,0.6923076923076924
2,VEV_6500,Mark 55,29,164,862462.0,0.4827586206896552,0.0,2.3394243744863576,126.0,1.0,0.41379310344827586,10,0.7682926829268293,9.838946998982182,1.111271115592066
2,VEV_6500,Mark 67,9,77,405155.0,2.2777777777777777,1.5,2.4888640871780128,179.0,1.0,0.8888888888888888,10,2.324675324675325,20.39894318627519,2.745563073747943
3,HYDROGEL_PACK,Mark 01,164,646,976922.0,0.15548780487804878,0.0,3.0048887171248713,78.0,0.0,0.49390243902439024,10,0.12074303405572756,3.0688689539220717,0.6626586378163636
3,HYDROGEL_PACK,Mark 14,164,663,4616145.0,-0.39939024390243905,0.0,3.1090506501076676,-275.0,0.0,0.39634146341463417,10,-0.41478129713423834,-10.680115013983489,-1.6450972587644157
3,HYDROGEL_PACK,Mark 22,120,428,254689.0,-0.8083333333333333,-0.5,3.448409286996579,-307.0,0.9583333333333334,0.4,10,-0.7172897196261683,-14.839405106850935,-2.567806567042507
3,HYDROGEL_PACK,Mark 38,99,382,3374330.0,-0.15151515151515152,-0.0,3.344546692580285,-43.0,1.0,0.43434343434343436,10,-0.112565445026178,-2.2000713934155987,-0.450750688047878
3,HYDROGEL_PACK,Mark 49,7,55,288025.0,-4.285714285714286,-5.0,3.8063230601323426,-289.0,0.0,0.14285714285714285,10,-5.254545454545455,-38.96875205037539,-2.9789731484017996
3,HYDROGEL_PACK,Mark 55,91,488,2557458.0,-0.5054945054945055,-0.5,3.0763384670511082,-211.5,1.0,0.38461538461538464,10,-0.4334016393442623,-9.574155143996334,-1.567483649984445
3,HYDROGEL_PACK,Mark 67,7,72,377658.0,3.357142857142857,3.5,2.749458821208968,248.5,1.0,0.8571428571428571,10,3.451388888888889,29.286005854142847,3.2305139641303127
3,VELVETFRUIT_EXTRACT,Mark 01,237,880,1271790.0,-0.10337552742616034,0.0,3.290147915109116,-52.0,0.0,0.4978902953586498,10,-0.05909090909090909,-1.7529196424044293,-0.48370044663424083
3,VELVETFRUIT_EXTRACT,Mark 14,220,874,5902605.0,0.022727272727272728,-0.25,3.145908674209634,24.0,0.0,0.4318181818181818,10,0.02745995423340961,0.811812109790086,0.10715502773338223
3,VELVETFRUIT_EXTRACT,Mark 22,218,770,458571.0,0.1353211009174312,-0.5,3.122135942864726,168.5,0.9220183486238532,0.4724770642201835,10,0.21883116883116882,6.072318498568067,0.639943983197796
3,VELVETFRUIT_EXTRACT,Mark 38,159,542,4593205.0,0.4088050314465409,0.5,2.958497387333746,215.5,1.0,0.5031446540880503,10,0.39760147601476015,9.25651760011187,1.7423829168271034
3,VELVETFRUIT_EXTRACT,Mark 49,9,85,445613.0,-3.3333333333333335,-3.5,2.5617376914899,-219.0,0.0,0.0,10,-2.5764705882352943,-23.75388513114285,-3.9036002917941324
3,VELVETFRUIT_EXTRACT,Mark 55,134,729,3817943.0,0.12686567164179105,0.0,2.771150087759213,217.0,1.0,0.4626865671641791,10,0.29766803840877915,8.037037037037036,0.5299519250059176
3,VELVETFRUIT_EXTRACT,Mark 67,22,199,1041992.0,2.5681818181818183,3.0,2.977276857999183,454.0,0.9545454545454546,0.7272727272727273,10,2.2814070351758793,32.183206707378446,4.045925538207134
3,VEV_4000,Mark 01,71,276,398854.0,0.3873239436619718,0.5,3.012115041317777,156.0,0.0,0.5352112676056338,10,0.5652173913043478,9.390096540689997,1.08350760686925
3,VEV_4000,Mark 14,72,275,2036340.0,-0.14583333333333334,0.0,2.8014552304919507,-88.0,0.0,0.4305555555555556,10,-0.32,-5.3065996645686395,-0.44171216930679186
3,VEV_4000,Mark 22,55,174,98204.0,-0.5,0.5,3.6476781047065483,-156.0,0.8909090909090909,0.509090909090909,10,-0.896551724137931,-11.826329479830893,-1.0165642737946976
3,VEV_4000,Mark 38,41,109,783020.0,-0.4146341463414634,-1.0,3.2823437491836347,-32.5,1.0,0.3170731707317073,10,-0.2981651376146789,-3.112935426968742,-0.8088592039656504
3,VEV_4000,Mark 49,4,40,209871.0,-0.75,-1.25,3.427827300200522,-35.5,0.0,0.5,10,-0.8875,-5.613042846798873,-0.4375949744936837
3,VEV_4000,Mark 55,36,196,1026291.0,-0.375,0.0,3.254392635895587,-43.5,1.0,0.4722222222222222,10,-0.22193877551020408,-3.107142857142857,-0.691373245865527
3,VEV_4000,Mark 67,7,68,356517.0,-0.7142857142857143,-1.5,2.84102597162162,-39.0,1.0,0.2857142857142857,10,-0.5735294117647058,-4.729444688208493,-0.6651901052377394
3,VEV_5200,Mark 01,5,26,84014.0,-0.3,1.5,4.381780460041329,-7.0,0.0,0.6,10,-0.2692307692307692,-1.3728129459672884,-0.15309310892394865
3,VEV_5200,Mark 14,10,37,355159.0,-1.75,-1.5,3.7877727257878373,-63.0,0.0,0.1,10,-1.7027027027027026,-10.357136200237509,-1.461013187939787
3,VEV_5200,Mark 22,24,88,32627.0,-1.2291666666666667,-1.5,2.809065938933325,-116.5,0.9583333333333334,0.20833333333333334,10,-1.3238636363636365,-12.418941727714307,-2.143652877948661
3,VEV_5200,Mark 38,4,11,57261.0,0.75,0.5,0.9574271077563381,7.0,1.0,0.5,10,0.6363636363636364,2.1105794120443453,1.5666989036012806
3,VEV_5200,Mark 49,2,20,105188.0,-1.0,-1.0,0.0,-20.0,0.0,0.0,10,-1.0,-4.47213595499958,
3,VEV_5200,Mark 55,3,13,68182.0,-2.5,-1.5,3.122498999199199,-36.0,1.0,0.0,10,-2.769230769230769,-9.984603532054125,-1.3867504905630728
3,VEV_5300,Mark 01,25,92,241388.0,0.36,0.5,3.2993686264698177,8.0,0.0,0.56,10,0.08695652173913043,0.8340576562282991,0.5455589246861217
3,VEV_5300,Mark 14,35,138,979430.0,-0.014285714285714285,0.5,2.9443008614992476,-39.0,0.0,0.5142857142857142,10,-0.2826086956521739,-3.3199004699591197,-0.028704751806449606
3,VEV_5300,Mark 22,30,96,385.0,-0.3,-0.0,2.7561842689011073,-52.0,1.0,0.4666666666666667,10,-0.5416666666666666,-5.30722777603022,-0.5961748243961317
3,VEV_5300,Mark 38,29,110,967837.0,-0.4827586206896552,-0.0,3.339382852042023,-42.5,1.0,0.4827586206896552,10,-0.38636363636363635,-4.052216004293768,-0.7785075415623566
3,VEV_5300,Mark 49,4,34,178583.0,-1.0,-1.25,0.7071067811865476,-32.0,0.0,0.0,10,-0.9411764705882353,-5.487954724560282,-2.82842712474619
3,VEV_5300,Mark 55,12,61,319338.0,0.875,1.0,2.672460561831634,67.0,1.0,0.5833333333333334,10,1.098360655737705,8.57847095550403,1.1341940668969523
3,VEV_5400,Mark 01,56,234,525175.0,0.9017857142857143,1.0,2.9991205420879674,237.0,0.0,0.5892857142857143,10,1.0128205128205128,15.493174675916539,2.250108411311325
3,VEV_5400,Mark 14,56,216,1397362.0,0.32142857142857145,0.75,2.7109685814023456,74.0,0.0,0.5178571428571429,10,0.3425925925925926,5.03506224905431,0.887266342263386
3,VEV_5400,Mark 22,42,154,95377.0,0.0,-0.0,3.6475852353002645,-57.0,0.9285714285714286,0.4523809523809524,10,-0.37012987012987014,-4.593190894944668,0.0
3,VEV_5400,Mark 38,41,123,1045363.0,-0.3170731707317073,-0.5,2.749445620395536,-48.5,1.0,0.4146341463414634,10,-0.3943089430894309,-4.373097728137046,-0.7384248262599954
3,VEV_5400,Mark 49,5,61,319647.0,-1.3,-1.5,2.797320146139873,-95.5,0.0,0.4,10,-1.5655737704918034,-12.227522033591566,-1.039168997070661
3,VEV_5400,Mark 55,28,139,727798.0,-0.4107142857142857,0.5,3.5799171608162776,-80.5,1.0,0.5357142857142857,10,-0.579136690647482,-6.827920883923767,-0.6070798910071737
3,VEV_5400,Mark 67,2,20,104980.0,1.75,1.75,1.0606601717798212,32.0,1.0,1.0,10,1.6,7.155417527999327,2.3333333333333335
3,VEV_5500,Mark 01,56,219,424676.0,0.8303571428571429,1.0,3.3197436726271583,216.5,0.0,0.5535714285714286,10,0.9885844748858448,14.62971424234887,1.871778211582947
3,VEV_5500,Mark 14,60,260,1610920.0,0.525,0.75,2.770034877097937,103.0,0.0,0.5333333333333333,10,0.39615384615384613,6.387788831344236,1.468079895722558
3,VEV_5500,Mark 22,45,173,195167.0,-0.1,-0.0,3.260646896218323,-47.0,0.9111111111111111,0.4222222222222222,10,-0.27167630057803466,-3.573343829967616,-0.20573230239310797
3,VEV_5500,Mark 38,46,141,1044718.0,-0.5108695652173914,-0.5,3.150818465864214,-90.5,1.0,0.3695652173913043,10,-0.6418439716312057,-7.621474885651997,-1.0996780700565452
3,VEV_5500,Mark 49,2,17,89213.0,0.25,0.25,0.3535533905932738,4.0,0.0,0.5,10,0.23529411764705882,0.9701425001453319,1.0
3,VEV_5500,Mark 55,30,164,859272.0,-0.4,-0.75,2.45089709121459,-23.0,1.0,0.36666666666666664,10,-0.1402439024390244,-1.7959982617189698,-0.8939135950971022
3,VEV_5500,Mark 67,1,7,36904.0,6.0,6.0,,42.0,1.0,1.0,10,6.0,15.874507866387543,
3,VEV_6000,Mark 01,51,168,200158.0,0.7941176470588235,1.0,2.929464918015294,153.5,0.0,0.5882352941176471,10,0.9136904761904762,11.842782109590553,1.9358942670512065
3,VEV_6000,Mark 14,60,238,1501849.0,-0.13333333333333333,-0.5,3.271430862330068,29.0,0.0,0.38333333333333336,10,0.12184873949579832,1.8797907983012767,-0.3157014781761393
3,VEV_6000,Mark 22,49,190,122978.0,-0.01020408163265306,-0.0,2.6545750521473286,-33.0,0.9591836734693877,0.42857142857142855,10,-0.1736842105263158,-2.3940716253630385,-0.026907723468127868
3,VEV_6000,Mark 38,40,128,983452.0,-0.2125,-0.25,3.129445555873993,31.0,1.0,0.425,10,0.2421875,2.7400387770978716,-0.42945882316083855
3,VEV_6000,Mark 49,4,40,209202.0,-3.75,-3.0,3.4761089357690356,-162.0,0.0,0.0,10,-4.05,-25.61444904736387,-2.1575848566842284
3,VEV_6000,Mark 55,39,204,1067272.0,-0.038461538461538464,-0.0,3.2935036043555246,-62.5,1.0,0.46153846153846156,10,-0.30637254901960786,-4.37587526258753,-0.07292909301510593
3,VEV_6000,Mark 67,3,31,162374.0,3.3333333333333335,5.0,3.3291640592396967,118.0,1.0,0.6666666666666666,10,3.806451612903226,21.19342563915944,1.7342199390482398
3,VEV_6500,Mark 01,55,212,472650.0,0.4090909090909091,0.0,2.5587375885655104,68.5,0.0,0.4909090909090909,10,0.3231132075471698,4.704599315242599,1.185701650158454
3,VEV_6500,Mark 14,63,269,1737642.0,0.47619047619047616,0.5,2.6721813178359928,68.5,0.0,0.5396825396825397,10,0.25464684014869887,4.176518711820393,1.4144417165348397
3,VEV_6500,Mark 22,56,206,144427.0,0.05357142857142857,-0.0,2.7480217205515998,-41.5,0.9285714285714286,0.4642857142857143,10,-0.20145631067961164,-2.8914420093102136,0.1458838042910982
3,VEV_6500,Mark 38,36,131,1186360.0,0.4444444444444444,1.0,3.1730512079470077,4.5,1.0,0.5833333333333334,10,0.03435114503816794,0.39316682549746707,0.8404108512298557
3,VEV_6500,Mark 49,2,14,73213.0,-5.0,-5.0,2.8284271247461903,-70.0,0.0,0.0,10,-5.0,-18.708286933869708,-2.5
3,VEV_6500,Mark 55,30,159,833099.0,0.7,1.0,2.727889167533173,112.5,1.0,0.5666666666666667,10,0.7075471698113207,8.921830339329121,1.4055035476398394
3,VEV_6500,Mark 67,4,27,141507.0,3.25,2.25,3.7080992435478315,72.5,1.0,0.75,10,2.685185185185185,13.952631505415956,1.7529196424044293
1,HYDROGEL_PACK,Mark 01,160,668,1147894.0,-0.0625,-0.5,4.055724272071412,47.5,0.0,0.43125,20,0.07110778443113773,1.837830177268575,-0.1949268150416747
