product,buyer,seller,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
VEV_4000,Mark 38,Mark 14,203,400,502681.0,-0.4064039408866995,0.0,8.775450025095846,-82.0,1.0,0.4827586206896552,100,-0.205,-4.1,-0.659836798771061
VEV_4000,Mark 38,Mark 22,2,3,3711.0,15.5,15.5,12.727922061357855,37.5,1.0,1.0,100,12.5,21.65063509461097,1.7222222222222223
VEV_4500,Mark 22,Mark 38,1,3,2178.0,13.0,13.0,,39.0,0.0,1.0,100,13.0,22.516660498395407,
VEV_4500,Mark 38,Mark 22,2,3,2211.0,13.5,13.5,12.727922061357855,31.5,1.0,1.0,100,10.5,18.186533479473212,1.5
VEV_5000,Mark 22,Mark 38,1,3,687.0,15.5,15.5,,46.5,0.0,1.0,100,15.5,26.8467875173176,
VEV_5000,Mark 38,Mark 22,2,3,722.0,11.0,11.0,12.727922061357855,24.0,1.0,1.0,100,8.0,13.85640646055102,1.2222222222222223
VEV_5100,Mark 22,Mark 38,1,3,417.0,13.5,13.5,,40.5,0.0,1.0,100,13.5,23.382685902179844,
VEV_5100,Mark 38,Mark 22,2,3,454.0,9.25,9.25,10.960155108391486,20.0,1.0,1.0,100,6.666666666666667,11.547005383792516,1.1935483870967742
VEV_5200,Mark 01,Mark 22,11,34,2225.0,2.772727272727273,3.0,5.680508940067062,124.0,0.0,0.7272727272727273,100,3.6470588235294117,21.265824557671095,1.6188859319906685
VEV_5200,Mark 14,Mark 22,33,122,9523.0,-0.09090909090909091,0.5,6.362063523160333,-41.0,0.0,0.5151515151515151,100,-0.3360655737704918,-3.7119655877432596,-0.0820854689623841
VEV_5200,Mark 22,Mark 38,1,3,207.0,10.0,10.0,,30.0,0.0,1.0,100,10.0,17.320508075688775,
VEV_5200,Mark 38,Mark 22,2,3,245.0,6.5,6.5,7.7781745930520225,14.0,1.0,1.0,100,4.666666666666667,8.082903768654761,1.181818181818182
VEV_5300,Mark 01,Mark 22,131,434,15693.0,0.026717557251908396,0.0,3.2399625930290976,79.0,0.0,0.48854961832061067,100,0.18202764976958524,3.7921213498248223,0.09438270074145173
VEV_5300,Mark 14,Mark 22,30,105,4242.0,0.65,0.75,3.082626511093511,69.5,0.0,0.5333333333333333,100,0.6619047619047619,6.7825055069923055,1.1549231186364703
VEV_5300,Mark 22,Mark 38,1,3,84.0,5.5,5.5,,16.5,0.0,1.0,100,5.5,9.526279441628825,
VEV_5300,Mark 38,Mark 22,1,1,41.0,8.0,8.0,,8.0,1.0,1.0,100,8.0,8.0,
VEV_5400,Mark 01,Mark 22,260,897,10026.0,0.0038461538461538464,0.0,1.4598833108366165,68.0,0.0,0.4153846153846154,100,0.0758082497212932,2.270453915200205,0.042481044090478634
VEV_5400,Mark 14,Mark 22,13,48,668.0,-0.8846153846153846,-0.5,2.1809195896250406,-37.5,0.0,0.46153846153846156,100,-0.78125,-5.412658773652742,-1.4624684667275758
VEV_5500,Mark 01,Mark 22,297,1033,4029.0,-0.02356902356902357,0.0,0.7126630132036953,-8.5,0.0,0.23905723905723905,100,-0.008228460793804453,-0.26446534129699845,-0.5699484745307889
VEV_5500,Mark 14,Mark 22,7,27,144.0,-0.5714285714285714,-0.5,0.6725927091345493,-17.0,0.0,0.0,100,-0.6296296296296297,-3.2716515254078793,-2.2478059477960657
VEV_6000,Mark 01,Mark 22,314,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
VEV_6500,Mark 01,Mark 22,314,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
