day,product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
2,VELVETFRUIT_EXTRACT,Mark 01,183,1033,5431283.0,0.0,0.0,1.9590589802025073,-41.0,0.0,0.4644808743169399,5,-0.03969022265246854,-1.275656352138463,0.0
2,VELVETFRUIT_EXTRACT,Mark 14,210,1169,6145978.0,-0.30952380952380953,-0.0,2.3694435908146043,-318.0,0.0,0.3380952380952381,5,-0.272027373823781,-9.300790551128562,-1.8930292973057157
2,VELVETFRUIT_EXTRACT,Mark 22,46,292,1535973.0,-1.5434782608695652,-1.5,2.175178375716248,-440.5,0.08695652173913043,0.17391304347826086,5,-1.5085616438356164,-25.77831266994776,-4.812653069682454
2,VELVETFRUIT_EXTRACT,Mark 49,43,440,2312807.0,-1.6395348837209303,-2.0,1.9619159167075289,-713.5,0.023255813953488372,0.16279069767441862,5,-1.621590909090909,-34.014777871336506,-5.479923536423069
2,VELVETFRUIT_EXTRACT,Mark 55,411,2289,12034517.0,0.24209245742092458,0.0,2.2114788124176625,533.5,1.0,0.45498783454987834,5,0.2330712101354303,11.150941243108228,2.219317240539597
2,VELVETFRUIT_EXTRACT,Mark 67,61,567,2980762.0,1.7540983606557377,2.0,1.8157251784059363,979.5,1.0,0.8524590163934426,5,1.7275132275132274,41.1351334791709,7.545165047965762
2,VEV_4000,Mark 14,128,256,321203.0,-0.3828125,-0.75,2.2479074915465667,-120.5,0.0,0.375,5,-0.470703125,-7.53125,-1.9266936255405438
2,VEV_4000,Mark 38,128,256,321203.0,0.3828125,0.75,2.247907491546568,120.5,1.0,0.5234375,5,0.470703125,7.53125,1.9266936255405427
2,VEV_5200,Mark 14,8,26,2150.0,0.0,0.0,0.4629100498862757,1.0,0.0,0.375,5,0.038461538461538464,0.19611613513818404,0.0
2,VEV_5200,Mark 22,8,26,2150.0,0.0,-0.0,0.4629100498862757,-1.0,1.0,0.375,5,-0.038461538461538464,-0.19611613513818404,0.0
2,VEV_5300,Mark 01,31,107,4647.0,-0.04838709677419355,0.0,0.6874450124637537,-0.5,0.0,0.22580645161290322,5,-0.004672897196261682,-0.04833682445228318,-0.39189745820487304
2,VEV_5300,Mark 14,14,55,2355.0,-0.7857142857142857,-1.0,1.0690449676496976,-46.0,0.0,0.14285714285714285,5,-0.8363636363636363,-6.202638734661827,-2.7499999999999996
2,VEV_5300,Mark 22,45,162,7002.0,0.2777777777777778,-0.0,0.8826326552084983,46.5,0.9777777777777777,0.37777777777777777,5,0.28703703703703703,3.6533850361304956,2.111172717498934
2,VEV_5400,Mark 01,78,276,3533.0,-0.02564102564102564,0.0,0.4691622535042862,-10.5,0.0,0.19230769230769232,5,-0.03804347826086957,-0.6320257287002883,-0.48268036300335126
2,VEV_5400,Mark 14,2,7,107.0,-0.75,-0.75,0.3535533905932738,-6.0,0.0,0.0,5,-0.8571428571428571,-2.2677868380553634,-3.0
2,VEV_5400,Mark 22,80,283,3640.0,0.04375,-0.0,0.4786171404041101,16.5,1.0,0.25,5,0.05830388692579505,0.9808231921583106,0.8175885546682833
2,VEV_5500,Mark 01,91,324,1545.0,-0.038461538461538464,0.0,0.2811757974289912,-12.0,0.0,0.06593406593406594,5,-0.037037037037037035,-0.6666666666666666,-1.30487650860252
2,VEV_5500,Mark 14,3,11,62.0,-0.3333333333333333,0.0,0.5773502691896258,-4.0,0.0,0.0,5,-0.36363636363636365,-1.2060453783110545,-0.9999999999999999
2,VEV_5500,Mark 22,94,335,1607.0,0.047872340425531915,-0.0,0.2939273274984439,16.0,1.0,0.1276595744680851,5,0.04776119402985075,0.874173383533045,1.5790963186943354
2,VEV_6000,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
2,VEV_6000,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,
2,VEV_6500,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
2,VEV_6500,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,
3,HYDROGEL_PACK,Mark 14,330,1343,13433705.0,-0.11515151515151516,0.0,4.4786301919701135,-262.5,0.0,0.43636363636363634,5,-0.19545793000744602,-7.162939803387613,-0.46706940829600074
3,HYDROGEL_PACK,Mark 22,6,24,240205.0,-4.333333333333333,-4.75,3.4009802508492557,-98.0,0.0,0.16666666666666666,5,-4.083333333333333,-20.00416623272929,-3.1209988794877335
3,HYDROGEL_PACK,Mark 38,336,1367,13673910.0,0.19047619047619047,0.0,4.4927169999035605,360.5,1.0,0.4732142857142857,5,0.26371616678858817,9.750368102142914,0.7771435957018492
3,VELVETFRUIT_EXTRACT,Mark 01,164,875,4583445.0,0.06707317073170732,0.0,2.3448968152922633,40.0,0.0,0.4573170731707317,5,0.045714285714285714,1.3522468075656267,0.3663085235928707
3,VELVETFRUIT_EXTRACT,Mark 14,226,1212,6347536.0,-0.1592920353982301,0.0,2.014685513617628,-189.0,0.0,0.3893805309734513,5,-0.15594059405940594,-5.428883151922476,-1.1886144823446396
3,VELVETFRUIT_EXTRACT,Mark 22,30,216,1131161.0,-0.36666666666666664,-0.5,3.118170698622371,-79.5,0.2,0.36666666666666664,5,-0.3680555555555556,-5.409289848646185,-0.6440686666297316
3,VELVETFRUIT_EXTRACT,Mark 49,39,366,1918555.0,-2.1153846153846154,-2.0,2.4073941427827,-780.5,0.0,0.1282051282051282,5,-2.1325136612021858,-40.79738855084116,-5.487498891082964
3,VELVETFRUIT_EXTRACT,Mark 55,403,2153,11276653.0,0.0794044665012407,-0.0,2.1489665785908345,200.0,1.0,0.45161290322580644,5,0.09289363678588017,4.310304787039547,0.7417674878325797
3,VELVETFRUIT_EXTRACT,Mark 67,46,424,2221932.0,1.8804347826086956,2.0,2.285667377883064,809.0,0.9782608695652174,0.717391304347826,5,1.9080188679245282,39.28851313235133,5.579871039333304
3,VEV_4000,Mark 14,148,282,349485.0,-0.12837837837837837,-0.0,2.2008977927089424,-30.5,0.0,0.3918918918918919,5,-0.10815602836879433,-1.8162485692350117,-0.7096151327766055
3,VEV_4000,Mark 22,2,5,6156.0,-3.5,-3.5,2.8284271247461903,-15.5,0.0,0.0,5,-3.1,-6.931810730249348,-1.75
3,VEV_4000,Mark 38,150,287,355641.0,0.17333333333333334,0.0,2.232303011192872,46.0,1.0,0.4666666666666667,5,0.1602787456445993,2.7152941460643945,0.9509869850857218
3,VEV_4500,Mark 22,2,5,3656.0,-1.75,-1.75,2.4748737341529163,-7.0,0.0,0.0,5,-1.4,-3.1304951684997055,-1.0000000000000002
3,VEV_4500,Mark 38,2,5,3656.0,1.75,1.75,2.4748737341529163,7.0,1.0,0.5,5,1.4,3.1304951684997055,1.0000000000000002
3,VEV_5000,Mark 22,2,5,1171.0,0.75,0.75,2.4748737341529163,5.5,0.0,0.5,5,1.1,2.4596747752497685,0.4285714285714286
3,VEV_5000,Mark 38,2,5,1171.0,-0.75,-0.75,2.4748737341529163,-5.5,1.0,0.5,5,-1.1,-2.4596747752497685,-0.4285714285714286
3,VEV_5100,Mark 22,2,5,719.0,1.0,1.0,2.1213203435596424,6.5,0.0,0.5,5,1.3,2.9068883707497264,0.6666666666666667
3,VEV_5100,Mark 38,2,5,719.0,-1.0,-1.0,2.1213203435596424,-6.5,1.0,0.5,5,-1.3,-2.9068883707497264,-0.6666666666666667
3,VEV_5200,Mark 01,11,34,2225.0,-0.18181818181818182,0.0,1.1241158141563368,2.5,0.0,0.2727272727272727,5,0.07352941176470588,0.42874646285627205,-0.53644178078582
3,VEV_5200,Mark 14,19,75,5555.0,-0.2631578947368421,-0.5,1.1101604119904822,-24.5,0.0,0.3157894736842105,5,-0.32666666666666666,-2.829016319029166,-1.0332548854774362
3,VEV_5200,Mark 22,32,114,8145.0,0.265625,0.5,1.1143085155117212,27.0,0.9375,0.5625,5,0.23684210526315788,2.5287816912705736,1.3484613005325345
3,VEV_5200,Mark 38,2,5,365.0,-0.75,-0.75,1.7677669529663689,-5.0,1.0,0.5,5,-1.0,-2.23606797749979,-0.6
3,VEV_5300,Mark 01,69,222,6512.0,-0.13043478260869565,0.0,0.7458324105687091,-25.5,0.0,0.30434782608695654,5,-0.11486486486486487,-1.7114479407957621,-1.4527025943345069
3,VEV_5300,Mark 14,10,31,965.0,-0.05,0.0,0.49721446300587663,-2.5,0.0,0.3,5,-0.08064516129032258,-0.4490132550669373,-0.317999364001908
3,VEV_5300,Mark 22,80,256,7561.0,0.125,-0.0,0.7137882535360721,29.5,0.9875,0.4125,5,0.115234375,1.84375,1.5663384529112228
3,VEV_5300,Mark 38,1,3,84.0,-0.5,-0.5,,-1.5,1.0,0.0,5,-0.5,-0.8660254037844387,
3,VEV_5400,Mark 01,109,368,2778.0,-0.022935779816513763,0.0,0.30720756269714694,-2.5,0.0,0.12844036697247707,5,-0.006793478260869565,-0.13032150878567172,-0.7794618374722444
3,VEV_5400,Mark 14,6,22,201.0,-0.25,0.0,0.4183300132670378,-5.0,0.0,0.0,5,-0.22727272727272727,-1.0660035817780522,-1.4638501094227996
3,VEV_5400,Mark 22,115,390,2979.0,0.034782608695652174,-0.0,0.3156845744918214,7.5,0.991304347826087,0.17391304347826086,5,0.019230769230769232,0.379777262656375,1.181565250366039
3,VEV_5500,Mark 01,119,408,667.0,-0.004201680672268907,0.0,0.16590530175281856,0.0,0.0,0.04201680672268908,5,0.0,0.0,-0.2762716101725295
3,VEV_5500,Mark 14,1,5,5.0,-1.0,-1.0,,-5.0,0.0,0.0,5,-1.0,-2.23606797749979,
3,VEV_5500,Mark 22,120,413,672.0,0.0125,-0.0,0.18856490312111543,5.0,1.0,0.05,5,0.012106537530266344,0.24603391565256144,0.7261724589773785
3,VEV_6000,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
3,VEV_6000,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,
3,VEV_6500,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
3,VEV_6500,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,
1,HYDROGEL_PACK,Mark 14,370,1467,14661555.0,0.3783783783783784,1.0,6.414758353553977,465.5,0.0,0.5054054054054054,10,0.3173142467620995,12.153591315646471,1.1346106942139338
1,HYDROGEL_PACK,Mark 22,5,18,179969.0,-2.0,-3.0,5.3967582862307255,-34.5,0.0,0.2,10,-1.9166666666666667,-8.131727983645296,-0.8286707904650418
1,HYDROGEL_PACK,Mark 38,375,1485,14841524.0,-0.3466666666666667,-0.5,6.401961876216357,-431.0,1.0,0.4533333333333333,10,-0.29023569023569024,-11.184434831120548,-1.0486115449025075
1,VELVETFRUIT_EXTRACT,Mark 01,157,884,4638275.0,0.8184713375796179,0.5,3.2601679533590135,786.5,0.0,0.5286624203821656,10,0.8897058823529411,26.452857623904986,3.145671208393602
1,VELVETFRUIT_EXTRACT,Mark 14,211,1143,5996996.0,-0.3104265402843602,-0.5,2.925598889939643,-355.0,0.0,0.4028436018957346,10,-0.310586176727909,-10.500385361424014,-1.5412932973781468
1,VELVETFRUIT_EXTRACT,Mark 22,50,335,1756459.0,-1.64,-2.5,3.2608375035395114,-547.5,0.14,0.28,10,-1.6343283582089552,-29.913120467771382,-3.556310671375613
1,VELVETFRUIT_EXTRACT,Mark 49,40,380,1995074.0,-2.125,-2.75,3.0879210498742373,-884.0,0.025,0.2,10,-2.3263157894736843,-45.34824316216381,-4.352339272489812
1,VELVETFRUIT_EXTRACT,Mark 55,384,2109,11065594.0,-0.11067708333333333,0.0,3.134307017557305,-345.5,1.0,0.4739583333333333,10,-0.1638217164532954,-7.523323935243886,-0.6919612631884168
1,VELVETFRUIT_EXTRACT,Mark 67,58,519,2723756.0,2.5258620689655173,3.0,2.7488792194451537,1345.5,1.0,0.7758620689655172,10,2.592485549132948,59.060894899742095,6.997903828540025
1,VEV_4000,Mark 14,163,332,414380.0,0.046012269938650305,0.0,3.1273434748561053,54.5,0.0,0.48466257668711654,10,0.16415662650602408,2.991076084719062,0.18784164330334627
1,VEV_4000,Mark 22,1,1,1233.0,-4.5,-4.5,,-4.5,0.0,0.0,10,-4.5,-4.5,
1,VEV_4000,Mark 38,164,333,415613.0,-0.018292682926829267,0.0,3.1378797127559346,-50.0,1.0,0.42073170731707316,10,-0.15015015015015015,-2.7399831217559547,-0.0746557115878616
1,VEV_4500,Mark 22,1,1,733.0,-3.0,-3.0,,-3.0,0.0,0.0,10,-3.0,-3.0,
1,VEV_4500,Mark 38,1,1,733.0,3.0,3.0,,3.0,1.0,1.0,10,3.0,3.0,
1,VEV_5000,Mark 22,1,1,238.0,-1.0,-1.0,,-1.0,0.0,0.0,10,-1.0,-1.0,
1,VEV_5000,Mark 38,1,1,238.0,1.0,1.0,,1.0,1.0,1.0,10,1.0,1.0,
1,VEV_5100,Mark 22,1,1,152.0,-1.0,-1.0,,-1.0,0.0,0.0,10,-1.0,-1.0,
1,VEV_5100,Mark 38,1,1,152.0,1.0,1.0,,1.0,1.0,1.0,10,1.0,1.0,
1,VEV_5200,Mark 14,6,21,1818.0,-0.5833333333333334,-0.5,1.5625833311112296,-10.5,0.0,0.3333333333333333,10,-0.5,-2.29128784747792,-0.9144274024780373
1,VEV_5200,Mark 22,7,22,1905.0,0.5,0.5,1.4433756729740645,10.5,0.8571428571428571,0.5714285714285714,10,0.4772727272727273,2.2386075217339094,0.9165151389911679
1,VEV_5200,Mark 38,1,1,87.0,0.0,0.0,,0.0,1.0,0.0,10,0.0,0.0,
1,VEV_5300,Mark 01,32,110,4784.0,-0.296875,0.0,1.0461864309897624,-29.5,0.0,0.25,10,-0.2681818181818182,-2.8127146382744974,-1.6052383739380427
1,VEV_5300,Mark 14,6,19,922.0,0.25,0.25,0.8215838362577492,8.0,0.0,0.5,10,0.42105263157894735,1.835325870964494,0.7453559924999298
1,VEV_5300,Mark 22,39,130,5747.0,0.19230769230769232,-0.0,1.017060939897697,21.0,0.9743589743589743,0.358974358974359,10,0.16153846153846155,1.8418218405447615,1.1808153340929153
1,VEV_5300,Mark 38,1,1,41.0,0.5,0.5,,0.5,1.0,1.0,10,0.5,0.5,
1,VEV_5400,Mark 01,76,267,3890.0,-0.006578947368421052,0.0,0.5971790410065845,9.5,0.0,0.25,10,0.035580524344569285,0.5813905582939993,-0.09604143737356659
1,VEV_5400,Mark 14,5,19,360.0,-0.5,-0.5,0.5,-11.0,0.0,0.0,10,-0.5789473684210527,-2.523573072576179,-2.23606797749979
1,VEV_5400,Mark 22,81,286,4250.0,0.037037037037037035,-0.0,0.6009252125773314,1.5,1.0,0.2962962962962963,10,0.005244755244755245,0.08869685939836239,0.5547001962252293
1,VEV_5500,Mark 01,89,310,1846.0,-0.05056179775280899,0.0,0.36962007383061535,-13.0,0.0,0.06741573033707865,10,-0.041935483870967745,-0.7383503845211843,-1.2905117437465121
1,VEV_5500,Mark 14,3,11,77.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
1,VEV_5500,Mark 22,92,321,1923.0,0.04891304347826087,-0.0,0.36358851431265815,13.0,1.0,0.14130434782608695,10,0.040498442367601244,0.7255892438417318,1.2903527288680492
1,VEV_6000,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
1,VEV_6000,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
1,VEV_6500,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
1,VEV_6500,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
2,HYDROGEL_PACK,Mark 14,303,1212,12104367.0,-0.06435643564356436,-0.0,5.764269667502144,-135.5,0.0,0.47194719471947194,10,-0.1117986798679868,-3.8921358046851613,-0.19434304680044956
2,HYDROGEL_PACK,Mark 22,8,32,319409.0,-3.5625,-2.75,6.253213459608473,-83.5,0.0,0.375,10,-2.609375,-14.760854057269178,-1.6113749669660564
2,HYDROGEL_PACK,Mark 38,311,1244,12423776.0,0.15434083601286175,0.0,5.793097015573208,219.0,1.0,0.47266881028938906,10,0.1760450160771704,6.209175349504982,0.4698402741878903
2,VELVETFRUIT_EXTRACT,Mark 01,183,1033,5431283.0,-0.0273224043715847,-0.0,2.7087195263458663,-74.0,0.0,0.4426229508196721,10,-0.07163601161665054,-2.302404147762104,-0.13645216194675602
2,VELVETFRUIT_EXTRACT,Mark 14,210,1169,6145978.0,-0.41904761904761906,-0.5,2.9081833142202598,-563.5,0.0,0.3476190476190476,10,-0.4820359281437126,-16.48111784767593,-2.0880997743572065
2,VELVETFRUIT_EXTRACT,Mark 22,46,292,1535973.0,-1.4673913043478262,-1.5,2.835101749914304,-428.5,0.08695652173913043,0.21739130434782608,10,-1.4674657534246576,-25.076065786770975,-3.5103967752679015
2,VELVETFRUIT_EXTRACT,Mark 49,43,440,2312807.0,-1.7093023255813953,-2.0,2.8872308329285885,-755.0,0.023255813953488372,0.18604651162790697,10,-1.7159090909090908,-35.99321274402111,-3.882143676083301
2,VELVETFRUIT_EXTRACT,Mark 55,411,2289,12034517.0,0.2871046228710462,0.0,2.8441731853984478,762.0,1.0,0.49878345498783455,10,0.3328964613368283,15.92693013542356,2.0464684742659482
2,VELVETFRUIT_EXTRACT,Mark 67,61,567,2980762.0,1.901639344262295,2.0,2.7000303580564107,1059.0,1.0,0.7868852459016393,10,1.8677248677248677,44.47381965741907,5.500781881173807
2,VEV_4000,Mark 14,128,256,321203.0,-0.5625,-1.0,3.1572937679297244,-140.5,0.0,0.3125,10,-0.548828125,-8.78125,-2.0156379160282745
2,VEV_4000,Mark 38,128,256,321203.0,0.5625,1.0,3.1572937679297244,140.5,1.0,0.5859375,10,0.548828125,8.78125,2.0156379160282745
2,VEV_5200,Mark 14,8,26,2150.0,0.5,0.5,1.3887301496588271,10.5,0.0,0.625,10,0.40384615384615385,2.0592194189509323,1.0183501544346312
2,VEV_5200,Mark 22,8,26,2150.0,-0.5,-0.5,1.3887301496588271,-10.5,1.0,0.25,10,-0.40384615384615385,-2.0592194189509323,-1.0183501544346312
2,VEV_5300,Mark 01,31,107,4647.0,-0.06451612903225806,0.0,1.2023722072350072,-5.0,0.0,0.3225806451612903,10,-0.04672897196261682,-0.4833682445228318,-0.29875158614951336
2,VEV_5300,Mark 14,14,55,2355.0,-0.6785714285714286,-0.5,1.234241325005628,-36.5,0.0,0.14285714285714285,10,-0.6636363636363637,-4.921658995981667,-2.057119419621162
2,VEV_5300,Mark 22,45,162,7002.0,0.25555555555555554,-0.0,1.232247679419338,41.5,0.9777777777777777,0.4222222222222222,10,0.25617283950617287,3.2605479354713025,1.3912128311393235
2,VEV_5400,Mark 01,78,276,3533.0,-0.057692307692307696,0.0,0.5809797436550285,-17.5,0.0,0.24358974358974358,10,-0.06340579710144928,-1.0533762145004806,-0.8770093465902513
2,VEV_5400,Mark 14,2,7,107.0,-0.75,-0.75,0.3535533905932738,-6.0,0.0,0.0,10,-0.8571428571428571,-2.2677868380553634,-3.0
2,VEV_5400,Mark 22,80,283,3640.0,0.075,-0.0,0.5851538800103263,23.5,1.0,0.3375,10,0.08303886925795052,1.3969300009527454,1.1463999747179303
2,VEV_5500,Mark 01,91,324,1545.0,-0.016483516483516484,0.0,0.3023110011096873,-6.5,0.0,0.10989010989010989,10,-0.020061728395061727,-0.3611111111111111,-0.5201356382371128
2,VEV_5500,Mark 14,3,11,62.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
2,VEV_5500,Mark 22,94,335,1607.0,0.015957446808510637,-0.0,0.29740931264004494,6.5,1.0,0.11702127659574468,10,0.019402985074626865,0.35513293706029947,0.5202029000553479
2,VEV_6000,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
2,VEV_6000,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
2,VEV_6500,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
2,VEV_6500,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
3,HYDROGEL_PACK,Mark 14,330,1343,13433705.0,0.15454545454545454,0.0,6.391987333560327,-57.5,0.0,0.4666666666666667,10,-0.04281459419210722,-1.5690249093134772,0.43921513835486115
3,HYDROGEL_PACK,Mark 22,6,24,240205.0,-7.333333333333333,-8.25,8.047774019358812,-156.0,0.0,0.16666666666666666,10,-6.5,-31.843366656181317,-2.2320364286075125
3,HYDROGEL_PACK,Mark 38,336,1367,13673910.0,-0.020833333333333332,0.0,6.486807315947411,213.5,1.0,0.4851190476190476,10,0.15618141916605707,5.774489846900173,-0.058870456499325215
3,VELVETFRUIT_EXTRACT,Mark 01,164,875,4583445.0,0.08536585365853659,0.5,3.1819129158385597,79.5,0.0,0.5121951219512195,10,0.09085714285714286,2.6875905300366827,0.34357204679567316
3,VELVETFRUIT_EXTRACT,Mark 14,226,1212,6347536.0,0.07743362831858407,-0.0,2.8522076529550264,-46.0,0.0,0.45132743362831856,10,-0.037953795379537955,-1.3213154761292798,0.4081339179354621
3,VELVETFRUIT_EXTRACT,Mark 22,30,216,1131161.0,0.15,1.25,4.299458666807509,18.0,0.2,0.5666666666666667,10,0.08333333333333333,1.224744871391589,0.1910900650355135
3,VELVETFRUIT_EXTRACT,Mark 49,39,366,1918555.0,-2.5641025641025643,-2.0,3.022240993167607,-919.0,0.0,0.15384615384615385,10,-2.510928961748634,-48.036899523668204,-5.298325122552753
3,VELVETFRUIT_EXTRACT,Mark 55,403,2153,11276653.0,-0.10794044665012408,-0.0,2.9792209867659807,-60.5,1.0,0.45161290322580644,10,-0.02810032512772875,-1.303867198079463,-0.7273342104052629
3,VELVETFRUIT_EXTRACT,Mark 67,46,424,2221932.0,2.3369565217391304,2.5,3.1217059933918736,928.0,0.9782608695652174,0.6956521739130435,10,2.188679245283019,45.067664013377055,5.077355241077554
3,VEV_4000,Mark 14,148,282,349485.0,0.19932432432432431,0.0,3.0325557040522457,26.0,0.0,0.44594594594594594,10,0.09219858156028368,1.5482774688560756,0.7996176490719602
3,VEV_4000,Mark 22,2,5,6156.0,-1.25,-1.25,0.3535533905932738,-6.0,0.0,0.0,10,-1.2,-2.6832815729997477,-5.0
3,VEV_4000,Mark 38,150,287,355641.0,-0.18,0.0,3.0168875912527855,-20.0,1.0,0.43333333333333335,10,-0.06968641114982578,-1.1805626722019105,-0.7307334800596292
3,VEV_4500,Mark 22,2,5,3656.0,0.25,0.25,0.3535533905932738,1.5,0.0,0.5,10,0.3,0.6708203932499369,1.0
3,VEV_4500,Mark 38,2,5,3656.0,-0.25,-0.25,0.3535533905932738,-1.5,1.0,0.0,10,-0.3,-0.6708203932499369,-1.0
3,VEV_5000,Mark 22,2,5,1171.0,3.25,3.25,0.3535533905932738,16.5,0.0,1.0,10,3.3,7.379024325749306,13.0
3,VEV_5000,Mark 38,2,5,1171.0,-3.25,-3.25,0.3535533905932738,-16.5,1.0,0.0,10,-3.3,-7.379024325749306,-13.0
3,VEV_5100,Mark 22,2,5,719.0,2.75,2.75,0.3535533905932738,14.0,0.0,1.0,10,2.8,6.260990336999411,11.0
3,VEV_5100,Mark 38,2,5,719.0,-2.75,-2.75,0.3535533905932738,-14.0,1.0,0.0,10,-2.8,-6.260990336999411,-11.0
3,VEV_5200,Mark 01,11,34,2225.0,0.9545454545454546,1.5,1.9931701564912296,42.5,0.0,0.6363636363636364,10,1.25,7.2886898685566255,1.5883586796421354
3,VEV_5200,Mark 14,19,75,5555.0,-0.2631578947368421,-0.5,1.9605017856309104,-23.0,0.0,0.3157894736842105,10,-0.30666666666666664,-2.6558112382722783,-0.5850944272329069
3,VEV_5200,Mark 22,32,114,8145.0,-0.046875,0.5,2.033427802758745,-9.5,0.9375,0.5625,10,-0.08333333333333333,-0.8897565210026093,-0.1304029789428505
3,VEV_5200,Mark 38,2,5,365.0,-2.0,-2.0,0.0,-10.0,1.0,0.0,10,-2.0,-4.47213595499958,
3,VEV_5300,Mark 01,69,222,6512.0,-0.11594202898550725,0.0,1.150910533192511,-28.0,0.0,0.36231884057971014,10,-0.12612612612612611,-1.8792369545992682,-0.8368042492535427
3,VEV_5300,Mark 14,10,31,965.0,0.35,0.25,0.9143911149563468,11.0,0.0,0.5,10,0.3548387096774194,1.975658322294524,1.2104198771788934
3,VEV_5300,Mark 22,80,256,7561.0,0.06875,-0.0,1.1271779199803105,20.0,0.9875,0.45,10,0.078125,1.25,0.5455382712102662
3,VEV_5300,Mark 38,1,3,84.0,-1.0,-1.0,,-3.0,1.0,0.0,10,-1.0,-1.7320508075688774,
3,VEV_5400,Mark 01,109,368,2778.0,0.03211009174311927,0.0,0.43713730658069117,12.5,0.0,0.2018348623853211,10,0.033967391304347824,0.6516075439283587,0.7668967959968002
3,VEV_5400,Mark 14,6,22,201.0,-0.4166666666666667,0.0,0.6645800679125629,-8.5,0.0,0.0,10,-0.38636363636363635,-1.8122060890226885,-1.535737792084878
3,VEV_5400,Mark 22,115,390,2979.0,-0.008695652173913044,-0.0,0.4587483385679182,-4.0,0.991304347826087,0.1826086956521739,10,-0.010256410256410256,-0.20254787341673333,-0.20327153906460535
3,VEV_5500,Mark 01,119,408,667.0,0.008403361344537815,0.0,0.2157288913541179,4.5,0.0,0.05042016806722689,10,0.011029411764705883,0.22278319716975173,0.42493079683214763
3,VEV_5500,Mark 14,1,5,5.0,-1.0,-1.0,,-5.0,0.0,0.0,10,-1.0,-2.23606797749979,
3,VEV_5500,Mark 22,120,413,672.0,0.0,-0.0,0.23371317622140134,0.5,1.0,0.041666666666666664,10,0.0012106537530266344,0.024603391565256146,0.0
3,VEV_6000,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
3,VEV_6000,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
3,VEV_6500,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
3,VEV_6500,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
1,HYDROGEL_PACK,Mark 14,370,1467,14661555.0,0.7608108108108108,1.0,8.95790846135697,1058.0,0.0,0.518918918918919,20,0.7211997273346966,27.622985202908627,1.6336947633868373
1,HYDROGEL_PACK,Mark 22,5,18,179969.0,-1.7,-0.5,7.677890335241837,-19.5,0.0,0.4,20,-1.0833333333333333,-4.59619407771256,-0.49509896544125487
1,HYDROGEL_PACK,Mark 38,375,1485,14841524.0,-0.728,-1.0,8.937656322255814,-1038.5,1.0,0.45066666666666666,20,-0.6993265993265994,-26.949038450391388,-1.577332901589667
1,VELVETFRUIT_EXTRACT,Mark 01,157,884,4638275.0,0.6592356687898089,0.5,4.4405034857462615,621.0,0.0,0.5222929936305732,20,0.7024886877828054,20.886490253585503,1.8601942957042172
1,VELVETFRUIT_EXTRACT,Mark 14,211,1143,5996996.0,-0.6421800947867299,-1.0,4.032448504177082,-677.0,0.0,0.3981042654028436,20,-0.5923009623797025,-20.0246785624903,-2.3132855102721672
1,VELVETFRUIT_EXTRACT,Mark 22,50,335,1756459.0,-1.55,-1.75,4.52797427338188,-488.0,0.14,0.34,20,-1.4567164179104477,-26.66228819775787,-2.4205427077670874
