split,test_day,category,target,features,resid_std_train,extreme_count,reversion_edge_mean,reversion_win_rate,coef_json,intercept
train_d2d3_test_d4,4,microchip,MICROCHIP_OVAL,"MICROCHIP_CIRCLE,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",340.69349996118285,9142,-0.8068803325311747,0.47670094071319186,"{""MICROCHIP_CIRCLE"":0.2735367412580067,""MICROCHIP_SQUARE"":-0.07487882541693135,""MICROCHIP_RECTANGLE"":0.5281179056578785,""MICROCHIP_TRIANGLE"":0.2839962164651209}",205.1691130261757
train_d2d3_test_d4,4,microchip,MICROCHIP_SQUARE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",537.1293571461343,6377,-0.484240238356594,0.4967853222518426,"{""MICROCHIP_CIRCLE"":-0.22734678845348297,""MICROCHIP_OVAL"":-0.18618247398909982,""MICROCHIP_RECTANGLE"":-1.2052522143562208,""MICROCHIP_TRIANGLE"":-0.13091248544093362}",584.6431019679308
train_d2d3_test_d4,4,microchip,MICROCHIP_RECTANGLE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE",288.7897726291894,7789,-0.1780074463987675,0.4963409937090769,"{""MICROCHIP_CIRCLE"":-0.20446555582604653,""MICROCHIP_OVAL"":0.37969878595626166,""MICROCHIP_SQUARE"":-0.3485029676068746,""MICROCHIP_TRIANGLE"":0.0035386765509210654}",-71.36469535414915
train_d2d3_test_d4,4,microchip,MICROCHIP_TRIANGLE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE",328.2928547364427,6330,1.2481042654028436,0.5186413902053713,"{""MICROCHIP_CIRCLE"":-0.5603124047212497,""MICROCHIP_OVAL"":0.2636473200354713,""MICROCHIP_SQUARE"":-0.048877850813624855,""MICROCHIP_RECTANGLE"":0.004569233570434218}",-147.7481707228111
train_d2d3_test_d4,4,pebbles,PEBBLES_XS,"PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL",3.2092896185666686,2119,-0.6175082586125531,0.48890986314299195,"{""PEBBLES_S"":-0.993825276560286,""PEBBLES_M"":-0.9980761834247363,""PEBBLES_L"":-0.9956056794664889,""PEBBLES_XL"":-0.9967297350585529}",-1.836361471870191
train_d2d3_test_d4,4,pebbles,PEBBLES_S,"PEBBLES_XS,PEBBLES_M,PEBBLES_L,PEBBLES_XL",4.093171760223369,4885,1.8025588536335722,0.5179119754350051,"{""PEBBLES_XS"":-0.9866719571601461,""PEBBLES_M"":-0.9872501202075727,""PEBBLES_L"":-0.9918921556806679,""PEBBLES_XL"":-0.9908624352971406}",1.1113969049639536
train_d2d3_test_d4,4,pebbles,PEBBLES_M,"PEBBLES_XS,PEBBLES_S,PEBBLES_L,PEBBLES_XL",3.032688071649075,1757,1.7162777461582241,0.5253272623790552,"{""PEBBLES_XS"":-0.9996519655716924,""PEBBLES_S"":-0.9959776214244066,""PEBBLES_L"":-0.9969051187632265,""PEBBLES_XL"":-0.9982579230114997}",0.0399694408441178
train_d2d3_test_d4,4,pebbles,PEBBLES_L,"PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_XL",3.5566767371935004,2925,-0.6215384615384615,0.49025641025641026,"{""PEBBLES_XS"":-0.9928297188560732,""PEBBLES_S"":-0.9962976642273099,""PEBBLES_M"":-0.9925584643748921,""PEBBLES_XL"":-0.9949456811650331}",0.7556326843361703
train_d2d3_test_d4,4,pebbles,PEBBLES_XL,"PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L",2.825276511492438,288,9.85763888888889,0.5416666666666666,"{""PEBBLES_XS"":-0.9991654010319951,""PEBBLES_S"":-1.0004850182466385,""PEBBLES_M"":-0.9991198933761236,""PEBBLES_L"":-1.0001656623355362}",0.5084686895306731
train_d2d3_test_d4,4,robot,ROBOT_VACUUMING,"ROBOT_MOPPING,ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_IRONING",256.0512128210816,8057,0.3067518927640561,0.5067643043316371,"{""ROBOT_MOPPING"":-0.4440133685207187,""ROBOT_DISHES"":-0.15527190452453832,""ROBOT_LAUNDRY"":0.38645685472145336,""ROBOT_IRONING"":-0.2068626458076314}",-420.10968352002766
train_d2d3_test_d4,4,robot,ROBOT_MOPPING,"ROBOT_VACUUMING,ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_IRONING",315.85396612297893,3848,-0.4250259875259875,0.49142411642411643,"{""ROBOT_VACUUMING"":-0.6761914397035109,""ROBOT_DISHES"":0.05504209606622617,""ROBOT_LAUNDRY"":-0.5533427911526613,""ROBOT_IRONING"":-0.8028354512970123}",30.50863570116212
train_d2d3_test_d4,4,robot,ROBOT_DISHES,"ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_LAUNDRY,ROBOT_IRONING",327.590729662637,5498,2.269734448890506,0.1456893415787559,"{""ROBOT_VACUUMING"":-0.25391389338186543,""ROBOT_MOPPING"":0.059103734994043394,""ROBOT_LAUNDRY"":-0.157289172168271,""ROBOT_IRONING"":0.3044071582621934}",-250.09366645931865
train_d2d3_test_d4,4,robot,ROBOT_LAUNDRY,"ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_DISHES,ROBOT_IRONING",205.93375640718202,9933,-0.07364341085271318,0.4955199838920769,"{""ROBOT_VACUUMING"":0.2498657238680262,""ROBOT_MOPPING"":-0.23492341406720407,""ROBOT_DISHES"":-0.062188618819361274,""ROBOT_IRONING"":-0.21039816947293744}",306.2714104773163
train_d2d3_test_d4,4,robot,ROBOT_IRONING,"ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_DISHES,ROBOT_LAUNDRY",300.5796144379125,3509,0.22884012539184953,0.39840410373325735,"{""ROBOT_VACUUMING"":-0.28515879750271017,""ROBOT_MOPPING"":-0.7267041142165527,""ROBOT_DISHES"":0.25660550883003636,""ROBOT_LAUNDRY"":-0.44858111597847755}",-55.98202532723121
train_d2d3_test_d4,4,uv,UV_VISOR_YELLOW,"UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_MAGENTA",310.19457642661473,9069,-0.6512294630058441,0.4786635792259345,"{""UV_VISOR_AMBER"":-0.6404636917915656,""UV_VISOR_ORANGE"":-0.6227286039550988,""UV_VISOR_RED"":0.35832894336337895,""UV_VISOR_MAGENTA"":0.5905121739192186}",-354.3490445148396
train_d2d3_test_d4,4,uv,UV_VISOR_AMBER,"UV_VISOR_YELLOW,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_MAGENTA",238.88975229242624,5149,0.6912021751796465,0.5030102932608274,"{""UV_VISOR_YELLOW"":-0.37953786530645517,""UV_VISOR_ORANGE"":-0.3383325643459119,""UV_VISOR_RED"":0.15409761756767032,""UV_VISOR_MAGENTA"":-0.2013469389547519}",-657.0878035234655
train_d2d3_test_d4,4,uv,UV_VISOR_ORANGE,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_RED,UV_VISOR_MAGENTA",247.34694841168096,4654,-1.355822948001719,0.4862483884830254,"{""UV_VISOR_YELLOW"":-0.3956222702077993,""UV_VISOR_AMBER"":-0.3627146693839317,""UV_VISOR_RED"":-0.09400224867083463,""UV_VISOR_MAGENTA"":-0.051521788166231514}",2.95362996089645
train_d2d3_test_d4,4,uv,UV_VISOR_RED,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_MAGENTA",415.99619453101167,8840,0.017986425339366514,0.49649321266968327,"{""UV_VISOR_YELLOW"":0.6438431566885693,""UV_VISOR_AMBER"":0.46723301554346736,""UV_VISOR_ORANGE"":-0.2658609313172877,""UV_VISOR_MAGENTA"":-0.3822907509203217}",580.9539426132483
train_d2d3_test_d4,4,uv,UV_VISOR_MAGENTA,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED",254.17435775444704,9081,0.36813126307675365,0.49179605770289614,"{""UV_VISOR_YELLOW"":0.396150903185395,""UV_VISOR_AMBER"":-0.2279377359975187,""UV_VISOR_ORANGE"":-0.0544052495484446,""UV_VISOR_RED"":-0.1427339849246307}",-49.07783449186286
train_d2d3_test_d4,4,translator,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",251.69448661757156,7302,-0.07860860038345659,0.49835661462612985,"{""TRANSLATOR_ASTRO_BLACK"":-0.2367771118673403,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.35204675672408364,""TRANSLATOR_GRAPHITE_MIST"":0.29312225480703097,""TRANSLATOR_VOID_BLUE"":0.09559771392220483}",-406.9934407967246
train_d2d3_test_d4,4,translator,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",392.7229338558583,4766,-0.13008812421317667,0.49496433067561896,"{""TRANSLATOR_SPACE_GRAY"":-0.5765021617242712,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.35194063189631286,""TRANSLATOR_GRAPHITE_MIST"":-0.6419653170730064,""TRANSLATOR_VOID_BLUE"":-0.27468529298059363}",-584.1234273077198
train_d2d3_test_d4,4,translator,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",288.2078477607518,4484,0.3005129348795718,0.4982158786797502,"{""TRANSLATOR_SPACE_GRAY"":-0.461501753937866,""TRANSLATOR_ASTRO_BLACK"":-0.18948777508030903,""TRANSLATOR_GRAPHITE_MIST"":0.11144639213416077,""TRANSLATOR_VOID_BLUE"":0.48930785166027535}",-536.0089426002814
train_d2d3_test_d4,4,translator,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE",302.56984832879516,1831,1.720371381758602,0.5237575095576188,"{""TRANSLATOR_SPACE_GRAY"":0.42370717186394696,""TRANSLATOR_ASTRO_BLACK"":-0.3811249378575501,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.12288815607742,""TRANSLATOR_VOID_BLUE"":-0.5694193092236064}",126.826011386643
train_d2d3_test_d4,4,translator,TRANSLATOR_VOID_BLUE,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST",256.7345029327939,1123,4.305431878895814,0.5547640249332146,"{""TRANSLATOR_SPACE_GRAY"":0.09945306133413716,""TRANSLATOR_ASTRO_BLACK"":-0.11736668418708984,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.3883111182465139,""TRANSLATOR_GRAPHITE_MIST"":-0.40981308114499637}",262.9376554202111
train_d2d3_test_d4,4,panel,PANEL_1X2,"PANEL_2X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",259.0274866715166,8164,-0.2613914747672709,0.4897109260166585,"{""PANEL_2X2"":0.13842285222149567,""PANEL_1X4"":-0.35461892004418366,""PANEL_2X4"":-0.3746923347614502,""PANEL_4X4"":0.539647979689835}",-455.30205875270246
train_d2d3_test_d4,4,panel,PANEL_2X2,"PANEL_1X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",249.9268840249363,7729,0.803532151636693,0.5150731013067668,"{""PANEL_1X2"":0.12879291988172664,""PANEL_1X4"":-0.015667546362777774,""PANEL_2X4"":0.20313050468338553,""PANEL_4X4"":-0.9849407662060662}",-176.09004525319014
train_d2d3_test_d4,4,panel,PANEL_1X4,"PANEL_1X2,PANEL_2X2,PANEL_2X4,PANEL_4X4",578.428634166483,7743,-0.5770373240346119,0.4795298979723621,"{""PANEL_1X2"":-1.7680463698741258,""PANEL_2X2"":-0.08395538179933276,""PANEL_2X4"":-0.5323464069794345,""PANEL_4X4"":0.7101803362038623}",-1180.4462863639747
train_d2d3_test_d4,4,panel,PANEL_2X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_4X4",344.3638624626056,8306,0.13586563929689383,0.4993980255237178,"{""PANEL_1X2"":-0.6617710241770478,""PANEL_2X2"":0.3855883384798465,""PANEL_1X4"":-0.1885799507820044,""PANEL_4X4"":0.7426582120649884}",217.0720795922452
train_d2d3_test_d4,4,panel,PANEL_4X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4",181.6025017178655,8690,-0.7012658227848101,0.4844649021864212,"{""PANEL_1X2"":0.26515492396735835,""PANEL_2X2"":-0.5201337782643779,""PANEL_1X4"":0.06998839530157627,""PANEL_2X4"":0.206607075202813}",-27.25901827620641
train_d2d3_test_d4,4,oxygen,OXYGEN_SHAKE_MORNING_BREATH,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",513.0301766754931,6885,-0.03652868554829339,0.4944081336238199,"{""OXYGEN_SHAKE_EVENING_BREATH"":-1.4660475374892639,""OXYGEN_SHAKE_MINT"":-0.41935086249146636,""OXYGEN_SHAKE_CHOCOLATE"":-0.447750283416,""OXYGEN_SHAKE_GARLIC"":-1.004544291517872}",55.08891658951413
train_d2d3_test_d4,4,oxygen,OXYGEN_SHAKE_EVENING_BREATH,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",269.01568234846485,7232,0.5257190265486725,0.42049225663716816,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.4037083208448113,""OXYGEN_SHAKE_MINT"":-0.1838568081053199,""OXYGEN_SHAKE_CHOCOLATE"":-0.07988472332032359,""OXYGEN_SHAKE_GARLIC"":-0.8240350043234312}",276.56151774852435
train_d2d3_test_d4,4,oxygen,OXYGEN_SHAKE_MINT,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",213.45544714815944,7664,-0.02224686847599165,0.49177974947807934,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.07240520801432442,""OXYGEN_SHAKE_EVENING_BREATH"":-0.11527956610473357,""OXYGEN_SHAKE_CHOCOLATE"":-0.0032991713495509594,""OXYGEN_SHAKE_GARLIC"":-0.23569492328247957}",127.90791723500132
train_d2d3_test_d4,4,oxygen,OXYGEN_SHAKE_CHOCOLATE,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",243.15747922491423,8299,-0.6526087480419328,0.4596939390287986,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.10032784704463132,""OXYGEN_SHAKE_EVENING_BREATH"":-0.06500244772729438,""OXYGEN_SHAKE_MINT"":-0.004281522498340139,""OXYGEN_SHAKE_GARLIC"":-0.2701666678176731}",-323.65176258177416
train_d2d3_test_d4,4,oxygen,OXYGEN_SHAKE_GARLIC,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",273.5469354993487,8295,-0.308921036769138,0.484629294755877,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.2858649637082526,""OXYGEN_SHAKE_EVENING_BREATH"":-0.8515650974776418,""OXYGEN_SHAKE_MINT"":-0.3884631286466053,""OXYGEN_SHAKE_CHOCOLATE"":-0.3431136401864283}",291.5843249896844
train_d2d3_test_d4,4,snack,SNACKPACK_CHOCOLATE,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",41.246871751155496,1277,1.297572435395458,0.5293657008613939,"{""SNACKPACK_VANILLA"":-0.8855013885547451,""SNACKPACK_PISTACHIO"":-0.02639207395236307,""SNACKPACK_STRAWBERRY"":0.0248542225823929,""SNACKPACK_RASPBERRY"":0.08254840017208884}",-21.03319009466952
train_d2d3_test_d4,4,snack,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",44.550574321223124,1084,0.9275830258302583,0.5230627306273062,"{""SNACKPACK_CHOCOLATE"":-1.0330675055745577,""SNACKPACK_PISTACHIO"":-0.04113888463020084,""SNACKPACK_STRAWBERRY"":0.042013879204302496,""SNACKPACK_RASPBERRY"":0.09937350249841934}",-27.364268777081204
train_d2d3_test_d4,4,snack,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",98.63489327777964,2641,0.5357819007951533,0.5115486558121923,"{""SNACKPACK_CHOCOLATE"":-0.15055440160688863,""SNACKPACK_VANILLA"":-0.20115600210930545,""SNACKPACK_STRAWBERRY"":-0.7423163286614104,""SNACKPACK_RASPBERRY"":-1.4734435557679402}",15.930956000887534
train_d2d3_test_d4,4,snack,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",93.54799877394716,2925,1.0073504273504275,0.5138461538461538,"{""SNACKPACK_CHOCOLATE"":0.12755795008600895,""SNACKPACK_VANILLA"":0.1848249833026814,""SNACKPACK_PISTACHIO"":-0.6678461461011564,""SNACKPACK_RASPBERRY"":-1.4522289527071564}",161.4026402731668
train_d2d3_test_d4,4,snack,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",57.05553609332845,3236,0.1268541409147095,0.4910383189122373,"{""SNACKPACK_CHOCOLATE"":0.1576935111759963,""SNACKPACK_VANILLA"":0.16271826493655348,""SNACKPACK_PISTACHIO"":-0.4934222489878283,""SNACKPACK_STRAWBERRY"":-0.5405463078854784}",57.99403095902022
loo_test_d2,2,galaxy,GALAXY_SOUNDS_DARK_MATTER,"GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",269.3031503846351,7824,-0.34017126789366053,0.48747443762781184,"{""GALAXY_SOUNDS_BLACK_HOLES"":-0.0968333548267223,""GALAXY_SOUNDS_PLANETARY_RINGS"":0.36136138197109113,""GALAXY_SOUNDS_SOLAR_WINDS"":0.06343064262631636,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.42114821698317284}",-269.9256962567988
loo_test_d2,2,galaxy,GALAXY_SOUNDS_BLACK_HOLES,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",409.010233865489,6906,-0.6500868809730669,0.4837822183608456,"{""GALAXY_SOUNDS_DARK_MATTER"":-0.22327304638564363,""GALAXY_SOUNDS_PLANETARY_RINGS"":-0.5176148792526643,""GALAXY_SOUNDS_SOLAR_WINDS"":-0.1800846762638714,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.24286376319962846}",-3.4052854973928106
loo_test_d2,2,galaxy,GALAXY_SOUNDS_PLANETARY_RINGS,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",363.8560338706128,3271,-1.0175787221033323,0.4964842555793335,"{""GALAXY_SOUNDS_DARK_MATTER"":0.6596381278113027,""GALAXY_SOUNDS_BLACK_HOLES"":-0.4097881959707398,""GALAXY_SOUNDS_SOLAR_WINDS"":0.14464342818991668,""GALAXY_SOUNDS_SOLAR_FLAMES"":0.05528945809572242}",5.3790015763493955
loo_test_d2,2,galaxy,GALAXY_SOUNDS_SOLAR_WINDS,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES",376.40502512272695,2043,1.9013705335291238,0.5286343612334802,"{""GALAXY_SOUNDS_DARK_MATTER"":0.1238348720905839,""GALAXY_SOUNDS_BLACK_HOLES"":-0.15247873785351246,""GALAXY_SOUNDS_PLANETARY_RINGS"":0.15469580724498788,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.3191974424621504}",565.5312764281766
loo_test_d2,2,galaxy,GALAXY_SOUNDS_SOLAR_FLAMES,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS",313.93340832843325,8898,-0.36862216228365924,0.48280512474713416,"{""GALAXY_SOUNDS_DARK_MATTER"":-0.5720568041646281,""GALAXY_SOUNDS_BLACK_HOLES"":-0.14307231018466532,""GALAXY_SOUNDS_PLANETARY_RINGS"":0.041141726293428396,""GALAXY_SOUNDS_SOLAR_WINDS"":-0.22208526439476103}",12.555432754807683
loo_test_d2,2,sleep,SLEEP_POD_SUEDE,"SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON",473.14947127857414,6573,0.8808002434200517,0.511790658755515,"{""SLEEP_POD_LAMB_WOOL"":0.36623595316499996,""SLEEP_POD_POLYESTER"":0.8276657053986793,""SLEEP_POD_NYLON"":-0.11397033809370138,""SLEEP_POD_COTTON"":-0.1729037024832898}",356.5621608889037
loo_test_d2,2,sleep,SLEEP_POD_LAMB_WOOL,"SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON",260.97869540831954,9375,-0.06213333333333333,0.49173333333333336,"{""SLEEP_POD_SUEDE"":0.1114202029850899,""SLEEP_POD_POLYESTER"":0.016306486434971235,""SLEEP_POD_NYLON"":0.48932554738326944,""SLEEP_POD_COTTON"":0.04721589210648571}",-178.75494767155087
loo_test_d2,2,sleep,SLEEP_POD_POLYESTER,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_COTTON",273.16643418766563,5005,-0.7742257742257742,0.4889110889110889,"{""SLEEP_POD_SUEDE"":0.2759481301401532,""SLEEP_POD_LAMB_WOOL"":0.017870220851521193,""SLEEP_POD_NYLON"":-0.048191348474288,""SLEEP_POD_COTTON"":0.39707354415265733}",-106.23305005654238
loo_test_d2,2,sleep,SLEEP_POD_NYLON,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_COTTON",284.55566844409316,9807,-0.47318242071989397,0.4827164270419088,"{""SLEEP_POD_SUEDE"":-0.041220531122244046,""SLEEP_POD_LAMB_WOOL"":0.5817235804170527,""SLEEP_POD_POLYESTER"":-0.05227792367085803,""SLEEP_POD_COTTON"":-0.08773981026375939}",405.074012655949
loo_test_d2,2,sleep,SLEEP_POD_COTTON,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON",410.5391495195446,2207,0.8364295423652016,0.5043044857272315,"{""SLEEP_POD_SUEDE"":-0.13018757141054257,""SLEEP_POD_LAMB_WOOL"":0.11685585120515793,""SLEEP_POD_POLYESTER"":0.8967341093531682,""SLEEP_POD_NYLON"":-0.18265862183417617}",305.8506662296985
loo_test_d2,2,microchip,MICROCHIP_CIRCLE,"MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",354.6533432377421,5515,-0.15194922937443336,0.49483227561196735,"{""MICROCHIP_OVAL"":-0.3351769182831564,""MICROCHIP_SQUARE"":-0.2546220292495291,""MICROCHIP_RECTANGLE"":0.09598107242121963,""MICROCHIP_TRIANGLE"":-0.4282746436957852}",183.90933485990513
loo_test_d2,2,microchip,MICROCHIP_OVAL,"MICROCHIP_CIRCLE,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",475.023226653128,1728,0.4525462962962963,0.5098379629629629,"{""MICROCHIP_CIRCLE"":-0.600745871570673,""MICROCHIP_SQUARE"":-0.04483479585119906,""MICROCHIP_RECTANGLE"":0.15428502599006264,""MICROCHIP_TRIANGLE"":0.3793280789312456}",-394.02616238599353
loo_test_d2,2,microchip,MICROCHIP_SQUARE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",649.1441625546286,1073,4.8998136067101585,0.5470643056849953,"{""MICROCHIP_CIRCLE"":-0.8541042467212258,""MICROCHIP_OVAL"":-0.08390994018795962,""MICROCHIP_RECTANGLE"":-1.2468977877760943,""MICROCHIP_TRIANGLE"":-0.5367079707462412}",295.3836487229515
loo_test_d2,2,microchip,MICROCHIP_RECTANGLE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE",387.80521337711906,1949,1.573884043099025,0.5197537198563366,"{""MICROCHIP_CIRCLE"":0.11485702524174154,""MICROCHIP_OVAL"":0.10300992063832447,""MICROCHIP_SQUARE"":-0.44482369577859976,""MICROCHIP_TRIANGLE"":0.012962089046515251}",-21.396170913478954
loo_test_d2,2,microchip,MICROCHIP_TRIANGLE,"MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE",309.11194236530605,1535,3.8315960912052116,0.5433224755700325,"{""MICROCHIP_CIRCLE"":-0.3250357027899106,""MICROCHIP_OVAL"":0.16062273089878457,""MICROCHIP_SQUARE"":-0.12143163542989852,""MICROCHIP_RECTANGLE"":0.008220755656081012}",-53.61836710385114
loo_test_d2,2,pebbles,PEBBLES_XS,"PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL",3.825350197326283,2129,0.3468764678252701,0.5025833724753406,"{""PEBBLES_S"":-0.9915021930422737,""PEBBLES_M"":-0.9972880670016603,""PEBBLES_L"":-0.9939700703461488,""PEBBLES_XL"":-0.9941093295872865}",-2.2680143464061757
loo_test_d2,2,pebbles,PEBBLES_S,"PEBBLES_XS,PEBBLES_M,PEBBLES_L,PEBBLES_XL",4.216635358398924,1444,3.8088642659279777,0.5325484764542936,"{""PEBBLES_XS"":-0.9888845904830624,""PEBBLES_M"":-0.9887906377336227,""PEBBLES_L"":-0.9897898126526531,""PEBBLES_XL"":-0.9927156954675332}",-0.7677363978804692
loo_test_d2,2,pebbles,PEBBLES_M,"PEBBLES_XS,PEBBLES_S,PEBBLES_L,PEBBLES_XL",3.4943673892870843,2087,-0.19621466219453762,0.4940105414470532,"{""PEBBLES_XS"":-0.99915889944191,""PEBBLES_S"":-0.9932677934878442,""PEBBLES_L"":-0.9957845121381347,""PEBBLES_XL"":-0.9961193242396136}",0.9484130465357339
