signal,product,horizon,threshold,days,live_days,total_count,mean_of_days,min_day_edge,total_edge,mean_hit_rate,min_t_stat,consistent
premium_wing_VEV_5100_VEV_5300,VEV_5200,20,2.0,3,3,4362,-1.4415951224173658,-1.8742559523809523,-6208.5,0.2735066866839681,-25.263183946897634,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,20,1.0,3,3,13770,-0.4517521138564276,-0.4634778999792488,-6228.5,0.10544333681844043,-74.75704766120833,False
price_wing_VEV_5400_VEV_6000,VEV_5500,20,1.0,3,3,13770,-0.4517521138564276,-0.4634778999792488,-6228.5,0.10544333681844043,-74.75704766120833,False
premium_rolling_z,VEV_5100,20,2.0,3,3,2956,-2.1388053256978856,-2.4,-6306.0,0.2305674776599214,-21.24554780530395,False
premium_rolling_z,VEV_5200,100,2.0,3,3,4028,-1.5859902045144156,-1.6953376205787782,-6371.5,0.38106901823477674,-11.333276817554957,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.0,3,3,3190,-2.0055506320206704,-2.819316081330869,-6394.0,0.4173598288039158,-10.151744405293972,False
price_wing_VEV_4500_VEV_5100,VEV_5000,100,2.0,3,3,3190,-2.0055506320206704,-2.819316081330869,-6394.0,0.4173598288039158,-10.151744405293972,False
premium_rolling_z,VEV_5200,50,2.0,3,3,4041,-1.609998830177493,-1.9271417133706965,-6449.5,0.3276871711138629,-17.773858313535374,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,10,1.0,3,3,13799,-0.4726514156871818,-0.479809484365293,-6526.5,0.06400081719770082,-95.22134353095903,False
price_wing_VEV_5400_VEV_6000,VEV_5500,10,1.0,3,3,13799,-0.4726514156871818,-0.479809484365293,-6526.5,0.06400081719770082,-95.22134353095903,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,5,1.0,3,3,13813,-0.49305563253898077,-0.49751758378154737,-6814.5,0.03195996701390857,-120.5444528294984,False
price_wing_VEV_5400_VEV_6000,VEV_5500,5,1.0,3,3,13813,-0.49305563253898077,-0.49751758378154737,-6814.5,0.03195996701390857,-120.5444528294984,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.0,3,3,3206,-2.1243095646127745,-2.710865561694291,-6832.5,0.34082929387927036,-15.048746723509515,False
price_wing_VEV_4500_VEV_5100,VEV_5000,50,2.0,3,3,3206,-2.1243095646127745,-2.710865561694291,-6832.5,0.34082929387927036,-15.048746723509515,False
premium_rolling_z,VEV_4500,20,2.0,3,3,1490,-4.693092891278375,-5.069556451612903,-6986.0,0.1970649550142638,-20.177002798013643,False
premium_rolling_z,VEV_4500,50,2.0,3,3,1483,-4.716811085445247,-5.35480572597137,-6987.0,0.2526764804097707,-15.14448692324604,False
premium_rolling_z,VEV_4500,100,2.0,3,3,1476,-4.763258388992991,-5.497946611909651,-7021.0,0.3187785704250138,-12.062111268780203,False
premium_rolling_z,VEV_4500,1,2.0,3,3,1491,-4.734276292676696,-5.17102615694165,-7055.0,0.16007233879467278,-28.45932376993196,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,100,2.0,3,3,4317,-1.6427248947588378,-1.6818867924528302,-7089.0,0.38034497222398084,-12.327558175727733,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,50,2.0,3,3,4332,-1.6682297349190243,-1.9744744744744744,-7152.0,0.3252607357050799,-18.964311327990615,False
premium_rolling_z,VEV_4500,10,2.0,3,3,1491,-4.806365707472348,-5.393360160965795,-7159.5,0.17553841567926076,-25.00779287570107,False
premium_rolling_z,VEV_4500,5,2.0,3,3,1491,-4.81552808916994,-5.358148893360161,-7175.0,0.1722222222222222,-26.875686307760123,False
premium_rolling_z,VEV_5100,50,2.0,3,3,2944,-2.4473026781112144,-2.626304801670146,-7198.5,0.2965542229783515,-15.223418476278468,False
premium_rolling_z,VEV_5100,100,2.0,3,3,2934,-2.4512264847961607,-2.672680412371134,-7200.5,0.3613885550753069,-12.19295693013897,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,1,1.0,3,3,13825,-0.5249484193299424,-0.5367521367521367,-7263.0,0.0026333665832892843,-185.30248328268547,False
price_wing_VEV_5400_VEV_6000,VEV_5500,1,1.0,3,3,13825,-0.5249484193299424,-0.5367521367521367,-7263.0,0.0026333665832892843,-185.30248328268547,False
premium_rolling_z,VEV_5300,100,1.5,3,3,9461,-0.7917994627840249,-0.9965496549654965,-7493.0,0.3725268599539195,-15.70872847143203,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.5,3,3,9384,-0.8007123399922644,-0.9604622871046229,-7521.0,0.3702541412308804,-15.059327344438602,False
premium_rolling_z,VEV_5300,50,1.5,3,3,9519,-0.8120716385617133,-0.9723049434187017,-7752.5,0.31054729297109623,-22.132716993456455,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.5,3,3,9438,-0.8234951256718682,-0.972213832678949,-7797.0,0.30748303190606735,-21.982854206534462,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,3,3,14051,-0.5635244976212072,-0.6194699722162855,-7918.5,0.17023612719001854,-52.69248444837064,False
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,3,3,14051,-0.5635244976212072,-0.6194699722162855,-7918.5,0.17023612719001854,-52.69248444837064,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,3,3,14069,-0.5646979804195206,-0.6059123777116121,-7946.0,0.10471144258255333,-65.05034864810258,False
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,3,3,14069,-0.5646979804195206,-0.6059123777116121,-7946.0,0.10471144258255333,-65.05034864810258,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,3,3,14080,-0.5736607071858518,-0.6192904185256002,-8078.5,0.05427587737253525,-82.18490859905191,False
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,3,3,14080,-0.5736607071858518,-0.6192904185256002,-8078.5,0.05427587737253525,-82.18490859905191,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.0,3,3,3221,-2.4984288633690923,-2.879231473010064,-8094.0,0.23441076165937483,-24.390740097495407,False
price_wing_VEV_4500_VEV_5100,VEV_5000,20,2.0,3,3,3221,-2.4984288633690923,-2.879231473010064,-8094.0,0.23441076165937483,-24.390740097495407,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,3,3,13995,-0.5787634325220382,-0.6347183551081602,-8099.5,0.24930628908955335,-37.062816950558634,False
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,3,3,13995,-0.5787634325220382,-0.6347183551081602,-8099.5,0.24930628908955335,-37.062816950558634,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,3,3,13924,-0.5912137915851718,-0.6525478391743711,-8231.5,0.3057987109904796,-29.507023944216215,False
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,3,3,13924,-0.5912137915851718,-0.6525478391743711,-8231.5,0.3057987109904796,-29.507023944216215,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,3,3,14091,-0.5970898112040626,-0.630545531734239,-8414.5,0.00482858117743704,-121.24098660672716,False
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,3,3,14091,-0.5970898112040626,-0.630545531734239,-8414.5,0.00482858117743704,-121.24098660672716,False
price_wing_VEV_5200_VEV_5400,VEV_5300,100,1.0,3,3,11150,-0.755023688836881,-0.8102648102648102,-8420.5,0.37092120011636215,-15.429007891661414,False
price_wing_VEV_5200_VEV_5400,VEV_5300,10,1.0,3,3,11233,-0.7502922739828245,-0.7735926026652162,-8425.0,0.15027987623809494,-42.475625177186416,False
price_wing_VEV_5200_VEV_5400,VEV_5300,5,1.0,3,3,11239,-0.7562000535288949,-0.7823545405111474,-8494.0,0.0770240296819253,-57.484112436375895,False
price_wing_VEV_5200_VEV_5400,VEV_5300,20,1.0,3,3,11221,-0.7625254912974141,-0.7821593690508567,-8554.5,0.2270310335327871,-30.806765209139858,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,10,2.0,3,3,3228,-2.665095996418861,-2.8683729433272394,-8626.5,0.14598776103927505,-34.58164130559024,False
price_wing_VEV_4500_VEV_5100,VEV_5000,10,2.0,3,3,3228,-2.665095996418861,-2.8683729433272394,-8626.5,0.14598776103927505,-34.58164130559024,False
price_wing_VEV_5200_VEV_5400,VEV_5300,1,1.0,3,3,11242,-0.7744604629508999,-0.8040228322913835,-8700.5,0.006053556436623627,-100.72297521862593,False
premium_rolling_z,VEV_5300,20,1.5,3,3,9576,-0.9090885592780739,-1.0978742249778566,-8764.5,0.20299715936218252,-39.21177111782734,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,5,2.0,3,3,3230,-2.7129204796607005,-2.7874771480804386,-8768.5,0.06248737218516955,-46.19223405397828,False
price_wing_VEV_4500_VEV_5100,VEV_5000,5,2.0,3,3,3230,-2.7129204796607005,-2.7874771480804386,-8768.5,0.06248737218516955,-46.19223405397828,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.5,3,3,9489,-0.9258707783527722,-1.1109946075494308,-8841.0,0.1993017726922479,-39.37359211920021,False
price_wing_VEV_5200_VEV_5400,VEV_5300,50,1.0,3,3,11192,-0.7963120087621283,-0.83892068683565,-8912.5,0.3076857601259919,-21.27864713719707,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,1,2.0,3,3,3231,-2.7977562096259816,-2.864364364364364,-9030.0,0.005260325231644533,-89.8249397577815,False
price_wing_VEV_4500_VEV_5100,VEV_5000,1,2.0,3,3,3231,-2.7977562096259816,-2.864364364364364,-9030.0,0.005260325231644533,-89.8249397577815,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.5,3,3,9505,-0.9482210825688339,-1.055887627017334,-9041.5,0.12390892169103608,-51.18692034386727,False
premium_rolling_z,VEV_5300,10,1.5,3,3,9594,-0.9403325684791738,-1.0462444771723123,-9050.5,0.12473443335642065,-51.10308612232207,False
premium_rolling_z,VEV_5300,5,1.5,3,3,9602,-0.9449661248952008,-1.0063253898205355,-9085.0,0.056602461204474874,-65.23915497574518,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,1,1.5,3,3,9524,-0.9552747376484919,-1.0131225767968983,-9104.0,0.003343570138654223,-109.88363524122661,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,1.5,3,3,9514,-0.9556330421985498,-1.0217910447761194,-9105.0,0.05501015911393928,-65.53403587576614,False
premium_rolling_z,VEV_5300,1,1.5,3,3,9611,-0.9469314530617394,-1.0032343428403412,-9106.5,0.003600063651550963,-108.56365005284326,False
premium_rolling_z,VEV_5400,50,1.0,3,3,15340,-0.5909062576379276,-0.6906614785992218,-9146.0,0.2456400137827054,-39.778302524038764,False
premium_rolling_z,VEV_5400,100,1.0,3,3,15243,-0.6002419635827645,-0.7762150614206872,-9288.0,0.3075769002344548,-32.69118260834619,False
price_wing_VEV_5100_VEV_5300,VEV_5200,100,1.0,3,3,11180,-0.8470302115611178,-1.1352744497074394,-9409.5,0.4343091244699579,-12.15863178731736,False
premium_rolling_z,VEV_5400,20,1.0,3,3,15410,-0.616252947412317,-0.7125263898662914,-9578.5,0.15380956130964696,-64.73203658152914,False
premium_rolling_z,VEV_5400,10,1.0,3,3,15440,-0.6208104115477515,-0.6950298559887601,-9654.5,0.0921378503036117,-82.92493116031278,False
premium_rolling_z,VEV_5400,5,1.0,3,3,15455,-0.6213695414726409,-0.6796806457273206,-9659.5,0.04478271806633697,-101.22641932490937,False
premium_rolling_z,VEV_5000,1,1.5,3,3,3884,-2.496365357219523,-2.5919540229885056,-9722.5,0.0571359107817746,-72.68870290134127,False
premium_rolling_z,VEV_5000,5,1.5,3,3,3884,-2.509419927739259,-2.6917077175697863,-9762.0,0.1066997071841636,-45.3141008283629,False
premium_rolling_z,VEV_5000,10,1.5,3,3,3881,-2.52659060369152,-2.7298850574712645,-9820.0,0.16105448415609824,-34.07926199677489,False
premium_rolling_z,VEV_5400,1,1.0,3,3,15467,-0.6355185932919013,-0.6774504646677187,-9875.0,0.0029927381915047144,-138.8207929152085,False
premium_rolling_z,VEV_5000,20,1.5,3,3,3880,-2.558037510180298,-2.7136400986031224,-9916.5,0.2416425905007112,-24.68156902606539,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,100,2.0,3,3,1708,-5.896027709650039,-7.062106918238993,-10174.0,0.24940021305081764,-17.616909095256133,False
price_wing_VEV_4000_VEV_5000,VEV_4500,100,2.0,3,3,1708,-5.896027709650039,-7.062106918238993,-10174.0,0.24940021305081764,-17.616909095256133,False
premium_rolling_z,VEV_5000,100,1.5,3,3,3848,-2.6072512090404247,-3.130081300813008,-10184.5,0.36891834285899544,-13.737311261134272,False
price_wing_VEV_5100_VEV_5300,VEV_5200,50,1.0,3,3,11254,-0.9111279129649761,-1.0845284059569773,-10213.5,0.3992345403186058,-16.166755289964858,False
premium_rolling_z,VEV_5000,50,1.5,3,3,3867,-2.687621988694596,-3.0188552188552187,-10498.0,0.3078258253175745,-19.11974949543105,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,50,2.0,3,3,1718,-6.123745155643859,-6.755503144654088,-10550.5,0.1829513801760181,-22.70722527440705,False
price_wing_VEV_4000_VEV_5000,VEV_4500,50,2.0,3,3,1718,-6.123745155643859,-6.755503144654088,-10550.5,0.1829513801760181,-22.70722527440705,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,20,2.0,3,3,1722,-6.477581693571413,-6.931603773584905,-11175.5,0.10174400433128261,-35.205609513728135,False
price_wing_VEV_4000_VEV_5000,VEV_4500,20,2.0,3,3,1722,-6.477581693571413,-6.931603773584905,-11175.5,0.10174400433128261,-35.205609513728135,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,5,2.0,3,3,1722,-6.524913638293483,-6.761792452830188,-11251.5,0.05852106462771924,-51.7587500382374,False
price_wing_VEV_4000_VEV_5000,VEV_4500,5,2.0,3,3,1722,-6.524913638293483,-6.761792452830188,-11251.5,0.05852106462771924,-51.7587500382374,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,1,2.0,3,3,1722,-6.536841644883109,-6.709905660377358,-11277.5,0.05676107871340049,-64.4477066345117,False
price_wing_VEV_4000_VEV_5000,VEV_4500,1,2.0,3,3,1722,-6.536841644883109,-6.709905660377358,-11277.5,0.05676107871340049,-64.4477066345117,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,10,2.0,3,3,1722,-6.614528707461709,-6.878930817610063,-11401.0,0.06294165418558142,-44.29481811095593,False
price_wing_VEV_4000_VEV_5000,VEV_4500,10,2.0,3,3,1722,-6.614528707461709,-6.878930817610063,-11401.0,0.06294165418558142,-44.29481811095593,False
premium_rolling_z,VEV_4500,100,1.5,3,3,2102,-5.6051952786640795,-5.9273255813953485,-11776.0,0.28398394241417496,-17.083440001061284,False
premium_rolling_z,VEV_4500,50,1.5,3,3,2114,-5.694732911661042,-6.0281791907514455,-12033.0,0.2052304104116374,-21.710312702539806,False
price_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,3,3,6982,-1.733314301527624,-1.8798997265268915,-12087.5,0.35887403648572946,-16.5785265825933,False
premium_rolling_z,VEV_4500,20,1.5,3,3,2122,-5.6980420410239025,-6.027310924369748,-12089.5,0.14224095017449823,-29.640396946749423,False
premium_rolling_z,VEV_5200,1,1.5,3,3,9076,-1.3322643237211473,-1.3859703337453646,-12092.0,0.019990289865386188,-107.72231891753013,False
premium_rolling_z,VEV_5200,5,1.5,3,3,9068,-1.335551086158241,-1.4413447782546496,-12093.0,0.14212407041086048,-56.56846542246533,False
premium_rolling_z,VEV_4500,1,1.5,3,3,2123,-5.706399380318689,-6.0755244755244755,-12114.5,0.11251635859196463,-43.83038325457869,False
premium_rolling_z,VEV_5200,10,1.5,3,3,9060,-1.3472297295973503,-1.532032927702219,-12155.5,0.21443574960379186,-40.349524359623516,False
premium_rolling_z,VEV_4500,5,1.5,3,3,2123,-5.743137889027023,-6.14965034965035,-12192.0,0.12106510204492914,-39.93406065119211,False
premium_rolling_z,VEV_4500,10,1.5,3,3,2123,-5.752769311643696,-6.2006993006993,-12211.5,0.12386491660944958,-36.96114351377296,False
price_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,3,3,6946,-1.7771369628740825,-2.1961821527138916,-12312.5,0.3914867595899593,-13.645445218183143,False
price_wing_VEV_5100_VEV_5300,VEV_5200,20,1.0,3,3,11298,-1.0922330508921676,-1.1577270313329793,-12322.0,0.31834041341101554,-26.93526137097635,False
premium_rolling_z,VEV_5200,20,1.5,3,3,9046,-1.3832674571724077,-1.683237616654702,-12407.0,0.2789920625340166,-32.94470319173965,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,1.5,3,3,6909,-1.7953740083764969,-1.9284542845428454,-12419.0,0.3551909787486552,-16.5785265825933,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,1.5,3,3,6873,-1.84732164935184,-2.1961821527138916,-12701.5,0.38722025197929777,-13.645445218183143,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,5,1.5,3,3,9482,-1.3470861857077583,-1.4593180283592166,-12761.5,0.14043474362342112,-58.67784099520083,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,1,1.5,3,3,9492,-1.3476997777310304,-1.399831365935919,-12794.5,0.016771686331696515,-112.58380894420971,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,10,1.5,3,3,9474,-1.3613398721415793,-1.5570753123944614,-12856.5,0.21338172846137785,-42.1078352787487,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,20,1.5,3,3,9456,-1.3903108505259638,-1.6992888587876736,-13050.5,0.27843471484191923,-34.176988333517286,False
price_wing_VEV_5100_VEV_5300,VEV_5200,10,1.0,3,3,11316,-1.170700610687466,-1.2454172366621068,-13225.0,0.23609051787663046,-40.7452335090955,False
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.0,3,3,11326,-1.176694263001784,-1.2424863387978142,-13308.5,0.16278932800338627,-55.8480201573034,False
price_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,3,3,7016,-1.9015425735948164,-2.0605731654363875,-13339.5,0.2678410950199519,-28.86120496064017,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,1.5,3,3,6943,-1.9227183412200934,-2.0582206716092455,-13358.0,0.266114873825587,-28.713583774209678,False
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.0,3,3,11333,-1.1836475282459265,-1.2469978165938864,-13396.5,0.02596867122375403,-108.2723155466822,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,3,3,6960,-1.9317427229640352,-1.982383645063071,-13431.0,0.008123371823551058,-104.7670792306404,False
price_wing_VEV_5000_VEV_5200,VEV_5100,1,1.5,3,3,7033,-1.927726691384599,-1.981377219575574,-13537.5,0.008288591151906657,-104.86050962447118,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,3,3,6958,-1.9516652273791861,-2.0067479320853288,-13577.0,0.11010844764845573,-53.14831030795507,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,3,3,6953,-1.9627428059702792,-2.067508710801394,-13658.0,0.1889799424061834,-40.24312794134404,False
price_wing_VEV_5000_VEV_5200,VEV_5100,5,1.5,3,3,7031,-1.9445035405547415,-2.0052015604681404,-13664.5,0.11062897772054571,-53.16813257883857,False
price_wing_VEV_5000_VEV_5200,VEV_5100,10,1.5,3,3,7026,-1.9535777972325654,-2.066131830008673,-13734.5,0.19039343623959445,-40.246189836961506,False
premium_rolling_z,VEV_4000,100,1.5,3,3,1923,-7.1503242874210615,-7.736111111111111,-13771.5,0.2528265740631332,-20.13924464345163,False
premium_rolling_z,VEV_4000,50,1.5,3,3,1930,-7.1519778430221175,-7.537692307692308,-13821.5,0.18914010569583087,-24.154085741336235,False
premium_rolling_z,VEV_5200,50,1.5,3,3,8997,-1.5540802072606548,-1.7081071299312343,-13918.0,0.34304725573947187,-23.02440443516828,False
premium_rolling_z,VEV_4000,20,1.5,3,3,1936,-7.198670096033806,-7.699391171993912,-13952.0,0.1502767110986852,-31.400253146994988,False
premium_rolling_z,VEV_4000,1,1.5,3,3,1937,-7.223821648071044,-7.696048632218845,-14010.5,0.1471381052789059,-40.38477090896038,False
premium_rolling_z,VEV_5200,100,1.5,3,3,8947,-1.578896468975297,-1.6759167492566898,-14112.0,0.3847891363862899,-17.173940347945454,False
premium_rolling_z,VEV_4000,10,1.5,3,3,1937,-7.275559102105885,-7.875379939209727,-14113.0,0.14551369016306567,-36.87645276871252,False
premium_rolling_z,VEV_4000,5,1.5,3,3,1937,-7.295594864947627,-7.906534954407295,-14152.0,0.14713569395775658,-38.80483779937881,False
premium_rolling_z,VEV_5300,50,1.0,3,3,16249,-0.8793775496754811,-1.0376641326883207,-14380.5,0.3032362381079832,-28.5747662448248,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,50,1.5,3,3,9405,-1.53759208370773,-1.6715552523874488,-14404.0,0.3462561513710871,-23.456851163191185,False
premium_rolling_z,VEV_5100,1,1.5,3,3,7400,-1.954054269027253,-2.0253769768297167,-14469.5,0.019216583862077193,-109.69823814164423,False
premium_rolling_z,VEV_5300,100,1.0,3,3,16145,-0.8886685967515674,-1.1772932592077832,-14512.5,0.35996623507324266,-23.99386048969458,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.0,3,3,16231,-0.892520804321239,-1.0431108811864114,-14571.0,0.3016158699424009,-28.88979344412798,False
premium_rolling_z,VEV_5100,5,1.5,3,3,7396,-1.973983910092236,-2.090747330960854,-14591.5,0.10254386812428085,-58.91014352866057,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,100,1.5,3,3,9351,-1.5687623359872198,-1.809143222506394,-14638.5,0.38665714878403284,-18.720943528037214,False
premium_rolling_z,VEV_5100,10,1.5,3,3,7393,-1.9914595562037085,-2.18179795282599,-14682.0,0.1745478783496758,-42.00879496414433,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.0,3,3,16126,-0.9160125047189629,-1.1836947094535992,-14925.5,0.35671632815703064,-24.208058119123987,False
premium_rolling_z,VEV_5100,20,1.5,3,3,7389,-2.0589256017913846,-2.331032947462155,-15112.0,0.24937410042105393,-30.7327636860404,False
premium_rolling_z,VEV_5300,20,1.0,3,3,16324,-0.9436743925753276,-1.0922138191818493,-15489.5,0.20048163380761275,-50.01829996321511,False
premium_rolling_z,VEV_5300,1,1.0,3,3,16378,-0.9533118338801749,-1.0196162412198047,-15656.5,0.0030978631527943845,-145.68861496846012,False
premium_rolling_z,VEV_5300,5,1.0,3,3,16366,-0.9557392283016485,-1.034373392765301,-15690.0,0.053039620388540654,-88.46378972611303,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.0,3,3,16303,-0.9589572314111147,-1.1062789500772001,-15720.5,0.19837865871419025,-50.92076895599621,False
premium_rolling_z,VEV_5300,10,1.0,3,3,16351,-0.9589862395312986,-1.0689773507206588,-15745.0,0.12109423080691872,-68.3679139289244,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,1,1.0,3,3,16356,-0.9606220441785509,-1.0294117647058822,-15750.5,0.0027383064780250777,-147.96809253557302,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,1.0,3,3,16344,-0.9628509905235539,-1.0441478439425051,-15783.5,0.052419879160291095,-89.77024143163521,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.0,3,3,16329,-0.9688564465672695,-1.0791231375235486,-15885.0,0.12076410828735229,-69.30723536183005,False
premium_rolling_z,VEV_4500,100,1.0,3,3,2710,-6.207421069483636,-6.787725225225225,-16800.5,0.2561331118064946,-21.363950565653948,False
premium_rolling_z,VEV_4500,50,1.0,3,3,2722,-6.180005994894742,-6.565582959641255,-16806.5,0.18488450061937836,-27.240528510137825,False
premium_rolling_z,VEV_4500,20,1.0,3,3,2735,-6.202982381506003,-6.462719298245614,-16958.5,0.1157098261611133,-36.856023061545145,False
premium_rolling_z,VEV_4500,1,1.0,3,3,2738,-6.2135609405394066,-6.49671772428884,-17007.5,0.08714486785819175,-57.47692548243526,False
premium_rolling_z,VEV_4500,5,1.0,3,3,2738,-6.229460641046406,-6.547045951859956,-17049.5,0.09377691759238453,-51.18939086027625,False
premium_rolling_z,VEV_4500,10,1.0,3,3,2738,-6.251896728398677,-6.612691466083151,-17110.0,0.09631398669318368,-46.72904658949738,False
premium_rolling_z,VEV_5100,50,1.5,3,3,7350,-2.3478591198337004,-2.4120675453047777,-17255.0,0.31373112758680327,-22.301820908081837,False
premium_rolling_z,VEV_5100,100,1.5,3,3,7304,-2.4308050820655667,-2.4665170220725776,-17771.5,0.3674097509848268,-16.613006858654394,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,1.5,3,3,7542,-2.3917970441130314,-2.962860310421286,-18133.0,0.38827926255539014,-17.117364496583257,False
price_wing_VEV_4500_VEV_5100,VEV_5000,100,1.5,3,3,7542,-2.3917970441130314,-2.962860310421286,-18133.0,0.38827926255539014,-17.117364496583257,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,1.5,3,3,7596,-2.4135156583822064,-2.7543024533138043,-18390.5,0.3283460068945368,-23.368298561779916,False
price_wing_VEV_4500_VEV_5100,VEV_5000,50,1.5,3,3,7596,-2.4135156583822064,-2.7543024533138043,-18390.5,0.3283460068945368,-23.368298561779916,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,1.5,3,3,7623,-2.681795572250477,-3.038069216757741,-20553.0,0.22515917304697095,-41.19504873400044,False
price_wing_VEV_4500_VEV_5100,VEV_5000,20,1.5,3,3,7623,-2.681795572250477,-3.038069216757741,-20553.0,0.22515917304697095,-41.19504873400044,False
premium_rolling_z,VEV_5200,10,1.0,3,3,15830,-1.3262824649959761,-1.473919968146526,-20961.0,0.2207705361382616,-53.111866747291266,False
premium_rolling_z,VEV_5200,20,1.0,3,3,15804,-1.3403981602811246,-1.514160351017152,-21119.5,0.2853928115280826,-39.27123991166663,False
premium_rolling_z,VEV_5200,5,1.0,3,3,15845,-1.3463448061410175,-1.4467979315831345,-21324.5,0.13892839669594062,-76.00068933595533,False
premium_rolling_z,VEV_5200,100,1.0,3,3,15636,-1.3792589954483123,-1.6125580456289117,-21427.5,0.397224531434699,-19.868581835700024,False
premium_rolling_z,VEV_5200,1,1.0,3,3,15857,-1.3517544508123531,-1.403794762159273,-21446.5,0.017210970499654307,-145.83993516898326,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,10,1.5,3,3,7635,-2.8033429749243592,-2.9683751363140676,-21450.0,0.13739829487907565,-56.18587977468429,False
price_wing_VEV_4500_VEV_5100,VEV_5000,10,1.5,3,3,7635,-2.8033429749243592,-2.9683751363140676,-21450.0,0.13739829487907565,-56.18587977468429,False
premium_rolling_z,VEV_4000,100,1.0,3,3,2690,-8.014057354440284,-8.31772575250836,-21556.5,0.2148170674953868,-26.007016741265993,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,5,1.5,3,3,7639,-2.835331895242484,-2.9010170722847803,-21671.5,0.06200679008411212,-75.33307758481163,False
price_wing_VEV_4500_VEV_5100,VEV_5000,5,1.5,3,3,7639,-2.835331895242484,-2.9010170722847803,-21671.5,0.06200679008411212,-75.33307758481163,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,1,1.5,3,3,7643,-2.8509988450772066,-2.917686787674124,-21785.5,0.004545490596742445,-147.02753963842795,False
price_wing_VEV_4500_VEV_5100,VEV_5000,1,1.5,3,3,7643,-2.8509988450772066,-2.917686787674124,-21785.5,0.004545490596742445,-147.02753963842795,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,10,1.0,3,3,16220,-1.3446578259319537,-1.4879171461449943,-21798.0,0.21789420016030717,-54.63547334975095,False
