signal,x_product,y_product,beta,horizon,threshold,day,count,mean_edge,total_edge,hit_rate,t_stat
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,1,2.5,1,2,-0.7988716570437694,-1.5977433140875388,0.0,-7.083320474247191
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,1,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,1,2.5,3,1814,-0.9566018168040825,-1735.2756956826056,0.0,-126.26191455587559
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.0,1,3791,-1.079379852489148,-4091.9290207863605,0.0002637826431020839,-182.12282442090904
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.0,2,3063,-1.0208119206007102,-3126.7469127999757,0.0009794319294809011,-154.5495285850123
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.0,3,5834,-0.9309450492250866,-5431.133417179155,0.0029139526911210146,-193.0237870610404
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.5,1,2214,-1.102033998597051,-2439.903272893871,0.0,-142.49913419244433
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.5,2,976,-0.9528126241383064,-929.945121158987,0.0010245901639344263,-79.36163613632093
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,1.5,3,4078,-0.9387826876697568,-3828.3558003172684,0.002697400686611084,-162.58428639818902
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.0,1,448,-0.9520882317451849,-426.53552782184283,0.0,-56.62528504860777
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.0,2,18,-0.508040477691076,-9.144728598439368,0.0,-9.869576069005115
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.0,3,3094,-0.9316919853383683,-2882.6550026369114,0.0029088558500323207,-139.9477683894445
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.5,1,2,-0.7546985284351829,-1.5093970568703658,0.0,-3.666666666666667
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,5,2.5,3,1814,-0.9338475238632752,-1693.9994082879812,0.0033076074972436605,-104.79144870026784
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.0,1,3791,-1.07845016290017,-4088.404567554544,0.0005275652862041678,-181.32712950655204
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.0,2,3060,-1.0157423747489653,-3108.171666731834,0.0,-150.34574122968968
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.0,3,5829,-0.9235882481668987,-5383.595898564852,0.006347572482415509,-179.5644932493785
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.5,1,2214,-1.0985106131259443,-2432.102497460841,0.0,-142.3953905110653
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.5,2,976,-0.9478321982028073,-925.0842254459399,0.0,-77.82489874382976
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,1.5,3,4073,-0.9311162952852681,-3792.4366706968967,0.005401424011784925,-151.67343052374636
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.0,1,448,-0.9588181901566958,-429.5505491901997,0.0,-57.25605478149264
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.0,2,18,-0.5253751474690397,-9.456752654442715,0.0,-9.740455804817989
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.0,3,3089,-0.922681914697433,-2850.1644345003706,0.005503399158303658,-130.74676396222696
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.5,1,2,-0.8233074855656541,-1.6466149711313083,0.0,-3.0000000000000004
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,10,2.5,3,1813,-0.9173395813617383,-1663.1366610088317,0.00441257584114727,-97.85353528701727
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.0,1,3791,-1.0742276594224127,-4072.397056870366,0.0010551305724083356,-176.07829901164183
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.0,2,3060,-1.0149290345560877,-3105.6828457416286,0.000326797385620915,-151.5773996613899
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.0,3,5819,-0.9193658142040355,-5349.789672853282,0.015122873345935728,-168.98396286473246
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.5,1,2214,-1.0922016222961413,-2418.134391763657,0.0009033423667570009,-138.21640198232407
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.5,2,976,-0.9417867368163109,-919.1838551327194,0.0,-79.43585069508721
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,1.5,3,4063,-0.9233460901084409,-3751.5551641105953,0.016244154565591928,-141.48823324999333
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.0,1,448,-0.9515091039176082,-426.2760785550885,0.002232142857142857,-56.02495374871062
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.0,2,18,-0.4664776426575912,-8.396597567836642,0.0,-8.617014449060957
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.0,3,3079,-0.9174290788568784,-2824.7641338003286,0.015914257875933743,-123.50564620324458
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.5,1,2,-0.7105253998265965,-1.421050799653193,0.0,-2.842101599306386
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,20,2.5,3,1807,-0.9145769249404505,-1652.640503367394,0.00996126175982291,-94.3035980825949
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.0,1,3791,-1.0628800390266515,-4029.3782279500356,0.0021102611448166712,-163.3237415163449
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.0,2,3038,-1.0075083568618513,-3060.8103881463044,0.002304147465437788,-142.40646785359823
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.0,3,5789,-0.9133573081500282,-5287.425456880514,0.04007600621869062,-142.60542670673772
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.5,1,2214,-1.075487169566045,-2381.1285934192238,0.0013550135501355014,-128.60113607318348
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.5,2,976,-0.8989907877142362,-877.4150088090946,0.0030737704918032786,-74.29897498001544
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,1.5,3,4033,-0.9097010213919554,-3668.824219273756,0.045871559633027525,-117.73566674045794
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.0,1,448,-0.8757753969752222,-392.34737784489954,0.006696428571428571,-50.16111078816483
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.0,2,18,-0.3862766616143798,-6.952979909058836,0.0,-11.654837352485917
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.0,3,3049,-0.8873670368734414,-2705.582095427123,0.0465726467694326,-100.62020780353477
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.5,1,2,-0.6024418425227217,-1.2048836850454434,0.0,-3.321232586749319
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,50,2.5,3,1791,-0.8837775715793216,-1582.845630698565,0.038525963149078725,-78.53865949755055
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.0,1,3791,-1.0437791107923615,-3956.9666090138426,0.006067000791347929,-149.4407107104263
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.0,2,2988,-0.9939318186036599,-2969.868273987736,0.0023427041499330657,-137.7063180107303
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.0,3,5739,-0.9116857898169846,-5232.164747759674,0.055758843004007665,-123.73391934458552
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.5,1,2214,-1.0499354023803562,-2324.556980870109,0.005420054200542005,-118.48041579454679
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.5,2,971,-0.8903032866523094,-864.4844913393924,0.003089598352214212,-70.93028455119325
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,1.5,3,3983,-0.9111220599151032,-3628.999164641856,0.0660306301782576,-100.74214513526269
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.0,1,448,-0.8045395055872041,-360.43369850306743,0.011160714285714286,-49.15073710441697
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.0,2,18,-0.27433103003899917,-4.937958540701985,0.1111111111111111,-4.391685843260249
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.0,3,2999,-0.8596743294006817,-2578.1633138726443,0.0756918972990997,-83.95104814852715
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.5,1,2,-0.35714037095790463,-0.7142807419158093,0.5,-0.7509825011582896
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,100,2.5,3,1758,-0.8215206589884994,-1444.233318501782,0.08361774744027303,-61.669657292838146
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.0,1,3791,-0.9914732868999425,-3758.675230637682,0.04431548404115009,-114.01335974106813
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.0,2,2872,-0.9466339359308679,-2718.7326639934527,0.013579387186629526,-123.04924739230233
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.0,3,5589,-0.9052009475772265,-5059.168096009119,0.13258185721953838,-86.94583484686459
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.5,1,2214,-0.9732394082290928,-2154.7520498192116,0.04245709123757904,-89.91260582251975
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.5,2,970,-0.8573124746432683,-831.5931004039703,0.01443298969072165,-68.39169154369432
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,1.5,3,3833,-0.8882405164826792,-3404.6258996781094,0.16070962692408036,-67.61289059481615
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.0,1,448,-0.5840389462915249,-261.64944793860315,0.125,-24.83741670526797
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.0,2,18,-0.34043449207725424,-6.127820857390576,0.1111111111111111,-6.356751866323645
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.0,3,2849,-0.7945179487976811,-2263.5816361245934,0.1769041769041769,-53.31709359200687
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.5,1,2,0.3251938582575944,0.6503877165151888,1.0,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.5,2,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5400,0.2744358285218847,250,2.5,3,1625,-0.6492316688472322,-1055.0014618767523,0.2523076923076923,-30.46469989870845
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.0,1,3437,-0.7554516642868535,-2596.4873701539154,0.0008728542333430317,-169.49496608642863
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.0,2,2506,-0.7123620326156112,-1785.1792537347214,0.0011971268954509178,-172.01158240402654
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.0,3,8488,-0.6903475392141866,-5859.669912850016,0.001531573986804901,-340.21643324555123
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.5,1,1775,-0.7290566967107444,-1294.0756366615713,0.0011267605633802818,-123.77063045791445
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.5,2,1513,-0.7415573277232546,-1121.9762368452841,0.0006609385327164573,-125.14926773012066
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,1.5,3,7178,-0.6941664112350235,-4982.726499844999,0.0018110894399554194,-297.5436952097069
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.0,1,260,-0.605203022428722,-157.35278583146774,0.007692307692307693,-51.88612938857776
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.0,2,746,-0.7423875419822994,-553.8211063187954,0.0013404825737265416,-81.81853648101057
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.0,3,4698,-0.6923834229727868,-3252.8173211261524,0.002767134951042997,-228.59763748765644
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.5,2,131,-0.5897682434333757,-77.25963988977222,0.007633587786259542,-36.391629166727014
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,1,2.5,3,2399,-0.6844532559283375,-1642.0033609720817,0.004585243851604835,-160.97969055855523
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.0,1,3437,-0.7422407775406317,-2551.081552407151,0.016293279022403257,-135.1842571618405
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.0,2,2502,-0.6945892888401842,-1737.8624006781408,0.014788169464428458,-130.41076943760393
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.0,3,8484,-0.6879183073498226,-5836.298919555895,0.009547383309759547,-250.19612437458414
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.5,1,1775,-0.683031579879358,-1212.3810542858605,0.021971830985915493,-93.08323789260984
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.5,2,1509,-0.7295592852630769,-1100.904961461983,0.011928429423459244,-100.00387807512986
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,1.5,3,7174,-0.6872877224053104,-4930.602120535697,0.011290772233063842,-220.79494797255796
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.0,1,260,-0.46454427095448675,-120.78151044816656,0.1,-27.751293249136843
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.0,2,744,-0.7054977272567429,-524.8903090790167,0.013440860215053764,-67.14055074956366
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.0,3,4698,-0.672874927172526,-3161.166407856527,0.016389953171562367,-168.12544474090132
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.5,2,131,-0.4749943608855466,-62.2242612760066,0.04580152671755725,-22.34394651502193
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,5,2.5,3,2399,-0.6615322353963788,-1587.015832715913,0.020008336807002917,-117.3744545441621
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.0,1,3437,-0.734155144984258,-2523.2912333108948,0.022694210066918824,-121.70554943588648
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.0,2,2497,-0.686658862679182,-1714.5871801099174,0.014417300760913096,-112.50032960220624
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.0,3,8479,-0.6848436750491016,-5806.789520741332,0.01191178204977002,-211.4275394323673
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.5,1,1775,-0.6623544685769117,-1175.6791817240182,0.029859154929577466,-80.23129864244692
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.5,2,1504,-0.7154844591497158,-1076.0886265611725,0.014627659574468085,-85.22115855350295
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,1.5,3,7169,-0.6802922572831972,-4877.015192463241,0.01408843632305761,-187.25025935027412
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.0,1,260,-0.401653065129194,-104.42979693359044,0.1,-22.367408550082327
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.0,2,739,-0.6759430887267899,-499.52194256909775,0.02029769959404601,-55.98814251931143
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.0,3,4698,-0.6544686977699103,-3074.693942123039,0.02064708386547467,-141.19444072777637
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.5,2,131,-0.40776161090562973,-53.4167710286375,0.07633587786259542,-17.947951941899976
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,10,2.5,3,2399,-0.6387550003934801,-1532.3732459439589,0.024593580658607752,-98.66703205883451
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.0,1,3437,-0.720680860044555,-2476.9801159731355,0.029677043933663078,-111.45855706195574
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.0,2,2487,-0.677770528565703,-1685.6153045429032,0.015681544028950542,-100.26688314988571
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.0,3,8469,-0.6804938805876513,-5763.102674696818,0.030936356122328493,-174.89141856024546
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.5,1,1775,-0.6378046236244708,-1132.1032069334356,0.03436619718309859,-74.04071053401137
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.5,2,1494,-0.7074187717969947,-1056.8836450647102,0.013386880856760375,-78.02413436207549
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,1.5,3,7159,-0.6692554577263957,-4791.199821863267,0.03645760581086744,-154.03893496664688
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.0,1,260,-0.32934261044839536,-85.6290787165828,0.13076923076923078,-18.254842689972
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.0,2,730,-0.6460138479695602,-471.59010901777896,0.02054794520547945,-49.41853671684695
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.0,3,4698,-0.6249231525423194,-2935.8889706438167,0.05172413793103448,-113.20803306103738
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.5,2,131,-0.3067138920078597,-40.17951985302962,0.06870229007633588,-15.444709238734468
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,20,2.5,3,2399,-0.5996513593425621,-1438.5636110628066,0.06752813672363485,-76.65881669631192
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.0,1,3437,-0.7091222868558716,-2437.253299923631,0.024148967122490542,-108.71476480548704
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.0,2,2457,-0.6751018068723212,-1658.7251394852933,0.02849002849002849,-90.88903710389441
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.0,3,8439,-0.6701820118161882,-5655.665997716812,0.06304064462614054,-138.2081361651267
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.5,1,1775,-0.6163079402537128,-1093.9465939503402,0.027042253521126762,-71.96119099463921
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.5,2,1464,-0.7124485501156792,-1043.0246773693543,0.020491803278688523,-72.797611406706
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,1.5,3,7129,-0.6376722490658114,-4545.96546359017,0.07224014588301304,-120.93133396876868
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.0,1,260,-0.3272054616041711,-85.07342001708449,0.09615384615384616,-19.54191510575174
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.0,2,705,-0.6231520264335986,-439.322178635687,0.032624113475177303,-46.14098493757746
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.0,3,4681,-0.5729216085892882,-2681.846049806458,0.09634693441572313,-86.5375624300595
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.5,2,126,-0.3226964914529118,-40.659757923066884,0.12698412698412698,-13.935639372420946
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,50,2.5,3,2399,-0.5541525934228245,-1329.412071621356,0.11754897874114215,-58.034019875423304
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.0,1,3437,-0.6878826935621799,-2364.2528177732124,0.04218795461157986,-97.06861808277574
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.0,2,2407,-0.6836864037708951,-1645.6331738765443,0.04279185708350644,-83.22208089079032
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.0,3,8389,-0.6632775044039723,-5564.234984444924,0.09297890094170938,-119.98760097140514
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.5,1,1775,-0.5898452036839976,-1046.9752365390957,0.04507042253521127,-63.594650795329905
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.5,2,1414,-0.7278447791440676,-1029.1725177097117,0.02050919377652051,-66.66725745201857
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,1.5,3,7079,-0.61984451473256,-4387.879319791792,0.10693600791072186,-101.84337622176166
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.0,1,260,-0.2377734858415207,-61.82110631879538,0.18076923076923077,-13.772197856945017
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.0,2,661,-0.6145398808421941,-406.21086123669033,0.04084720121028744,-39.85915805611036
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.0,3,4644,-0.5550904526378498,-2577.8400620501748,0.14147286821705427,-71.4215171263152
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.5,2,112,-0.24829536357170298,-27.809080720030735,0.1875,-10.442400734044618
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,100,2.5,3,2399,-0.47314600967921255,-1135.077277220431,0.17507294706127552,-44.993331096898785
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.0,1,3437,-0.6612998429438212,-2272.8875601979134,0.055280768111725345,-87.68299092817027
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.0,2,2257,-0.7259510515539016,-1638.471523357156,0.04164820558263181,-84.79897727655417
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.0,3,8239,-0.6542182790808627,-5390.104401347228,0.15657239956305377,-89.86449682483384
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.5,1,1775,-0.5196721461282474,-922.4180593776392,0.07830985915492958,-55.05315487343933
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.5,2,1264,-0.7629676829770188,-964.3911512829517,0.02531645569620253,-70.68883348632357
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,1.5,3,6929,-0.5819281896700836,-4032.1804262240094,0.1842978784817434,-73.02707156759625
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.0,1,260,-0.1811197897281498,-47.09114532931895,0.22692307692307692,-9.9311468597323
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.0,2,573,-0.6223458485763907,-356.6041712342719,0.04537521815008726,-44.27530250235301
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.0,3,4496,-0.4570361749412499,-2054.8346425358595,0.26178825622775803,-43.682404050967506
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.5,1,0,,0.0,,
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.5,2,88,-0.2302526212343424,-20.26223066862213,0.25,-8.246666118463741
pair_train_d12,VEV_5200,VEV_5500,0.12278883663964968,250,2.5,3,2285,-0.2758141578711719,-630.2353507356279,0.3702407002188184,-18.477863574819246
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.0,1,3836,-4.5400058097697285,-17415.462286276677,0.005213764337851929,-218.80193704612617
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.0,2,3586,-4.73621136169418,-16984.05394303533,0.0011154489682097045,-243.0547349547277
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.0,3,9690,-4.48073780096584,-43418.34929135899,0.0007223942208462332,-401.742767081367
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.5,1,606,-4.237176374254097,-2567.728882797983,0.01155115511551155,-77.84226417173612
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.5,2,1601,-4.806618869111337,-7695.396809447251,0.0012492192379762648,-164.89025410931825
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,1.5,3,8934,-4.496594261840043,-40172.573135278944,0.0007835236176404746,-385.9269679991749
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.0,1,110,-4.2447272819737325,-466.92000101711056,0.01818181818181818,-37.04957684059199
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.0,2,433,-4.637589023914612,-2008.0760473550267,0.004618937644341801,-80.00191405683685
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.0,3,6765,-4.489081717741306,-30368.637820519936,0.0008869179600886918,-333.4667954382813
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.5,1,4,-3.941871665912651,-15.767486663650605,0.0,-8.40657055492633
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.5,2,0,,0.0,,
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,1,2.5,3,3939,-4.498395677360063,-17719.180573121288,0.0007616146230007616,-258.8697388669641
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.0,1,3836,-4.522251994435025,-17347.358650652754,0.005474452554744526,-209.2919315300821
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.0,2,3582,-4.732199660270692,-16950.73918308962,0.0005583472920156337,-236.57978445795032
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.0,3,9686,-4.4814191372540755,-43407.02576344297,0.0013421432996076812,-365.6519740540235
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.5,1,606,-4.1709212788473575,-2527.578294981499,0.009900990099009901,-72.35490005911186
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.5,2,1597,-4.803199928011884,-7670.7102850349775,0.0006261740763932373,-161.95533443282784
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,1.5,3,8930,-4.493758296330144,-40129.26158622819,0.0013437849944008958,-354.8764691255348
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,2.0,1,110,-4.101810413241165,-451.1991454565282,0.01818181818181818,-35.50186384606428
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,2.0,2,429,-4.655973234043803,-1997.4125174047915,0.002331002331002331,-81.52930256566461
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,2.0,3,6761,-4.473395902193259,-30244.629694728625,0.001183256914657595,-309.65605727047995
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,2.2558288878835353,5,2.5,1,4,-4.0988502768980934,-16.395401107592374,0.0,-24.01763804780881
