signal,x_product,y_product,horizon,threshold,beta,days,live_days,total_count,mean_of_days,min_day_edge,total_edge,mean_hit_rate,min_t_stat,consistent
pair_train_d12,VEV_5100,VEV_5000,1,2.5,1.1159660155899627,3,2,3354,-4.898669725737298,-5.204062758824659,-17445.264702105284,0.0,-415.10668463499127,False
pair_all_days_probe,VEV_5400,VELVETFRUIT_EXTRACT,10,1.5,3.396343937389213,3,3,3985,-4.422165699336128,-4.556064721879091,-17448.195726387377,0.01828528713334412,-90.11676186156876,False
pair_train_d1,VEV_4000,VEV_5500,5,2.5,0.07390717086546582,3,3,13552,-0.9205733869959781,-1.2886180995717744,-17459.432267187665,0.00015896938990001526,-492.5507580951608,False
pair_train_d12,VEV_4500,VEV_5500,1,1.0,0.05992713184033402,3,3,17270,-1.0213329337886419,-1.0626601373521019,-17488.421079113854,9.485866059571239e-05,-546.2774264398713,False
pair_train_d12,VEV_5300,VEV_5100,20,2.5,1.9890406708198924,3,2,4620,-4.03005387875091,-4.281698696022916,-17506.578827486937,0.0011061946902654867,-224.48591062485318,False
pair_train_d1,VEV_4000,VEV_5500,1,2.5,0.07390717086546582,3,3,13560,-1.019025797669703,-1.3048213924201744,-17537.635963153734,0.0,-645.8726784941533,False
pair_all_days_probe,VEV_5300,VEV_5000,1,1.5,1.6869088715697071,3,3,3869,-4.645531552989282,-5.049704370954697,-17551.92718449617,0.0012822754560820656,-231.63952062850166,False
pair_all_days_probe,VEV_5100,VEV_5300,250,1.0,0.5275654128056456,3,3,9849,-1.9726942081659662,-2.417370076787836,-17557.923785720057,0.06252927213952643,-124.71470379303655,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_5100,250,1.5,0.8758685217239218,3,2,4668,-3.7465926286872597,-4.198336035108838,-17572.215177493697,0.008217731930256005,-237.02943820044788,False
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,20,2.5,2.2558288878835353,3,2,3924,-3.712845750307113,-4.480905390759807,-17576.92827621786,0.0016581632653061224,-196.97926944166707,False
pair_train_d12,VEV_5100,VEV_5400,50,1.0,0.19332765584893355,3,3,17269,-1.0341434217081815,-1.0817814307073612,-17580.90979202887,0.011894645296315084,-201.6856771611686,False
pair_train_d12,VEV_5100,VEV_5300,250,2.0,0.4512797698757717,3,2,9563,-1.7211690089912657,-1.8454930544313228,-17602.450182713917,0.01157366579631455,-239.64569337797295,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,5,2.0,0.16285779088078275,3,3,17315,-0.8648852159733845,-1.0381404721886944,-17650.37502375024,0.0008649990081930877,-274.8416114353705,False
pair_train_d12,VEV_5100,VEV_5400,20,1.0,0.19332765584893355,3,3,17309,-1.0389803248310634,-1.0955193583748144,-17653.800720297568,0.0046825918202688084,-226.01953421526142,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,10,2.0,0.16285779088078275,3,3,17305,-0.8368710514075253,-1.0370228195418425,-17654.30357897822,0.0022498660686383043,-252.87590970797942,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,20,2.0,0.16285779088078275,3,3,17285,-0.8067018331861199,-1.0328782223044881,-17654.844957975838,0.04097275819409765,-235.19724556349976,False
pair_train_d12,VEV_5100,VEV_5300,50,2.0,0.4512797698757717,3,2,9892,-1.855126629955532,-1.930078714528992,-17656.55651203159,0.00046982668615577365,-325.5146427901458,False
pair_train_d12,VEV_5100,VEV_5300,20,2.0,0.4512797698757717,3,2,9927,-1.870266019123171,-1.967968011180106,-17658.576967618854,0.0,-362.64779803079375,False
pair_train_d12,VEV_5100,VEV_5300,10,2.0,0.4512797698757717,3,2,9937,-1.890799120687918,-2.012283060922609,-17659.19170203345,0.0001039717196922437,-384.23084167694344,False
pair_train_d12,VEV_5100,VEV_5300,5,2.0,0.4512797698757717,3,2,9942,-1.8945762815243397,-2.020956880422114,-17660.032298770093,0.0,-393.2623061894295,False
pair_train_d12,VEV_5100,VEV_5300,1,2.0,0.4512797698757717,3,2,9946,-1.8959013396209685,-2.0244541348517187,-17660.06530586233,0.0,-414.71131167470844,False
pair_train_d12,VEV_5100,VEV_5300,100,2.0,0.4512797698757717,3,2,9825,-1.8155036098105906,-1.8344538305759062,-17662.393478504426,0.0010495382031905961,-294.68799341972345,False
pair_train_d12,VEV_5300,VEV_5100,10,2.5,1.9890406708198924,3,2,4637,-4.057365748249969,-4.316540547403213,-17667.674837980314,0.00011037527593818985,-256.52301863294736,False
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,10,2.5,2.2558288878835353,3,2,3934,-4.2480245209159255,-4.493134597890084,-17674.030627483793,0.0010178117048346056,-223.47621932977037,False
pair_train_d12,VEV_5400,VEV_5200,1,1.5,3.1611771186439555,3,3,5350,-3.3325040247494138,-3.5213727949326854,-17677.109788558948,0.0008293081660595655,-166.62142026754125,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,1,2.0,0.16285779088078275,3,3,17323,-0.8786185168045492,-1.0436345022921885,-17681.58647305842,0.00034889971523791003,-329.6804159770844,False
pair_train_d12,VEV_5100,VEV_5400,10,1.0,0.19332765584893355,3,3,17319,-1.0411725684877557,-1.098880771656675,-17688.08601301301,0.001656244490550211,-245.01779351800508,False
pair_train_d1,VEV_5400,VEV_5200,50,2.5,3.0720006023097297,3,2,5809,-3.0667874931080044,-3.26567139804308,-17689.870571260235,0.03438512404029645,-128.25589760857088,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,100,2.5,1.508235796796934,3,1,3946,-4.487882209910716,-4.487882209910716,-17709.183200307685,0.002280790674100355,-261.01057215828865,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,50,2.0,0.16285779088078275,3,3,17226,-0.7759647640177344,-1.0298606101794296,-17712.19307319577,0.046589589417610704,-218.9138882021935,False
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,5,2.5,2.2558288878835353,3,2,3939,-4.298718241765268,-4.498586206632444,-17718.33212420626,0.00025412960609911054,-244.01696392398227,False
pair_all_days_probe,VEV_5200,VEV_5000,50,1.5,1.2453599078493036,3,3,4127,-4.311489958828955,-4.433513496007674,-17719.76814114891,0.0015323965236091772,-158.61001316640863,False
pair_train_d12,VEV_5100,VEV_5400,5,1.0,0.19332765584893355,3,3,17326,-1.043966507293754,-1.1022730682355104,-17733.444871838645,0.00036102602034955214,-265.22843137158037,False
pair_train_d12,VEV_5200,VEV_5000,250,2.5,1.4309409845330434,3,1,3655,-4.852223089466646,-4.852223089466646,-17734.87539200059,0.0008207934336525308,-244.78156017042363,False
pair_train_d12,VEV_5300,VELVETFRUIT_EXTRACT,1,2.5,2.2558288878835353,3,2,3943,-4.220133671636357,-4.498395677360063,-17734.94805978494,0.0003808073115003808,-258.8697388669641,False
pair_train_d12,VEV_5300,VEV_5100,5,2.5,1.9890406708198924,3,2,4646,-4.078005395928595,-4.347266111363339,-17755.203664400942,0.00011025358324145535,-273.34189991545986,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,50,2.5,1.508235796796934,3,1,3996,-4.444713097524027,-4.444713097524027,-17761.073537706012,0.001001001001001001,-267.74815321888576,False
pair_all_days_probe,VEV_5200,VEV_5300,20,1.0,0.6725594622814337,3,3,9892,-1.8337242873401742,-1.9526382262981217,-17763.382091791107,0.001790476078121284,-237.40389457736146,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,10,2.5,1.508235796796934,3,1,4036,-4.408705848729733,-4.408705848729733,-17793.536805473203,0.002477700693756194,-285.0112479061061,False
pair_train_d12,VEV_5100,VEV_5400,1,1.0,0.19332765584893355,3,3,17330,-1.0484702205816938,-1.1075651095334604,-17797.45428421901,0.00022091114468833733,-322.6723783057578,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,20,2.5,1.508235796796934,3,1,4026,-4.422357424673618,-4.422357424673618,-17804.410991735986,0.0007451564828614009,-286.0762078064238,False
pair_train_d12,VEV_5300,VEV_5100,1,2.5,1.9890406708198924,3,2,4651,-4.10641585919632,-4.395290670819892,-17820.09137006453,0.0,-298.28529706958085,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,5,2.5,1.508235796796934,3,1,4041,-4.412923785110952,-4.412923785110952,-17832.62501563336,0.0007423904974016332,-296.5170593966646,False
pair_train_d12,VEV_5200,VELVETFRUIT_EXTRACT,1,2.5,1.508235796796934,3,1,4045,-4.411769137314006,-4.411769137314006,-17845.606160435153,0.00024721878862793575,-299.6537701560437,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,100,2.0,0.16285779088078275,3,3,17126,-0.7319945263093716,-1.0531182922380837,-17849.945107672615,0.08774117305196362,-208.40797957952833,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,250,2.5,1.1862096142669807,3,2,3710,-3.734312724401695,-4.869152075248229,-17878.440545632096,0.006648828891817033,-227.621752604813,False
pair_all_days_probe,VEV_5400,VELVETFRUIT_EXTRACT,5,1.5,3.396343937389213,3,3,3990,-4.511373422620363,-4.587973086836367,-17906.460790926663,0.013001903879404324,-109.3084340741214,False
pair_all_days_probe,VEV_5200,VEV_5300,10,1.0,0.6725594622814337,3,3,9914,-1.8433292263836096,-1.9562564962340474,-17918.7946616424,0.0011411222877774488,-247.41865338774642,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5300,250,2.0,0.35437374126576837,3,2,9420,-0.7785796313241405,-1.9115983229470688,-17955.137342346734,0.3721192239891547,-274.89447764362745,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,250,2.5,0.8213241967304565,3,2,4627,-2.689092277563323,-3.904854549558105,-17968.06949450178,0.0007631923244657653,-229.17855132675723,False
pair_all_days_probe,VEV_5400,VEV_5300,250,1.0,2.160013182429105,3,3,9131,-1.8528668287949166,-2.290796078855581,-17975.562429729194,0.0827108826345465,-150.55601602156332,False
pair_all_days_probe,VEV_5200,VEV_5300,5,1.0,0.6725594622814337,3,3,9924,-1.8504674131032959,-1.9662783770504924,-18000.966370556554,0.0016058845987404677,-248.94041899960416,False
pair_all_days_probe,VEV_5100,VELVETFRUIT_EXTRACT,250,1.5,1.1004479143295547,3,2,4568,-3.982943028076247,-4.548284182513483,-18006.390488979134,0.019923878900001926,-206.97949083079016,False
pair_train_d1,HYDROGEL_PACK,VEV_4000,10,2.5,0.07099826937418023,3,3,1766,-10.10143710105982,-10.281679056965572,-18010.143595318135,0.009701204969849718,-109.92177309987177,False
pair_train_d1,VEV_5000,VEV_5500,250,1.0,0.08194623728772504,3,3,22851,-0.7620164103569197,-0.8467457975564806,-18066.694850077114,0.06133074934598368,-189.5142602787771,False
pair_train_d1,VEV_5000,VEV_5500,100,1.0,0.08194623728772504,3,3,23284,-0.7568862971140119,-0.820167014269311,-18082.216064142434,0.03378755531141634,-200.69731763582064,False
pair_train_d1,VEV_5000,VEV_5500,50,1.0,0.08194623728772504,3,3,23434,-0.7554122104616584,-0.8078737889630322,-18083.490103361884,0.0250102061532524,-210.6412595687077,False
pair_all_days_probe,VEV_5200,VEV_5300,1,1.0,0.6725594622814337,3,3,9933,-1.8581715380398947,-1.970044154612207,-18105.829488463136,0.0007449920402280482,-259.0640973522788,False
pair_train_d1,VEV_5000,VEV_5500,20,1.0,0.08194623728772504,3,3,23522,-0.761590498951688,-0.8034660862180989,-18187.4849965818,0.015202145208531595,-228.08408019189713,False
pair_train_d12,VEV_5200,VEV_5300,250,1.5,0.6210767727291715,3,3,10734,-1.720979074478423,-2.0176589383277097,-18211.46891130046,0.005217223389074201,-222.76324200088655,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_5400,250,2.0,0.16285779088078275,3,3,16826,-0.6081265285617792,-1.1232306917379178,-18258.47488313905,0.28655994928681344,-173.88359357181773,False
pair_all_days_probe,VEV_5400,VEV_5000,20,1.5,3.4505891240616364,3,3,3867,-4.883717728734892,-5.46535823342972,-18261.621896314304,0.02068415821202047,-81.59562583364796,False
pair_train_d1,VEV_5000,VEV_5500,10,1.0,0.08194623728772504,3,3,23552,-0.7684827340948709,-0.8030440557245688,-18282.488206717135,0.011889063937435043,-257.3497533209406,False
pair_train_d1,VEV_5500,VEV_5300,10,1.5,3.585520043856662,3,3,6928,-2.6173415083740745,-2.8246366756089794,-18290.349554923658,0.0167033687183438,-108.9191923059996,False
pair_train_d12,VEV_5300,VEV_5000,100,2.5,2.154090134110806,3,2,3771,-2.390010314919139,-4.8554798251734415,-18305.08348170854,0.5042440318302387,-142.13172869303617,False
pair_all_days_probe,VEV_5400,VELVETFRUIT_EXTRACT,1,1.5,3.396343937389213,3,3,3994,-4.599511799373033,-4.639174470362337,-18323.698434996364,0.001981131223740283,-144.90081322892033,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,100,2.5,1.1862096142669807,3,2,3860,-3.7667127904902378,-4.794221481582399,-18337.183493568944,0.0005293806246691371,-259.81764298207753,False
pair_train_d1,VEV_5000,VEV_5500,5,1.0,0.08194623728772504,3,3,23565,-0.775482755072257,-0.8037550494920868,-18376.11241125937,0.00983007421077715,-306.0729990275952,False
pair_train_d12,VEV_5300,VEV_5200,100,2.0,1.5615731707643798,3,3,6829,-2.5522534229574796,-3.3267447895061566,-18388.834866183355,0.014805676185463001,-196.64851550211472,False
pair_all_days_probe,VEV_5200,VEV_5000,20,1.5,1.2453599078493036,3,3,4147,-4.676786157071086,-5.129187428007268,-18422.36996439057,0.0010916678904210823,-203.2610869811967,False
pair_train_d12,VEV_5300,VEV_5000,50,2.5,2.154090134110806,3,2,3821,-2.892395156533093,-4.822519910733768,-18422.988329405325,0.00274869109947644,-177.19472069005397,False
pair_train_d1,HYDROGEL_PACK,VEV_4000,5,2.5,0.07099826937418023,3,3,1771,-10.345835216057631,-10.49582225867802,-18476.119279328064,0.01222241608337416,-142.459750304541,False
pair_all_days_probe,VEV_4000,VEV_5300,100,1.5,0.4291894949634404,3,2,3574,-4.896295362928283,-5.30964285369657,-18478.993180226524,0.0028281681072065746,-303.09341619785573,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,100,2.5,0.8213241967304565,3,2,4777,-2.780108193458175,-3.8912064740832686,-18497.183267684515,0.0005278716216216217,-272.50692031499136,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,50,2.5,1.1862096142669807,3,2,3910,-3.9141406850644733,-4.7780209372580895,-18540.38550331938,0.0007836990595611285,-272.6152764655214,False
pair_train_d12,VEV_5200,VEV_5000,100,2.5,1.4309409845330434,3,1,3805,-4.873442390643797,-4.873442390643797,-18543.44829639965,0.0,-335.86740507652354,False
pair_train_d1,VEV_5000,VEV_5500,1,1.0,0.08194623728772504,3,3,23577,-0.788196512058705,-0.8062278267508444,-18546.68347586949,0.001360349106700029,-424.7332579747351,False
pair_train_d12,VEV_5400,VEV_5300,250,1.0,2.04785734444215,3,3,10385,-1.75885432540876,-2.1907967257085117,-18557.004301630986,0.07787967253860552,-139.14690897222658,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,20,2.5,1.1862096142669807,3,2,3940,-3.964336974665955,-4.764032594416443,-18639.138340361704,0.0005184033177812338,-283.40939443719157,False
pair_train_d12,VEV_5200,VEV_5000,50,2.5,1.4309409845330434,3,1,3855,-4.838491233639383,-4.838491233639383,-18652.383705679822,0.0,-357.3563579600118,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,10,2.5,1.1862096142669807,3,2,3950,-3.938432078511048,-4.7613406019262445,-18672.338379768575,0.01271218503291548,-280.36691888902106,False
pair_all_days_probe,VEV_5200,VEV_5000,10,1.5,1.2453599078493036,3,3,4156,-4.72732782904031,-5.1773615687565515,-18683.177785117878,0.0009118765529361857,-233.80753549692753,False
pair_train_d1,VEV_5400,VEV_5200,20,2.5,3.0720006023097297,3,2,5864,-3.1997953628895446,-3.3233301369759887,-18686.51430895435,0.008323057953144267,-145.18209040189174,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,50,2.5,0.8213241967304565,3,2,4827,-2.843347895605982,-3.890112096688099,-18691.73642622472,0.0005223568742164647,-292.94855583201024,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,5,2.5,1.1862096142669807,3,2,3955,-3.9354171987412094,-4.760693417474361,-18693.19716623886,0.0002581977794990963,-284.97667079986974,False
pair_train_d12,VEV_5100,VELVETFRUIT_EXTRACT,1,2.5,1.1862096142669807,3,2,3959,-3.9853523717989705,-4.755392128654201,-18700.310917217725,0.012968916121970092,-283.9456462727374,False
pair_train_d12,VEV_5300,VEV_5000,20,2.5,2.154090134110806,3,2,3851,-3.412891909075802,-4.8635134158191855,-18726.488921306194,0.00025974025974025974,-233.68949374861867,False
pair_train_d12,VEV_5200,VEV_5000,20,2.5,1.4309409845330434,3,1,3885,-4.829620564628404,-4.829620564628404,-18763.07589358135,0.0,-384.21316164427077,False
pair_train_d12,VEV_5300,VEV_5200,50,2.0,1.5615731707643798,3,3,6929,-2.608934443795693,-3.273431065267246,-18788.758799056686,0.0007210205213533001,-226.7795066421474,False
pair_all_days_probe,VEV_5200,VEV_5000,5,1.5,1.2453599078493036,3,3,4157,-4.728461691971571,-5.129895898634234,-18790.162614606103,0.00047250924186412944,-256.31937811164056,False
pair_train_d12,VEV_5200,VEV_5000,10,2.5,1.4309409845330434,3,1,3895,-4.826694054578162,-4.826694054578162,-18799.973342581943,0.0,-389.53315873743804,False
pair_train_d12,VEV_5200,VEV_5000,5,2.5,1.4309409845330434,3,1,3900,-4.825921721697667,-4.825921721697667,-18821.0947146209,0.0,-397.6666100209891,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,20,2.5,0.8213241967304565,3,2,4857,-2.8310839199907867,-3.893875157054744,-18825.402756375646,0.00031146179401993354,-310.0266992431461,False
pair_train_d12,VEV_5300,VEV_5000,10,2.5,2.154090134110806,3,2,3861,-3.765888825516264,-4.877687516921722,-18830.52790545196,0.00012953367875647668,-269.34088195235415,False
pair_train_d12,VEV_5200,VEV_5000,1,2.5,1.4309409845330434,3,1,3904,-4.823756514496753,-4.823756514496753,-18831.945432595323,0.0,-401.04103290749117,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,10,2.5,0.8213241967304565,3,2,4867,-2.7984419581112165,-3.8877737682860705,-18832.469721813966,0.0249082712542832,-309.1542670757086,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,5,2.5,0.8213241967304565,3,2,4872,-2.7467824836505406,-3.8884814343246483,-18851.062234074412,0.000310494721589733,-314.7302312486131,False
pair_train_d12,VEV_5200,VEV_5300,100,1.5,0.6210767727291715,3,3,11044,-1.7553096470591132,-1.9470920939238243,-18856.525573746258,0.0031597640630365935,-273.61225170069144,False
pair_train_d1,HYDROGEL_PACK,VEV_4000,1,2.5,0.07099826937418023,3,3,1775,-10.611611925246613,-10.672182120746777,-18862.926504007697,0.007668380940846157,-198.09276918799867,False
pair_train_d12,VEV_5100,VEV_5200,250,2.5,0.7434863662102172,3,1,7022,-2.6879183180459774,-2.6879183180459774,-18874.562429318852,0.00014240956992309884,-350.0354946048056,False
pair_all_days_probe,VEV_5200,VEV_5000,1,1.5,1.2453599078493036,3,3,4159,-4.727898066053278,-5.086749513588011,-18882.67528464723,0.00029291154071470416,-283.1318962941972,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_5100,1,2.5,0.8213241967304565,3,2,4876,-2.810220195855794,-3.8908407675673815,-18883.1286957782,0.025010719600474185,-316.2635270384473,False
pair_train_d12,VEV_5300,VEV_5000,5,2.5,2.154090134110806,3,2,3866,-3.8100308211164937,-4.888926441066778,-18898.431829924266,0.0,-293.62097312266707,False
pair_train_d1,VEV_5400,VEV_5200,10,2.5,3.0720006023097297,3,2,5884,-3.224686293839506,-3.3347182374901267,-18905.394220113663,0.0026121696373693913,-148.5378924458516,False
pair_all_days_probe,VEV_4000,VEV_5300,50,1.5,0.4291894949634404,3,2,3624,-4.997729386291842,-5.325885614987655,-18905.9093693655,0.0024916943521594683,-345.9957461348201,False
pair_train_d12,VEV_5300,VEV_5000,1,2.5,2.154090134110806,3,2,3870,-4.271743491044555,-4.889396847978303,-18920.730494962165,0.0,-320.8977488712763,False
pair_train_d1,VEV_5500,VEV_5300,5,1.5,3.585520043856662,3,3,6936,-2.7188099708195357,-2.9200431385127232,-19024.19795689721,0.004846609327151309,-130.1889470878864,False
pair_all_days_probe,VEV_5400,VEV_5000,10,1.5,3.4505891240616364,3,3,3877,-5.0338954992533544,-5.503486024038273,-19049.652304129795,0.006057753088356956,-107.72370745187288,False
pair_train_d12,VEV_5200,VEV_5300,50,1.5,0.6210767727291715,3,3,11145,-1.7629018542012513,-1.939577673466544,-19051.185213683595,0.00033021463951568515,-297.4799741005348,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_5100,100,1.5,0.8758685217239218,3,2,4815,-3.9494249875852443,-4.156368750644303,-19084.9797007955,0.003676499904830683,-252.81857476045704,False
pair_train_d1,VEV_5400,VEV_5200,5,2.5,3.0720006023097297,3,2,5892,-3.2520327026241764,-3.3583517969933823,-19094.846207164002,0.0021044150127094525,-153.95500759080764,False
pair_train_d12,VEV_5300,VEV_5200,20,2.0,1.5615731707643798,3,3,6989,-2.5864418733427494,-3.2293218330992506,-19117.060549018508,0.00664632298835649,-259.11619561645165,False
pair_all_days_probe,VEV_4000,VEV_5300,20,1.5,0.4291894949634404,3,2,3653,-5.045128759053014,-5.337588119684947,-19146.088331008265,0.0024916943521594683,-366.37584650312147,False
pair_train_d12,VEV_5200,VEV_5300,20,1.5,0.6210767727291715,3,3,11208,-1.7691391596756052,-1.9273885260864727,-19160.399902799214,0.001456805773056022,-324.51394385992194,False
pair_train_d12,VEV_5200,VEV_5300,10,1.5,0.6210767727291715,3,3,11228,-1.775003877629672,-1.927754122370397,-19214.094071549996,0.0014530458167836355,-339.6598892140389,False
pair_all_days_probe,VEV_4000,VEV_5300,10,1.5,0.4291894949634404,3,2,3663,-5.0659927820506985,-5.338296041510475,-19226.3252756633,0.002655039664149014,-377.33708540610917,False
pair_train_d12,VEV_5300,VEV_5200,10,2.0,1.5615731707643798,3,3,7009,-2.626810899800597,-3.2208742613405734,-19233.372286809088,0.006646140549883865,-277.0056757409896,False
pair_train_d12,VEV_5200,VEV_5300,5,1.5,0.6210767727291715,3,3,11238,-1.7836914480788266,-1.9287521480151637,-19245.970821686602,0.0009349044959099563,-344.9367851511377,False
pair_all_days_probe,VEV_4000,VEV_5300,5,1.5,0.4291894949634404,3,2,3668,-5.071101201076061,-5.340580711365355,-19264.796718899815,0.0008305647840531562,-390.8605646628134,False
pair_train_d12,VEV_5100,VEV_5200,100,2.5,0.7434863662102172,3,1,7172,-2.686404572884075,-2.686404572884075,-19266.893596724585,0.0004182933630786392,-394.90835156614327,False
pair_train_d12,VEV_5000,VEV_5300,1,2.0,0.38789631494767685,3,2,9709,-1.9934770368841983,-2.0020478159566326,-19272.757615513427,0.0,-468.76812913018176,False
pair_train_d12,VEV_5000,VEV_5300,5,2.0,0.38789631494767685,3,2,9705,-1.995633891919363,-2.0052064997462598,-19276.179798507073,0.0,-448.4112102532511,False
pair_train_d12,VEV_5200,VEV_5300,1,1.5,0.6210767727291715,3,3,11247,-1.7883520488359543,-1.9306474005710088,-19284.817332709677,0.0009693635144702498,-357.30315963406434,False
pair_train_d12,VEV_5300,VEV_5200,5,2.0,1.5615731707643798,3,3,7019,-2.630803706860067,-3.2118221355819134,-19285.09472582564,0.00690104446305722,-286.4805142066227,False
pair_train_d12,VEV_5000,VEV_5300,10,2.0,0.38789631494767685,3,2,9700,-1.9926539883489072,-1.9970804848211927,-19286.479498667017,0.0,-438.0617991191046,False
pair_train_d12,VEV_5000,VEV_5300,20,2.0,0.38789631494767685,3,2,9690,-1.9902367396762146,-1.992387323594653,-19305.906276876583,0.0,-414.79627750021785,False
pair_all_days_probe,VEV_4000,VEV_5300,1,1.5,0.4291894949634404,3,2,3672,-5.084131927592825,-5.344597581692645,-19311.76167243921,0.004152823920265781,-399.56022265974815,False
pair_train_d1,VEV_5200,HYDROGEL_PACK,20,1.5,0.2748158007904125,3,3,3233,-5.9896003970340495,-6.165194377179008,-19321.404960579766,0.23155646355353732,-24.953494709882865,False
pair_train_d12,VEV_4000,VEV_5500,250,1.0,0.059894214337786356,3,3,16809,-1.126185467366584,-1.1949928986180702,-19355.01528517141,0.01657903819896668,-234.33598989750567,False
pair_train_d12,VEV_5300,VEV_5200,1,2.0,1.5615731707643798,3,3,7027,-2.6699374044390978,-3.2071590552787574,-19373.432573382415,0.00041851875916147223,-299.027558233739,False
pair_train_d12,VEV_5000,VEV_5300,50,2.0,0.38789631494767685,3,2,9660,-1.9371084381662724,-2.0071376895268727,-19378.305634622782,0.00015651085141903172,-373.82017459468284,False
pair_train_d1,VEV_5400,VEV_5200,1,2.5,3.0720006023097297,3,2,5896,-3.2982882182151947,-3.394011742930991,-19387.550196322427,0.00037893141341417203,-175.73253076237916,False
pair_train_d12,VEV_5100,VEV_5200,50,2.5,0.7434863662102172,3,1,7222,-2.6861909752689597,-2.6861909752689597,-19399.671223392426,0.0,-415.32588624314843,False
pair_train_d12,VEV_5000,VEV_5400,250,1.0,0.16229877702283652,3,3,17406,-1.0931220779670612,-1.1603121578448639,-19400.999881814947,0.04186472550004159,-180.5721070542811,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_5100,50,1.5,0.8758685217239218,3,2,4864,-3.993222170463306,-4.1439675726813086,-19480.31588997636,0.003215943321827044,-251.16187352188322,False
pair_train_d12,VEV_5100,VEV_5200,20,2.5,0.7434863662102172,3,1,7252,-2.686910664640196,-2.686910664640196,-19485.476139970702,0.0,-429.91874313236536,False
pair_train_d12,VEV_4000,VEV_5500,100,1.0,0.059894214337786356,3,3,17109,-1.123861804596725,-1.1646177904017734,-19490.79259007785,0.005486177211573825,-268.7146929164418,False
pair_train_d12,VEV_5000,VEV_5400,100,1.0,0.16229877702283652,3,3,17681,-1.10344555818733,-1.1238441836924864,-19495.768843692702,0.010641518128056452,-213.95906033983,False
pair_all_days_probe,VEV_5400,VEV_5000,5,1.5,3.4505891240616364,3,3,3882,-5.127829499526146,-5.543888022320808,-19509.583414387198,0.0016812704633348706,-131.28360771744246,False
pair_train_d12,VEV_5000,VEV_5400,50,1.0,0.16229877702283652,3,3,17754,-1.1081942491854753,-1.1494862981995402,-19534.988885286286,0.007235832494378707,-232.9685756632693,False
pair_train_d12,VEV_5000,VEV_5300,100,2.0,0.38789631494767685,3,2,9610,-1.8430045067333563,-2.0362130948372483,-19538.640135994163,0.0005244388504300399,-345.293073908092,False
pair_train_d12,VEV_5100,VEV_5200,10,2.5,0.7434863662102172,3,1,7262,-2.6909071312105706,-2.6909071312105706,-19541.367586851164,0.0,-439.5240866124957,False
pair_all_days_probe,VEV_5100,VEV_5300,100,1.0,0.5275654128056456,3,3,10148,-2.0462040437540367,-2.3363770669086055,-19551.643151568132,0.012870220277610693,-184.24465784759144,False
pair_train_d12,VEV_5100,VEV_5200,5,2.5,0.7434863662102172,3,1,7267,-2.6919847187784005,-2.6919847187784005,-19562.652951362637,0.0,-444.76659870034456,False
pair_train_d1,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,10,1.5,0.07136983054152737,3,3,7385,-2.5966596959775887,-2.701314447581831,-19572.685016780553,0.20887780931153502,-49.01561537762608,False
pair_train_d12,VEV_5100,VEV_5200,1,2.5,0.7434863662102172,3,1,7271,-2.6922504707162367,-2.6922504707162367,-19575.353172577758,0.0,-450.5800222411009,False
pair_train_d1,VEV_5500,VEV_5300,250,1.0,3.585520043856662,3,3,12463,-1.604452053533711,-2.1826322151519437,-19585.565899266967,0.254364488760504,-62.80863760945978,False
