a,b,category_a,category_b,same_category,return_corr_mean,return_corr_min,return_corr_max,return_corr_std,price_corr_mean,price_corr_min
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_MOPPING,galaxy,robot,False,0.0037494303287583714,-0.002309507521986119,0.012874002806641941,0.006566751263002855,-0.06748476685631777,-0.5646184866081612
OXYGEN_SHAKE_EVENING_BREATH,PANEL_1X4,oxygen,panel,False,0.0037135084871962793,-0.002598863066376652,0.012495083266153532,0.006404661187942815,-0.3554736328014671,-0.5365357305927959
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_ORANGE,galaxy,visor,False,0.003711087057443604,0.002577218742640544,0.004313707678793561,0.0008022952657614655,-0.37303036572807974,-0.6073184377936466
ROBOT_DISHES,TRANSLATOR_VOID_BLUE,robot,translator,False,0.003703186921954969,-0.009845110813359308,0.011130371552007133,0.009594919987524937,0.2856185609051742,-0.11289938171892112
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_L,galaxy,pebbles,False,0.0036984611746102257,-0.00645679149264448,0.01253866263339228,0.007810413524019105,0.21014757491419933,-0.06389741336887535
OXYGEN_SHAKE_MINT,ROBOT_MOPPING,oxygen,robot,False,0.0036829569094701405,-0.004180528148347447,0.012238156070388684,0.006720721646220506,-0.34306564059097333,-0.5712533576196447
ROBOT_DISHES,UV_VISOR_YELLOW,robot,visor,False,0.003673915936399722,-0.007185920173661995,0.010061988798016447,0.0077188121230507955,-0.1505864403224149,-0.5943592388924304
ROBOT_IRONING,SNACKPACK_STRAWBERRY,robot,snack,False,0.0036627044863127046,-0.0010505011754101306,0.011182060402959802,0.00537368589406202,-0.08797511220316723,-0.3450105879678696
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_DISHES,galaxy,robot,False,0.003651860436277531,-0.009944866051352643,0.015539022601904106,0.010473748225959915,-0.14597462562363908,-0.6400960201423554
PEBBLES_S,SLEEP_POD_LAMB_WOOL,pebbles,sleep,False,0.003649202165984838,-0.002298108468213788,0.010667819169888354,0.005347248069954797,-0.31905611327810607,-0.48038080359695917
ROBOT_VACUUMING,SLEEP_POD_LAMB_WOOL,robot,sleep,False,0.003610915732427202,-0.0077095556703734355,0.009755051469270073,0.008014526970051386,-0.4591810749572616,-0.5359416041817999
PEBBLES_XL,SLEEP_POD_POLYESTER,pebbles,sleep,False,0.0036042612971272123,-0.0008902989885871744,0.008151619183916534,0.003691536423548028,-0.12090090253172743,-0.6412423878335178
MICROCHIP_TRIANGLE,UV_VISOR_RED,microchip,visor,False,0.003601817217073963,-0.00038954497269962914,0.008939049820189606,0.003925488978425674,-0.22150551665742602,-0.5278061989403051
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X2,galaxy,panel,False,0.0035480112013729134,-0.009074104667385218,0.024207881108658656,0.01472813094698027,0.035482031608648934,-0.7265072447801068
ROBOT_MOPPING,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,False,0.003533273042587,-0.0017177555241158656,0.011278362460336613,0.005591065808531519,-0.07210442019062253,-0.8141678319972899
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_DISHES,oxygen,robot,False,0.003527665326345681,-0.004071344387639962,0.008644551779787648,0.00547991519068188,-0.21566659238585884,-0.5194508299689238
PANEL_2X4,TRANSLATOR_GRAPHITE_MIST,panel,translator,False,0.0035207650695041515,-0.00387107920885491,0.00878945622841176,0.005382262458981887,-0.38432678834430556,-0.8367277798352956
PANEL_4X4,SLEEP_POD_COTTON,panel,sleep,False,0.003499830892510851,-0.0009079263837959525,0.010469937290936872,0.004985858014953898,0.339871246071829,-0.2038799281149156
SLEEP_POD_POLYESTER,TRANSLATOR_GRAPHITE_MIST,sleep,translator,False,0.0034655951141327815,-0.009381806659639941,0.02163933204124384,0.013212497775443097,0.2981038489099035,-0.6091704663198091
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_GRAPHITE_MIST,galaxy,translator,False,0.0034394143702520027,-0.004400528192772087,0.009340211394012574,0.005774783988155862,-0.3826616333161666,-0.5976110569973748
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_MOPPING,galaxy,robot,False,0.003435343881409942,-0.005407512705971892,0.019652336855334646,0.011482811229379053,0.23752273474411836,-0.11331303384523893
PANEL_4X4,ROBOT_VACUUMING,panel,robot,False,0.003384316883620822,-0.005152552455959676,0.008788453191619985,0.006107286457002683,-0.1418259926672954,-0.5740914200613507
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,galaxy,sleep,False,0.0033502796479361833,-0.0037042397843850485,0.01390464951185469,0.007602848604063714,0.11434106971246534,-0.21321101609662965
ROBOT_VACUUMING,SLEEP_POD_POLYESTER,robot,sleep,False,0.0033160724463653936,-0.000703521020248293,0.008392612042050461,0.0037879423184256963,-0.05902285732561491,-0.5288168308629255
ROBOT_DISHES,TRANSLATOR_GRAPHITE_MIST,robot,translator,False,0.0033013196691669016,-0.0010374382559264006,0.009771741472654054,0.004663159498953865,-0.48740952053122993,-0.6932097090993941
SLEEP_POD_SUEDE,TRANSLATOR_ASTRO_BLACK,sleep,translator,False,0.003290770638087319,-0.014253730750422924,0.016671685880471496,0.012963974072939206,-0.35337955701618745,-0.7397302230408189
MICROCHIP_CIRCLE,PEBBLES_S,microchip,pebbles,False,0.003284801614892233,-0.014572447946704105,0.017179529303198066,0.01326205613814101,-0.17088853244907334,-0.8314330637734583
SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,sleep,sleep,True,0.0032448062115528996,-0.0003818932079544282,0.007042602957245197,0.003033451449865507,0.42770942810880963,0.23495629505860693
OXYGEN_SHAKE_MINT,ROBOT_LAUNDRY,oxygen,robot,False,0.0032245257607030242,-1.3602782782681791e-05,0.0082277941963587,0.0035885879461748866,0.14774615027599872,-0.3547215357786799
SNACKPACK_STRAWBERRY,TRANSLATOR_GRAPHITE_MIST,snack,translator,False,0.0032084582563371884,-0.0016379630106462897,0.01056215662129453,0.005286811174544641,-0.2457171561263846,-0.657758106161386
PEBBLES_M,UV_VISOR_AMBER,pebbles,visor,False,0.003199490465994145,-0.0010674318484813045,0.0054454281195281656,0.0030185670431012446,-0.06480991966038291,-0.7867063669030068
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X4,galaxy,panel,False,0.0031927263909274865,-0.0001286140391128316,0.009293646361852486,0.004319667779199252,0.20296721869153087,-0.07809536990280802
PANEL_1X4,TRANSLATOR_ECLIPSE_CHARCOAL,panel,translator,False,0.0031464135324559255,-0.0034033112588660974,0.010150732384513687,0.005542744001046361,0.3315183999709953,-0.5840325493271076
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_VACUUMING,galaxy,robot,False,0.0031342042449965697,-0.007371866593936483,0.009864604509202178,0.007526209769376195,-0.4075088983670618,-0.8403344126183214
TRANSLATOR_ASTRO_BLACK,UV_VISOR_RED,translator,visor,False,0.003041772242786605,-0.006806559292483472,0.017535541795269855,0.010466439767830241,-0.03810587753910286,-0.28133798756511136
ROBOT_IRONING,UV_VISOR_ORANGE,robot,visor,False,0.003039119851272269,-0.0021944946595916807,0.007239025928289425,0.003919969601510422,0.3932309161042869,0.3151148911767176
ROBOT_DISHES,UV_VISOR_ORANGE,robot,visor,False,0.003036281833716786,-7.221178651850965e-05,0.005153481708090733,0.0022455831600185295,-0.09050871002171633,-0.46863031055434906
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XS,galaxy,pebbles,False,0.0030351046559430033,-0.007963049149062483,0.020308946396690782,0.012365668261626332,-0.2459709018875276,-0.787653168939474
MICROCHIP_CIRCLE,OXYGEN_SHAKE_MINT,microchip,oxygen,False,0.0030331605244989655,-0.00434896288857088,0.01276181796657574,0.007179803703453117,0.3049259366502293,0.15586171386720424
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_MAGENTA,translator,visor,False,0.003018891347219489,-0.006968228652682483,0.016182945948752418,0.00971472787245603,-0.005958896255325048,-0.49733601212708994
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_ORANGE,galaxy,visor,False,0.003009696902945323,-0.002066975781080418,0.00719451686018958,0.003833219921578138,-0.39531283276963797,-0.46551371152525706
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,oxygen,oxygen,True,0.0030053258041474445,-0.0017192498393199763,0.007678468672970326,0.0038367748875665257,-0.06141707715989477,-0.5460097237349956
SLEEP_POD_SUEDE,SNACKPACK_PISTACHIO,sleep,snack,False,0.0030037363494472627,-0.009951235321242896,0.011970966659026508,0.009383400086971602,-0.19878356793741045,-0.6370569797044449
PANEL_2X4,PEBBLES_S,panel,pebbles,False,0.002998295681299169,-0.01381145525220613,0.017068229366487574,0.012754572499124334,-0.5030536572510331,-0.684603619971542
PANEL_1X2,TRANSLATOR_VOID_BLUE,panel,translator,False,0.0029979349868582,-0.0136070983384451,0.015923721807653123,0.012333422767855996,-0.16777327122264998,-0.5278520607065827
MICROCHIP_SQUARE,PEBBLES_L,microchip,pebbles,False,0.002996726264035463,0.0014333162532800606,0.005372170267974608,0.0017074722334166547,0.15867942324860695,-0.4112679073881839
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XS,oxygen,pebbles,False,0.002993743361797969,-0.006410470365693433,0.008693483946989565,0.006699487538432538,-0.09775409907878259,-0.8169756651638364
MICROCHIP_SQUARE,ROBOT_MOPPING,microchip,robot,False,0.002989008063357999,-0.0010285405920367364,0.009163882581364432,0.004431847898604018,0.6103032368462546,0.3292291191916025
SLEEP_POD_NYLON,SNACKPACK_VANILLA,sleep,snack,False,0.0029835356267756265,-0.0021322073679018363,0.011584978669961972,0.0061184353566617325,0.19256077413759387,-0.17621045769500326
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_S,oxygen,pebbles,False,0.0029800364118824623,-0.006002056396841234,0.009301272176557232,0.006524726636061574,0.3693097075146056,-0.01592540575166657
TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,translator,translator,True,0.002973067813503769,-0.0021100296466853804,0.012890523402793248,0.0070134352893977455,-0.3571701167338692,-0.539065503162257
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_OVAL,galaxy,microchip,False,0.0029685962294690046,-0.009467008138146493,0.019611272059420974,0.01223822379620413,-0.2568278473098015,-0.6949297219267373
PANEL_2X4,PEBBLES_L,panel,pebbles,False,0.002953046210432368,-0.0027740938178950564,0.013298584779379556,0.007329390749251556,-0.42236435966013985,-0.6821374910901169
ROBOT_MOPPING,SLEEP_POD_POLYESTER,robot,sleep,False,0.002942743303078987,-0.013965717604087846,0.01403147065483008,0.01214804817226062,0.5013229330222717,0.26744930693274305
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,microchip,oxygen,False,0.0029275831716667725,-0.0006354853185903029,0.004816465811061693,0.0025209940469913448,0.31468049517617025,0.2584870323439835
MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,microchip,microchip,True,0.002903749244159657,-0.005658904392641206,0.009442821956342919,0.006329122872286887,-0.28702959584914495,-0.8813090460544283
PANEL_2X2,SLEEP_POD_LAMB_WOOL,panel,sleep,False,0.0029030813944156777,-0.010304348461187156,0.010715500290426847,0.00939106376032619,-0.11427944982343526,-0.23448296876355942
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_SPACE_GRAY,galaxy,translator,False,0.0028972938975689324,-0.0019148913449800482,0.009349781534627115,0.004742795078166021,-0.6298978594357267,-0.7743201975225024
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_IRONING,galaxy,robot,False,0.0028865379436000716,-0.011252741973220912,0.013136719607680864,0.010329739363158234,-0.2861499265690704,-0.7641932194919488
OXYGEN_SHAKE_MINT,SLEEP_POD_POLYESTER,oxygen,sleep,False,0.002884453955282083,-0.0011112344376319517,0.010833235751328328,0.005620664409964107,-0.25870525451575754,-0.6298293051736475
MICROCHIP_SQUARE,UV_VISOR_AMBER,microchip,visor,False,0.002867841617471194,-0.00343322452408313,0.007563498240571242,0.004630693445703687,-0.5657838662605587,-0.8175431608363719
OXYGEN_SHAKE_CHOCOLATE,ROBOT_DISHES,oxygen,robot,False,0.002866039901507141,-0.004479796015348002,0.007397353677031608,0.005241362568825574,0.2919325305517824,-0.0248140789030646
ROBOT_VACUUMING,UV_VISOR_YELLOW,robot,visor,False,0.0028608736035567865,-0.008431398307106305,0.010574072703990259,0.00816126230939396,0.20115086455867273,-0.09342186334057519
MICROCHIP_OVAL,MICROCHIP_RECTANGLE,microchip,microchip,True,0.0028516775198719493,-0.000621599470098527,0.005556294618850357,0.002580015809329127,0.2298009215014887,-0.34745343130901285
MICROCHIP_CIRCLE,PANEL_4X4,microchip,panel,False,0.0028512877624894254,-0.011420137806324894,0.014126417248123385,0.010642366950105625,-0.38587854411146494,-0.8857797552642848
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_M,galaxy,pebbles,False,0.0028504128640857575,0.000229589606541972,0.005039887401476687,0.0019873411899271475,0.012449504963270882,-0.5464663729003049
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_ORANGE,oxygen,visor,False,0.0028381163202187924,-0.0036616503727556135,0.014203490034432048,0.00806417630453679,0.011954225647846125,-0.062115337023227836
OXYGEN_SHAKE_GARLIC,ROBOT_DISHES,oxygen,robot,False,0.0028319918834193553,-0.005745487810723936,0.009265446975112309,0.006312932330177021,0.19326302676830556,-0.3719148409733429
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_MOPPING,oxygen,robot,False,0.0028262494033648553,-0.0010041259476562916,0.008749605499504076,0.004248077650373756,-0.08716517285438481,-0.9091523191445683
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,oxygen,oxygen,True,0.002824198120675811,-0.0023124125215604053,0.00865607987874218,0.004504775823297957,-0.09149071926665768,-0.3875444726323792
ROBOT_MOPPING,UV_VISOR_AMBER,robot,visor,False,0.002814478385095937,-0.010194964414720826,0.012995420450301479,0.009676390506493491,-0.408925261964801,-0.7145321365095804
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X4,galaxy,panel,False,0.0027996372708945423,-0.003944685129241325,0.015969582772864567,0.009313466619339614,0.32215987463484225,-0.06277989226099728
PANEL_2X2,PEBBLES_M,panel,pebbles,False,0.0027955954705273273,-0.023055445245416084,0.016142655221855245,0.01828268625472698,0.004171759805815097,-0.1754847973724274
PANEL_1X2,SLEEP_POD_SUEDE,panel,sleep,False,0.0027756082201145275,-0.011806751657923406,0.015691340466183278,0.011287736807828127,-0.05323338415739046,-0.44581650003759693
PEBBLES_L,SLEEP_POD_COTTON,pebbles,sleep,False,0.002771484714305918,-0.009488001206285642,0.009574441384879064,0.008686175336997384,0.2256129726798944,-0.5767141642325878
ROBOT_LAUNDRY,SLEEP_POD_NYLON,robot,sleep,False,0.002766894253732863,-0.00821030570761975,0.012734617140571848,0.00858047128667383,-0.2322154998281911,-0.6592108517676708
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_S,galaxy,pebbles,False,0.002764669838452491,-0.007321034378389926,0.008279690392007728,0.007142082572228961,-0.5167015160592938,-0.7872576742067577
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_GRAPHITE_MIST,oxygen,translator,False,0.002736482148720258,-0.006318485620013918,0.011083726646890784,0.007122026964115159,-0.2590016154578125,-0.8707965207343858
PANEL_1X4,SNACKPACK_VANILLA,panel,snack,False,0.0027264566364827297,-0.007178192166186579,0.014338846871058793,0.0088669058049684,-0.2270479872428457,-0.7487606569275806
PANEL_1X2,ROBOT_VACUUMING,panel,robot,False,0.002693954268550926,-0.0034162308774020136,0.008828794428594295,0.004999041047268455,-0.40743007711990575,-0.6505686236782047
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_RECTANGLE,galaxy,microchip,False,0.0026837676439094,-0.007791040697569657,0.011311690809133083,0.007907246735115718,-0.49280779972640065,-0.7247838086426773
ROBOT_IRONING,SNACKPACK_VANILLA,robot,snack,False,0.002682002754542506,-0.001305407104633195,0.006386728563885542,0.0031466564784171465,-0.3775726175627603,-0.7162921657572084
PANEL_4X4,SLEEP_POD_POLYESTER,panel,sleep,False,0.002633101409057571,-0.0133152765332918,0.029755629240249694,0.01927730877382466,0.4400936052629512,-0.04133707497724323
SNACKPACK_CHOCOLATE,TRANSLATOR_SPACE_GRAY,snack,translator,False,0.002627745306461918,-0.008030176150953482,0.01967490485838108,0.01217948140671135,-0.013159229703426497,-0.5298781914933055
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,microchip,snack,False,0.0025948395507828237,-0.017123671152756145,0.025484056483699637,0.01753842727803458,-0.2773567616902809,-0.7361611081925824
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X2,galaxy,panel,False,0.0025443494421771447,-0.001377471186850767,0.007168655127243944,0.0035241247314838314,-0.05346305297099598,-0.32026433043723146
ROBOT_IRONING,UV_VISOR_YELLOW,robot,visor,False,0.0025191379088054487,-0.010553383102341232,0.0184646465033571,0.012019485673691023,-0.1169443731635647,-0.5125181791256818
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,robot,translator,False,0.0025085810943867924,-0.001960518138997909,0.006055601132496329,0.003336886230752136,0.37185749853620015,0.0666519429982448
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_SUEDE,oxygen,sleep,False,0.002508390340383677,-0.009935326471182527,0.013079046866813498,0.009488470588350261,-0.09993209340589305,-0.7970260556372154
PANEL_2X2,PEBBLES_L,panel,pebbles,False,0.0024935192574755925,-0.02253938277863727,0.021847357999845145,0.01856043298982732,-0.35894424175672085,-0.7120272966021549
MICROCHIP_RECTANGLE,PEBBLES_XS,microchip,pebbles,False,0.002436181347732007,-0.006732954284888766,0.009571781715065314,0.00680992184308677,0.4114873779064871,-0.354051951496328
PEBBLES_L,SNACKPACK_CHOCOLATE,pebbles,snack,False,0.002416331658583872,-0.01082521252413958,0.011033011554809522,0.00950394715272834,0.061817344627730676,-0.5496781624495367
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_YELLOW,galaxy,visor,False,0.0024076478379993446,0.00015305134154671858,0.004728733688145621,0.001868606050841136,-0.0642362441381884,-0.7263211224133851
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_MAGENTA,galaxy,visor,False,0.0023859388673075944,-0.012497423054995082,0.012734561898876909,0.010788455520708324,0.029360825670705016,-0.609979558746681
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_VACUUMING,galaxy,robot,False,0.0023812903539120697,-0.005677305416931509,0.008066376434287944,0.005856469863603432,-0.09305249444803494,-0.33866915641058765
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X2,galaxy,panel,False,0.002374664869727492,-0.007838019696145313,0.013023140794580106,0.008522106149552934,0.5016647330928463,0.17412612610301986
SLEEP_POD_COTTON,TRANSLATOR_ASTRO_BLACK,sleep,translator,False,0.002369214312136566,-0.016982561804311465,0.014131553090863126,0.013789409118472816,0.056795590011926765,-0.39968262560154705
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_IRONING,galaxy,robot,False,0.0023555394630573783,-0.007973965679792144,0.010256806879434555,0.00763817259422527,-0.28048705755758274,-0.3236272470637634
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_ECLIPSE_CHARCOAL,oxygen,translator,False,0.0023442896952941415,-0.00534997221613503,0.013788836234737638,0.00825114025748923,-0.10064610861578033,-0.6474934217656607
MICROCHIP_TRIANGLE,PEBBLES_XL,microchip,pebbles,False,0.002317713847375519,-0.008462834193924774,0.008098607508860456,0.00762966778468078,-0.2605710493295707,-0.8668160908420706
ROBOT_MOPPING,UV_VISOR_ORANGE,robot,visor,False,0.002277965082547881,-0.0066217061202605825,0.015097069558439907,0.009289699389899327,0.029919766981451823,-0.3705089996579562
ROBOT_DISHES,UV_VISOR_AMBER,robot,visor,False,0.002271048659414529,-0.006967949957367842,0.015307365299311102,0.009481987680952745,-0.07045371491379,-0.48297071675187875
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_SQUARE,galaxy,microchip,False,0.0022487974468002807,-0.011584943185959094,0.011074960936074458,0.009905375151600093,0.523302377547395,0.34652716323216565
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,False,0.0022129186049567565,-0.003576894849855387,0.00530930051692283,0.004097320029087003,0.20843198431753363,0.09411666656732756
ROBOT_IRONING,UV_VISOR_RED,robot,visor,False,0.0022048520720890277,-0.007930493619150984,0.010428186002885479,0.007615865943112886,-0.2612686748747847,-0.43095196903964916
MICROCHIP_RECTANGLE,SNACKPACK_CHOCOLATE,microchip,snack,False,0.0021855833162598703,-0.015046616739160832,0.011183558439433566,0.012188994151858637,-0.031528574453910406,-0.6944653747329759
SNACKPACK_VANILLA,TRANSLATOR_GRAPHITE_MIST,snack,translator,False,0.002171691157829615,-0.006893981633421529,0.01154759691172535,0.0075319381382456425,-0.1234506830718705,-0.7302322549425428
MICROCHIP_OVAL,SLEEP_POD_POLYESTER,microchip,sleep,False,0.002170291639574689,-0.0015002757428718289,0.0042944800127989674,0.0026061804231598297,0.0003008407390725498,-0.6272586622344806
PANEL_1X4,PEBBLES_XL,panel,pebbles,False,0.002146113019756764,-0.0012346858918590687,0.005643895313535137,0.002809387084232341,0.41966158568398576,0.15514016297089514
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_M,galaxy,pebbles,False,0.0021331000933069856,-0.0036958921545802567,0.005102047302644245,0.004121959719207011,0.013489564700341135,-0.4336662933023244
PEBBLES_L,SLEEP_POD_POLYESTER,pebbles,sleep,False,0.0020967847647099798,-0.004775747556804525,0.008119713724374209,0.005298716814345742,0.3021999460498513,-0.5531468306404566
PANEL_1X2,UV_VISOR_MAGENTA,panel,visor,False,0.002085473779111025,-0.01152607680670043,0.01940032402782523,0.01289434988510805,-0.0036083172602466526,-0.5303210274809057
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_RASPBERRY,galaxy,snack,False,0.002084527610292609,-0.013995306111134776,0.02171633664317118,0.01479397971051428,0.13312641212514806,-0.19882630365250073
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy,galaxy,True,0.002053222751759915,-0.0025912786313555163,0.005146987893048796,0.0033440274489966787,0.11060410811709868,-0.14213582404693648
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X2,galaxy,panel,False,0.002049529669979636,-0.01049934016850423,0.008393667167263683,0.00887357346720374,-0.09224642868026887,-0.6427654815271063
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_RED,galaxy,visor,False,0.002042845652064388,-0.004052016633922879,0.007941696342244101,0.004898374094053203,0.1333840061734471,-0.026847229380774072
PEBBLES_M,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translator,False,0.0020062246912982908,-0.00977787191016675,0.01783917735215765,0.011632433939397889,-0.5687181064709388,-0.7108174371465319
TRANSLATOR_SPACE_GRAY,UV_VISOR_YELLOW,translator,visor,False,0.00200572196040869,-0.001644738811269203,0.004155349556016684,0.0025948193814952785,0.09143580962583113,-0.7885023946282521
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_MAGENTA,galaxy,visor,False,0.0020039350175067505,-0.008079953411631592,0.008692197326196275,0.0072559845486564025,0.33700826939462925,-0.07024573599121099
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_LAUNDRY,galaxy,robot,False,0.0020008000619437445,-0.004577602183435737,0.010016651775835838,0.006044157393043517,0.43097496564119514,0.007221250438608413
PEBBLES_XL,SNACKPACK_STRAWBERRY,pebbles,snack,False,0.002000162763899462,-0.009513180380734966,0.008551343941702292,0.008166967951767018,0.13563760549547685,-0.5671632789311245
MICROCHIP_SQUARE,OXYGEN_SHAKE_CHOCOLATE,microchip,oxygen,False,0.001996128349592583,-0.008193876222039482,0.010581132774510746,0.007748430370440594,-0.40470175985097084,-0.5673287655422249
MICROCHIP_OVAL,OXYGEN_SHAKE_MINT,microchip,oxygen,False,0.0019719013613740417,-0.012619294039864998,0.013390619846198965,0.01085287557682298,0.02637372689328867,-0.38528375789628655
PANEL_2X2,TRANSLATOR_GRAPHITE_MIST,panel,translator,False,0.001907401486546673,-0.004038391912760984,0.005992522309774649,0.004301270111761421,-0.4699975100886702,-0.6459694318798096
MICROCHIP_TRIANGLE,ROBOT_IRONING,microchip,robot,False,0.001896288446101023,-0.014967419857976947,0.01604159565106627,0.01280447940141167,0.13699360150669831,-0.3203585278594907
PANEL_4X4,TRANSLATOR_VOID_BLUE,panel,translator,False,0.0018926703741450283,-0.0031364217877053713,0.004965503778624492,0.0035852020598501123,-0.3838316600567427,-0.6496568974125096
PEBBLES_S,UV_VISOR_MAGENTA,pebbles,visor,False,0.0018920611301400491,-0.004040524091484885,0.01070476605778248,0.006354904276082793,-0.10000193430362148,-0.39659364190646995
MICROCHIP_RECTANGLE,PEBBLES_XL,microchip,pebbles,False,0.0018915320614586886,-0.003177140167030356,0.01164164723823693,0.006896184747099518,-0.09376470332419558,-0.5705056087463951
MICROCHIP_CIRCLE,UV_VISOR_MAGENTA,microchip,visor,False,0.0018867370480037092,-0.015769389995032006,0.016534046857369884,0.013358336822087277,-0.17905957232653136,-0.37126537042990787
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ASTRO_BLACK,sleep,translator,False,0.0018713512412975805,-0.007917576301899543,0.011412409253316868,0.007893379710009458,-0.24387994432443594,-0.4364597658608578
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_POLYESTER,galaxy,sleep,False,0.001869133391306805,-0.011815279877049835,0.010232834746379772,0.009755761410916516,0.5895030316849819,0.3344879847203774
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_RED,translator,visor,False,0.0018681705860159727,-0.011562243566428381,0.01202755953277221,0.009904356179208847,0.008030520843148148,-0.5880387145696258
MICROCHIP_TRIANGLE,PEBBLES_S,microchip,pebbles,False,0.0018582615213949551,0.0006513082960482682,0.003708918063230135,0.0013286609404045866,0.31250126431923625,-0.1499487496129803
SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,sleep,sleep,True,0.00182775962665985,-0.014231059368432393,0.013668645184895073,0.011774027925878713,-0.32839709371425335,-0.7556821603870696
MICROCHIP_OVAL,PEBBLES_XL,microchip,pebbles,False,0.0018032294919916477,-0.0051405971747503065,0.00974004457887821,0.00611543916394476,-0.16300768538408986,-0.9319062225691782
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,microchip,snack,False,0.001776733192837177,-0.014564456366536188,0.013361560104680311,0.011886486394607376,-0.06388555368171146,-0.16322865597865263
MICROCHIP_SQUARE,TRANSLATOR_GRAPHITE_MIST,microchip,translator,False,0.0017479259126955467,-0.00868842850748333,0.009823196962917228,0.007739556636699202,0.1296300520691201,-0.6205747881463428
PANEL_2X4,ROBOT_VACUUMING,panel,robot,False,0.0017434235454878483,-0.01159816452792104,0.017427863270572556,0.011965068263798884,-0.34936086448237313,-0.8086429423131996
MICROCHIP_SQUARE,UV_VISOR_MAGENTA,microchip,visor,False,0.001734264054647741,-0.005489742069450539,0.005695261421410287,0.005116085442697993,0.3033558016427089,-0.0922194441778172
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translator,False,0.0017156187241216421,0.0016659162348576738,0.0017828850531901245,4.934093950619807e-05,0.12134245899655009,-0.43943248995912687
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,microchip,translator,False,0.0017149728505529462,-0.012437649058720673,0.012492682991730052,0.01045379950443091,0.154771370963364,-0.5596798223983008
