category,target,test_day,features,intercept,betas,resid_std,resid_mae,resid_ac1,resid_diff_ac1
panel,PANEL_4X4,4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4",8629.38162015657,"{""PANEL_1X2"":0.3729168726819278,""PANEL_2X2"":-0.4743289406898601,""PANEL_1X4"":0.06571199411094418,""PANEL_2X4"":0.18162643992207003}",741.0078291820004,843.2899230801718,0.9998760988573938,0.007858613126720287
oxygen,OXYGEN_SHAKE_MORNING_BREATH,2,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",21377.86341451321,"{""OXYGEN_SHAKE_EVENING_BREATH"":-0.9078573525498882,""OXYGEN_SHAKE_MINT"":-0.044768759372087324,""OXYGEN_SHAKE_CHOCOLATE"":-0.2882876580947773,""OXYGEN_SHAKE_GARLIC"":0.0009084904031592793}",558.0624343656842,677.9683760313193,0.999597311289346,-0.09097396958603153
oxygen,OXYGEN_SHAKE_MORNING_BREATH,3,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",18665.01554082922,"{""OXYGEN_SHAKE_EVENING_BREATH"":-0.5275568075413846,""OXYGEN_SHAKE_MINT"":0.11544016726031739,""OXYGEN_SHAKE_CHOCOLATE"":-0.008159546983578993,""OXYGEN_SHAKE_GARLIC"":-0.3957148414915846}",669.1282448802743,638.247692829228,0.9998260375616845,-0.02163817111303107
oxygen,OXYGEN_SHAKE_MORNING_BREATH,4,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",32570.83518910804,"{""OXYGEN_SHAKE_EVENING_BREATH"":-1.0639122045834692,""OXYGEN_SHAKE_MINT"":-0.10102716403635668,""OXYGEN_SHAKE_CHOCOLATE"":-0.2176402194845334,""OXYGEN_SHAKE_GARLIC"":-0.8308189757855979}",667.7588764600946,912.5891556000859,0.9996086188769483,-0.049562735065234245
oxygen,OXYGEN_SHAKE_EVENING_BREATH,2,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",13262.928298158455,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.16169907089348887,""OXYGEN_SHAKE_MINT"":-0.17463212428316066,""OXYGEN_SHAKE_CHOCOLATE"":-0.251005570081469,""OXYGEN_SHAKE_GARLIC"":0.1423903140731248}",668.4723794583509,564.2912298010212,0.9998102050322277,-0.16368325353007804
oxygen,OXYGEN_SHAKE_EVENING_BREATH,3,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",19553.14196813295,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.4938194172502388,""OXYGEN_SHAKE_MINT"":-0.3816492155812174,""OXYGEN_SHAKE_CHOCOLATE"":0.37213956780146545,""OXYGEN_SHAKE_GARLIC"":-0.4362654776255132}",358.5315528966839,316.85409154200363,0.9992901426557068,-0.07134995130976501
oxygen,OXYGEN_SHAKE_EVENING_BREATH,4,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",20232.604042414077,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.3493227051643023,""OXYGEN_SHAKE_MINT"":0.07807936173066914,""OXYGEN_SHAKE_CHOCOLATE"":-0.17727898825207072,""OXYGEN_SHAKE_GARLIC"":-0.5769927642527948}",457.4511823022091,1019.3897905900471,0.9995605397675558,-0.06639489974216006
oxygen,OXYGEN_SHAKE_MINT,2,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",22019.90626594609,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.040037514757409035,""OXYGEN_SHAKE_EVENING_BREATH"":-0.8768519657994804,""OXYGEN_SHAKE_CHOCOLATE"":0.33199737815446656,""OXYGEN_SHAKE_GARLIC"":-0.5549032462383169}",257.89689717463966,622.041700775728,0.9980099827737798,-0.08602374097028377
oxygen,OXYGEN_SHAKE_MINT,3,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",11457.612851655356,"{""OXYGEN_SHAKE_MORNING_BREATH"":0.14401105881843515,""OXYGEN_SHAKE_EVENING_BREATH"":-0.5086327721265713,""OXYGEN_SHAKE_CHOCOLATE"":0.5198227600065195,""OXYGEN_SHAKE_GARLIC"":-0.3000102303491399}",332.64410977146827,803.7247361511089,0.9992404417396379,-0.024491249076438626
oxygen,OXYGEN_SHAKE_MINT,4,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",8590.822669271367,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.029877959760183644,""OXYGEN_SHAKE_EVENING_BREATH"":0.07032795784905753,""OXYGEN_SHAKE_CHOCOLATE"":-0.04726015970163949,""OXYGEN_SHAKE_GARLIC"":0.1388712860296757}",506.08109766307086,930.5353915567616,0.9998164540766572,-0.013438378652160101
oxygen,OXYGEN_SHAKE_CHOCOLATE,2,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",2456.207318732303,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.06002678397118033,""OXYGEN_SHAKE_EVENING_BREATH"":-0.2934353794925352,""OXYGEN_SHAKE_MINT"":0.07729682002215459,""OXYGEN_SHAKE_GARLIC"":0.7896177114132115}",858.7515884801658,755.1057474398511,0.9998610750323306,-0.07661559620856614
oxygen,OXYGEN_SHAKE_CHOCOLATE,3,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",-6577.568335376882,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.011411371932057357,""OXYGEN_SHAKE_EVENING_BREATH"":0.5560050432960184,""OXYGEN_SHAKE_MINT"":0.5827579511948726,""OXYGEN_SHAKE_GARLIC"":0.4691663374574774}",318.3714316089689,715.2558958642144,0.9990991204281331,-0.02872280049941321
oxygen,OXYGEN_SHAKE_CHOCOLATE,4,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",13836.775678619437,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.05014322947890037,""OXYGEN_SHAKE_EVENING_BREATH"":-0.12439685102518272,""OXYGEN_SHAKE_MINT"":-0.03681760676592745,""OXYGEN_SHAKE_GARLIC"":-0.21939619385550346}",776.1187124802602,1087.8391237933326,0.9998616325637263,-0.10615607099228276
oxygen,OXYGEN_SHAKE_GARLIC,2,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",1742.876067630632,"{""OXYGEN_SHAKE_MORNING_BREATH"":0.0002538669554162914,""OXYGEN_SHAKE_EVENING_BREATH"":0.223396502376469,""OXYGEN_SHAKE_MINT"":-0.17338480876681248,""OXYGEN_SHAKE_CHOCOLATE"":1.0597018340562494}",972.9280254777586,945.0117954524782,0.9998620512631297,-0.061634508905294975
oxygen,OXYGEN_SHAKE_GARLIC,3,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",30262.41692875701,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.9816287252662695,""OXYGEN_SHAKE_EVENING_BREATH"":-1.1561570623601516,""OXYGEN_SHAKE_MINT"":-0.5965709311403743,""OXYGEN_SHAKE_CHOCOLATE"":0.8321851285568866}",667.888703352224,612.2775279183413,0.9994631750453697,-0.04566267664010575
oxygen,OXYGEN_SHAKE_GARLIC,4,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",27095.27539738404,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.45191329091465354,""OXYGEN_SHAKE_EVENING_BREATH"":-0.9558682804446842,""OXYGEN_SHAKE_MINT"":0.2554161700174075,""OXYGEN_SHAKE_CHOCOLATE"":-0.5179700515134241}",883.901381680063,1949.2312574415866,0.999782631155379,-0.052564090062631214
snack,SNACKPACK_CHOCOLATE,2,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",15633.290405344665,"{""SNACKPACK_VANILLA"":-1.0265487902285255,""SNACKPACK_PISTACHIO"":0.16928827609514027,""SNACKPACK_STRAWBERRY"":0.034989741009469465,""SNACKPACK_RASPBERRY"":0.25365076190258823}",47.008238339903556,111.1609864098033,0.9985088815632992,-0.21874027553438416
snack,SNACKPACK_CHOCOLATE,3,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",21010.012790172,"{""SNACKPACK_VANILLA"":-0.8804126335225024,""SNACKPACK_PISTACHIO"":0.028667840675685095,""SNACKPACK_STRAWBERRY"":-0.19314054117247711,""SNACKPACK_RASPBERRY"":-0.04843439302957855}",42.76220879871629,39.29501803510986,0.9974594507054089,-0.29539842738812555
snack,SNACKPACK_CHOCOLATE,4,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",20759.67903505327,"{""SNACKPACK_VANILLA"":-0.8716015502783457,""SNACKPACK_PISTACHIO"":0.04563419668066172,""SNACKPACK_STRAWBERRY"":-0.1314677281029999,""SNACKPACK_RASPBERRY"":-0.11138101746662436}",56.369538492772705,65.4180239081569,0.9986696496941027,-0.35086803213593437
snack,SNACKPACK_VANILLA,2,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",13818.110982446622,"{""SNACKPACK_CHOCOLATE"":-0.8909647878256224,""SNACKPACK_PISTACHIO"":0.12061795258371437,""SNACKPACK_STRAWBERRY"":0.0991768291932617,""SNACKPACK_RASPBERRY"":0.27721877795081573}",51.19436827707116,144.9406157557435,0.9988759839345902,-0.1938166518135104
snack,SNACKPACK_VANILLA,3,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",19976.87478092854,"{""SNACKPACK_CHOCOLATE"":-1.0011306203456238,""SNACKPACK_PISTACHIO"":0.1016987766871948,""SNACKPACK_STRAWBERRY"":-0.1359346393382034,""SNACKPACK_RASPBERRY"":0.04623793041275719}",39.673633209727484,32.97673994016139,0.9973864974094294,-0.2978362168515516
snack,SNACKPACK_VANILLA,4,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",23237.430947221605,"{""SNACKPACK_CHOCOLATE"":-1.0657884692507795,""SNACKPACK_PISTACHIO"":0.030519777572311377,""SNACKPACK_STRAWBERRY"":-0.1466165942224107,""SNACKPACK_RASPBERRY"":-0.13419530830598775}",59.45534136017428,66.7982350071478,0.9986144375207595,-0.3766404040491422
snack,SNACKPACK_PISTACHIO,2,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",13368.073149253245,"{""SNACKPACK_CHOCOLATE"":0.6313085285145547,""SNACKPACK_VANILLA"":0.5182577214028796,""SNACKPACK_STRAWBERRY"":-0.44513733821645474,""SNACKPACK_RASPBERRY"":-1.0425480394998954}",96.0724644150141,141.81743840404877,0.9993155112705019,-0.0753104098411374
snack,SNACKPACK_PISTACHIO,3,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",20690.8320909116,"{""SNACKPACK_CHOCOLATE"":0.07824744924997637,""SNACKPACK_VANILLA"":0.24411049810782967,""SNACKPACK_STRAWBERRY"":-0.45721151182681397,""SNACKPACK_RASPBERRY"":-0.9502079398936896}",92.0074409934263,128.26341246409862,0.99905993422648,-0.17685375967328354
snack,SNACKPACK_PISTACHIO,4,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",16670.34726144393,"{""SNACKPACK_CHOCOLATE"":0.2666095514997552,""SNACKPACK_VANILLA"":0.14581883874963458,""SNACKPACK_STRAWBERRY"":-0.2728442266851251,""SNACKPACK_RASPBERRY"":-0.8258839220672083}",70.3522609281484,86.89243787706121,0.9988322606765124,-0.14798160770948166
snack,SNACKPACK_STRAWBERRY,2,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",21747.061565135948,"{""SNACKPACK_CHOCOLATE"":0.14010112649014578,""SNACKPACK_VANILLA"":0.4575411650349605,""SNACKPACK_PISTACHIO"":-0.4779474512834646,""SNACKPACK_RASPBERRY"":-1.22298037997273}",130.64129866589866,527.9136831869158,0.9994831923055335,-0.14104539996571439
snack,SNACKPACK_STRAWBERRY,3,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",58546.310991915634,"{""SNACKPACK_CHOCOLATE"":-1.38904808736691,""SNACKPACK_VANILLA"":-0.85974468008083,""SNACKPACK_PISTACHIO"":-1.2047190744006089,""SNACKPACK_RASPBERRY"":-1.4012669321436837}",164.9690593049498,236.30995782449526,0.9985178274671402,-0.2659856697024602
snack,SNACKPACK_STRAWBERRY,4,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",85309.52741505622,"{""SNACKPACK_CHOCOLATE"":-2.667239356406932,""SNACKPACK_VANILLA"":-2.43261251402137,""SNACKPACK_PISTACHIO"":-0.947484921033722,""SNACKPACK_RASPBERRY"":-1.463843961876539}",175.26201449501332,176.08828328595177,0.9979576922534071,-0.38004328206744104
snack,SNACKPACK_RASPBERRY,2,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",10564.81081951379,"{""SNACKPACK_CHOCOLATE"":0.4816933340947067,""SNACKPACK_VANILLA"":0.6065633490728601,""SNACKPACK_PISTACHIO"":-0.5309037185862318,""SNACKPACK_STRAWBERRY"":-0.5800334713415439}",71.77069999886389,304.7061642877857,0.9991757523129453,-0.05935114836488411
snack,SNACKPACK_RASPBERRY,3,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",22584.784788836638,"{""SNACKPACK_CHOCOLATE"":-0.11136441963191754,""SNACKPACK_VANILLA"":0.09349459498079096,""SNACKPACK_PISTACHIO"":-0.8004533833147981,""SNACKPACK_STRAWBERRY"":-0.44799135464541817}",74.14332959954383,128.12977499749434,0.9985863823172781,-0.21871693550030932
snack,SNACKPACK_RASPBERRY,4,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",31408.702154278235,"{""SNACKPACK_CHOCOLATE"":-0.549316692316953,""SNACKPACK_VANILLA"":-0.5412475264692127,""SNACKPACK_PISTACHIO"":-0.6971806622560692,""SNACKPACK_STRAWBERRY"":-0.3558472126164968}",91.18362714550072,101.77440816818596,0.9986618703135385,-0.294876667866503
